start	strand	21839	m
294437	-	0.0	0.0
295292	+	0.0	0.0
295293	-	0.0	0.0
295877	+	0.0	0.0
295878	-	0.0	0.0
296720	+	0.0	0.0
296721	-	0.0	0.0
297954	+	0.0	0.0
297955	-	0.0	0.0
298305	+	0.0	0.0
298306	-	0.0	0.0
299408	+	0.0	0.0
299601	+	0.0	0.0
299602	-	0.0	0.0
300943	+	0.0	0.0
300944	-	0.0	0.0
300956	+	0.0	0.0
300957	-	81.82	0.0
301836	+	0.0	0.0
301837	-	0.0	0.0
302948	+	0.0	0.0
302949	-	0.0	0.0
303040	+	0.0	0.0
303041	-	0.0	0.0
303057	+	0.0	0.0
303058	-	0.0	0.0
303352	+	0.0	0.0
303353	-	0.0	0.0
303377	+	0.0	0.0
303378	-	0.0	0.0
303477	+	0.0	0.0
303478	-	0.0	0.0
304666	+	0.0	0.0
304667	-	87.5	0.0
304756	+	0.0	0.0
304757	-	0.0	0.0
305143	+	0.0	0.0
305144	-	0.0	0.0
305432	+	0.0	0.0
305522	+	0.0	0.0
305523	-	0.0	0.0
305747	-	0.0	0.0
305758	+	0.0	0.0
305759	-	0.0	0.0
306225	+	0.0	0.0
306226	-	0.0	0.0
306574	+	0.0	0.0
306575	-	0.0	0.0
307238	+	0.0	0.0
307239	-	0.0	0.0
308239	+	0.0	0.0
308240	-	0.0	0.0
309207	-	0.0	0.0
310422	+	0.0	0.0
310423	-	0.0	0.0
311336	+	0.0	0.0
311337	-	0.0	0.0
312436	+	0.0	0.0
313044	+	0.0	0.0
313045	-	0.0	0.0
313305	+	0.0	0.0
313306	-	0.0	0.0
313561	+	0.0	0.0
313562	-	0.0	0.0
313939	+	0.0	0.0
313940	-	0.0	0.0
314027	+	0.0	0.0
314028	-	0.0	0.0
314136	+	0.0	0.0
314137	-	0.0	0.0
314471	+	0.0	0.0
314472	-	0.0	0.0
314628	+	0.0	0.0
315105	+	0.0	0.0
315106	-	0.0	0.0
315601	+	0.0	0.0
315602	-	0.0	0.0
315702	+	0.0	0.0
315703	-	0.0	0.0
316148	+	0.0	0.0
316149	-	0.0	0.0
317055	+	0.0	0.0
317056	-	0.0	0.0
317237	+	0.0	0.0
317238	-	0.0	0.0
318675	+	0.0	0.0
318676	-	0.0	0.0
318689	+	0.0	0.0
318690	-	0.0	0.0
318841	+	0.0	0.0
318842	-	0.0	0.0
320058	+	0.0	0.0
320059	-	0.0	0.0
320841	-	0.0	0.0
320978	+	0.0	0.0
320979	-	0.0	0.0
321267	+	0.0	0.0
321760	-	0.0	0.0
321873	+	0.0	0.0
321874	-	0.0	0.0
322315	+	0.0	0.0
322316	-	0.0	0.0
322799	+	0.0	0.0
322800	-	0.0	0.0
323168	+	0.0	0.0
323169	-	0.0	0.0
323418	+	0.0	0.0
323465	+	0.0	0.0
323466	-	0.0	0.0
323485	+	0.0	0.0
323486	-	0.0	0.0
323601	+	0.0	0.0
323602	-	0.0	0.0
323736	+	0.0	0.0
323737	-	0.0	0.0
323889	+	0.0	0.0
323890	-	0.0	0.0
324391	+	0.0	0.0
324392	-	0.0	0.0
325641	+	0.0	0.0
325642	-	0.0	0.0
325799	-	0.0	0.0
326703	+	0.0	0.0
326704	-	0.0	0.0
326958	+	0.0	0.0
326959	-	0.0	0.0
327399	+	0.0	0.0
327400	-	0.0	0.0
327558	+	0.0	0.0
327559	-	0.0	0.0
327759	+	0.0	0.0
327760	-	0.0	0.0
327836	+	0.0	0.0
327837	-	0.0	0.0
328302	-	0.0	0.0
328524	+	0.0	0.0
328525	-	0.0	0.0
329432	-	0.0	0.0
329792	+	0.0	0.0
329793	-	0.0	0.0
330446	+	0.0	0.0
330447	-	0.0	0.0
330601	+	0.0	0.0
331068	+	0.0	0.0
331069	-	0.0	0.0
331262	+	0.0	0.0
331263	-	0.0	0.0
331619	+	0.0	0.0
331620	-	0.0	0.0
331781	+	0.0	0.0
331782	-	0.0	0.0
332393	+	0.0	0.0
332429	+	0.0	0.0
332430	-	0.0	0.0
332712	+	0.0	0.0
332713	-	0.0	0.0
333074	+	0.0	0.0
333075	-	0.0	0.0
333549	+	0.0	0.0
333550	-	0.0	0.0
334195	+	0.0	0.0
334196	-	0.0	0.0
335039	-	0.0	0.0
335679	+	0.0	0.0
335680	-	0.0	0.0
335884	+	0.0	0.0
335885	-	0.0	0.0
336000	+	0.0	0.0
336001	-	0.0	0.0
336045	+	0.0	0.0
336046	-	0.0	0.0
336059	+	0.0	0.0
336060	-	0.0	0.0
336186	+	0.0	0.0
336187	-	0.0	0.0
336414	+	0.0	0.0
336415	-	0.0	0.0
336646	+	0.0	0.0
336647	-	0.0	0.0
336990	+	0.0	0.0
336991	-	0.0	0.0
337749	+	0.0	0.0
337750	-	0.0	0.0
338269	+	0.0	0.0
338270	-	0.0	0.0
338422	+	0.0	0.0
338423	-	0.0	0.0
338999	+	0.0	0.0
339000	-	0.0	0.0
339291	+	0.0	0.0
339292	-	0.0	0.0
339340	+	0.0	0.0
339341	-	0.0	0.0
339371	+	0.0	0.0
339372	-	0.0	0.0
339543	+	0.0	0.0
339544	-	0.0	0.0
339576	+	0.0	0.0
339577	-	0.0	0.0
339599	+	0.0	0.0
339600	-	0.0	0.0
340041	+	0.0	0.0
340042	-	0.0	0.0
340224	+	0.0	0.0
340225	-	0.0	0.0
340455	+	0.0	0.0
340456	-	0.0	0.0
340467	+	0.0	0.0
340468	-	0.0	0.0
340941	+	0.0	0.0
340942	-	0.0	0.0
341347	+	0.0	0.0
341348	-	0.0	0.0
341455	+	0.0	0.0
341456	-	0.0	0.0
341603	+	0.0	0.0
341604	-	0.0	0.0
342533	+	0.0	0.0
342534	-	0.0	0.0
342939	+	0.0	0.0
342940	-	0.0	0.0
342972	+	0.0	0.0
342973	-	0.0	0.0
343400	+	0.0	0.0
343401	-	0.0	0.0
344018	+	0.0	0.0
344019	-	0.0	0.0
344742	+	0.0	0.0
344743	-	0.0	0.0
344935	+	0.0	0.0
344936	-	0.0	0.0
345319	+	0.0	0.0
345320	-	0.0	0.0
345377	+	0.0	0.0
345378	-	0.0	0.0
345448	+	0.0	0.0
345449	-	0.0	0.0
345579	+	0.0	0.0
345580	-	0.0	0.0
345854	+	0.0	0.0
345855	-	0.0	0.0
346007	+	0.0	0.0
346008	-	0.0	0.0
346166	+	0.0	0.0
346167	-	0.0	0.0
346751	+	0.0	0.0
346862	+	0.0	0.0
346863	-	0.0	0.0
347411	+	0.0	0.0
347412	-	0.0	0.0
347583	+	0.0	0.0
347584	-	0.0	0.0
347639	+	0.0	0.0
347640	-	0.0	0.0
347885	+	0.0	0.0
347886	-	0.0	0.0
348291	+	0.0	0.0
348292	-	0.0	0.0
348646	+	0.0	0.0
348647	-	0.0	0.0
348790	+	0.0	0.0
348791	-	0.0	0.0
349735	+	0.0	0.0
350153	+	0.0	0.0
350154	-	0.0	0.0
350305	+	0.0	0.0
350306	-	0.0	0.0
350402	+	0.0	0.0
350403	-	0.0	0.0
350926	-	0.0	0.0
351788	+	0.0	0.0
351789	-	0.0	0.0
351855	-	0.0	0.0
352595	+	0.0	0.0
352596	-	0.0	0.0
352640	+	0.0	0.0
352641	-	0.0	0.0
353738	+	0.0	0.0
353739	-	0.0	0.0
354049	+	0.0	0.0
354050	-	0.0	0.0
355754	-	0.0	0.0
355946	+	0.0	0.0
355947	-	0.0	0.0
356489	+	0.0	0.0
356490	-	0.0	0.0
356715	+	0.0	0.0
356716	-	0.0	0.0
357175	+	0.0	0.0
357176	-	0.0	0.0
357480	+	0.0	0.0
357481	-	0.0	0.0
357771	+	0.0	0.0
357772	-	0.0	0.0
357927	+	0.0	0.0
357928	-	0.0	0.0
358085	+	0.0	0.0
358086	-	0.0	0.0
358923	+	0.0	0.0
358924	-	0.0	0.0
359048	+	0.0	0.0
359049	-	0.0	0.0
359927	+	0.0	0.0
359928	-	0.0	0.0
360827	+	0.0	0.0
360894	+	0.0	0.0
360895	-	0.0	0.0
362455	+	0.0	0.0
362456	-	0.0	0.0
363746	+	0.0	0.0
363747	-	0.0	0.0
364084	+	0.0	0.0
364085	-	0.0	0.0
364737	+	0.0	0.0
364738	-	91.67	0.0
365027	+	0.0	0.0
365028	-	0.0	0.0
365213	+	0.0	0.0
365214	-	0.0	0.0
366379	+	0.0	0.0
366380	-	0.0	0.0
367003	-	0.0	0.0
367095	+	0.0	0.0
367096	-	0.0	0.0
367869	+	0.0	0.0
367870	-	0.0	0.0
368118	+	0.0	0.0
368119	-	0.0	0.0
368405	+	0.0	0.0
368406	-	0.0	0.0
368582	+	0.0	0.0
368583	-	0.0	0.0
368771	+	30.0	0.0
368772	-	0.0	0.0
369730	+	0.0	0.0
369731	-	0.0	0.0
371235	+	0.0	0.0
371236	-	0.0	0.0
371410	+	0.0	0.0
371411	-	0.0	0.0
372363	+	0.0	0.0
372364	-	0.0	0.0
372721	+	0.0	0.0
372722	-	0.0	0.0
372881	+	0.0	0.0
372882	-	100.0	0.0
373553	+	0.0	0.0
373554	-	0.0	0.0
374320	+	0.0	0.0
374321	-	0.0	0.0
375145	+	0.0	0.0
375146	-	0.0	0.0
375301	+	0.0	0.0
375302	-	0.0	0.0
375751	+	0.0	0.0
375752	-	0.0	0.0
377047	+	0.0	0.0
377048	-	0.0	0.0
377173	+	0.0	0.0
378646	+	0.0	0.0
378647	-	0.0	0.0
380257	+	0.0	0.0
380258	-	0.0	0.0
380959	+	0.0	0.0
380960	-	0.0	0.0
381289	+	0.0	0.0
381290	-	90.91	0.0
381533	+	0.0	0.0
381534	-	0.0	0.0
381781	+	0.0	0.0
381782	-	85.71	0.0
381939	+	0.0	0.0
381940	-	0.0	0.0
383245	+	0.0	0.0
383246	-	0.0	0.0
384113	+	0.0	0.0
384114	-	0.0	0.0
384814	+	0.0	0.0
385292	+	0.0	0.0
386444	+	0.0	0.0
386445	-	0.0	0.0
386468	+	0.0	0.0
386469	-	0.0	0.0
387948	+	0.0	0.0
387949	-	0.0	0.0
388216	+	0.0	0.0
388217	-	0.0	0.0
388278	+	0.0	0.0
388279	-	0.0	0.0
388528	+	0.0	0.0
388529	-	0.0	0.0
389473	+	0.0	0.0
389474	-	0.0	0.0
390060	+	0.0	0.0
390061	-	100.0	0.0
390375	+	0.0	0.0
390376	-	0.0	0.0
390747	+	0.0	0.0
390748	-	0.0	0.0
390756	+	0.0	0.0
390757	-	100.0	0.0
391086	+	0.0	0.0
391087	-	0.0	0.0
391381	+	0.0	0.0
391382	-	0.0	0.0
391734	+	0.0	0.0
391735	-	0.0	0.0
391904	+	0.0	0.0
391905	-	0.0	0.0
392028	+	0.0	0.0
392029	-	0.0	0.0
392418	+	0.0	0.0
392419	-	0.0	0.0
392452	+	0.0	0.0
392453	-	0.0	0.0
392467	+	0.0	0.0
392468	-	0.0	0.0
392569	+	0.0	0.0
392570	-	0.0	0.0
394686	+	0.0	0.0
394687	-	0.0	0.0
394948	+	0.0	0.0
394949	-	0.0	0.0
395327	+	0.0	0.0
395328	-	0.0	0.0
395378	+	0.0	0.0
395379	-	0.0	0.0
396007	+	0.0	0.0
396008	-	0.0	0.0
396742	-	0.0	0.0
397428	+	0.0	0.0
397429	-	0.0	0.0
397544	-	0.0	0.0
398038	+	0.0	0.0
398039	-	0.0	0.0
398846	+	0.0	0.0
398847	-	0.0	0.0
399065	+	0.0	0.0
399066	-	0.0	0.0
399178	+	0.0	0.0
399179	-	0.0	0.0
399801	+	0.0	0.0
399802	-	0.0	0.0
400196	-	0.0	0.0
400724	-	0.0	0.0
400755	+	0.0	0.0
400756	-	0.0	0.0
401047	+	0.0	0.0
401048	-	0.0	0.0
401161	+	0.0	0.0
401162	-	0.0	0.0
401365	+	0.0	0.0
401366	-	0.0	0.0
402148	-	0.0	0.0
402352	+	0.0	0.0
402353	-	0.0	0.0
402385	+	0.0	0.0
402386	-	0.0	0.0
402961	+	0.0	0.0
402962	-	0.0	0.0
402989	+	0.0	0.0
402990	-	0.0	0.0
403149	+	0.0	0.0
403150	-	0.0	0.0
403660	+	0.0	0.0
403661	-	0.0	0.0
404163	+	0.0	0.0
404164	-	0.0	0.0
404254	+	0.0	0.0
404255	-	0.0	0.0
405203	+	0.0	0.0
405204	-	0.0	0.0
405395	+	0.0	0.0
405396	-	0.0	0.0
405794	+	0.0	0.0
405795	-	0.0	0.0
406198	+	0.0	0.0
406199	-	0.0	0.0
406210	+	0.0	0.0
406211	-	0.0	0.0
406244	+	0.0	0.0
406245	-	0.0	0.0
406304	+	0.0	0.0
406305	-	0.0	0.0
406538	+	100.0	0.0
406539	-	0.0	0.0
406796	+	0.0	0.0
406797	-	0.0	0.0
407216	+	0.0	0.0
407217	-	0.0	0.0
407318	-	0.0	0.0
407828	+	0.0	0.0
407829	-	0.0	0.0
408480	+	0.0	0.0
408481	-	0.0	0.0
409304	+	0.0	0.0
409305	-	0.0	0.0
409423	+	0.0	0.0
409424	-	0.0	0.0
412103	+	0.0	0.0
412104	-	100.0	0.0
412389	+	0.0	0.0
412390	-	0.0	0.0
412582	+	0.0	0.0
412583	-	0.0	0.0
412763	+	0.0	0.0
412764	-	0.0	0.0
413358	+	0.0	0.0
413359	-	0.0	0.0
415376	+	0.0	0.0
415377	-	0.0	0.0
415549	+	0.0	0.0
415550	-	0.0	0.0
417536	-	0.0	0.0
417734	+	0.0	0.0
417735	-	0.0	0.0
418874	+	0.0	0.0
418875	-	0.0	0.0
418956	+	0.0	0.0
419900	+	0.0	0.0
419901	-	100.0	0.0
420461	+	0.0	0.0
420462	-	0.0	0.0
420538	+	0.0	0.0
420539	-	0.0	0.0
420782	+	0.0	0.0
420783	-	0.0	0.0
420887	+	0.0	0.0
420888	-	0.0	0.0
422767	+	0.0	0.0
422768	-	0.0	0.0
423268	+	0.0	0.0
423269	-	0.0	0.0
423715	+	0.0	0.0
423716	-	0.0	0.0
423751	+	0.0	0.0
423752	-	0.0	0.0
423898	+	0.0	0.0
423899	-	81.82	0.0
423934	+	0.0	0.0
423935	-	0.0	0.0
424395	+	0.0	0.0
424396	-	0.0	0.0
425590	+	0.0	0.0
425591	-	0.0	0.0
425762	+	0.0	0.0
425763	-	0.0	0.0
426125	+	0.0	0.0
426126	-	0.0	0.0
427245	-	0.0	0.0
427932	+	0.0	0.0
427933	-	0.0	0.0
428482	+	0.0	0.0
428483	-	0.0	0.0
429276	-	0.0	0.0
429503	-	0.0	0.0
429880	+	0.0	0.0
429881	-	0.0	0.0
430281	+	0.0	0.0
430282	-	0.0	0.0
430572	+	0.0	0.0
430573	-	0.0	0.0
430993	+	0.0	0.0
430994	-	0.0	0.0
432976	+	0.0	0.0
432977	-	0.0	0.0
433126	+	0.0	0.0
433127	-	0.0	0.0
433364	+	0.0	0.0
433365	-	0.0	0.0
434090	+	0.0	0.0
434746	-	0.0	0.0
435428	+	0.0	0.0
435429	-	0.0	0.0
435677	+	0.0	0.0
435678	-	0.0	0.0
436314	+	0.0	0.0
436443	+	87.5	0.0
436444	-	0.0	0.0
436903	+	0.0	0.0
436904	-	0.0	0.0
437048	+	0.0	0.0
437049	-	0.0	0.0
437419	+	0.0	0.0
437420	-	0.0	0.0
437476	+	0.0	0.0
437477	-	0.0	0.0
438102	+	0.0	0.0
438103	-	0.0	0.0
438156	+	0.0	0.0
438157	-	0.0	0.0
438630	+	0.0	0.0
438631	-	0.0	0.0
439232	+	0.0	0.0
439233	-	0.0	0.0
439748	+	0.0	0.0
439807	+	0.0	0.0
439808	-	0.0	0.0
440101	+	0.0	0.0
440102	-	0.0	0.0
440348	+	0.0	0.0
440349	-	0.0	0.0
440547	+	0.0	0.0
440548	-	0.0	0.0
441708	+	0.0	0.0
442060	+	0.0	0.0
442061	-	0.0	0.0
442089	+	0.0	0.0
442090	-	0.0	0.0
442331	+	0.0	0.0
442332	-	0.0	0.0
442467	+	0.0	0.0
442468	-	0.0	0.0
442716	+	0.0	0.0
442717	-	0.0	0.0
443078	+	0.0	0.0
443079	-	0.0	0.0
443151	+	0.0	0.0
443152	-	0.0	0.0
443597	+	0.0	0.0
443598	-	0.0	0.0
444972	+	0.0	0.0
444973	-	0.0	0.0
445253	+	0.0	0.0
445254	-	0.0	0.0
445356	+	0.0	0.0
445357	-	0.0	0.0
446393	+	0.0	0.0
446394	-	0.0	0.0
447079	+	0.0	0.0
447080	-	0.0	0.0
447280	+	0.0	0.0
447281	-	0.0	0.0
447293	+	0.0	0.0
447294	-	0.0	0.0
447875	+	0.0	0.0
447876	-	0.0	0.0
447951	+	90.0	0.0
447952	-	0.0	0.0
448236	+	0.0	0.0
448237	-	0.0	0.0
448820	+	0.0	0.0
448821	-	0.0	0.0
449066	+	0.0	0.0
449067	-	0.0	0.0
449567	+	0.0	0.0
449568	-	0.0	0.0
450080	+	0.0	0.0
450081	-	0.0	0.0
450269	+	100.0	0.0
450270	-	0.0	0.0
450585	+	0.0	0.0
450586	-	0.0	0.0
450617	+	0.0	0.0
450618	-	0.0	0.0
451238	+	0.0	0.0
451239	-	0.0	0.0
452558	+	0.0	0.0
452559	-	0.0	0.0
452615	+	0.0	0.0
452616	-	0.0	0.0
453443	+	0.0	0.0
453444	-	0.0	0.0
454479	+	0.0	0.0
454480	-	0.0	0.0
455833	+	0.0	0.0
455834	-	0.0	0.0
455923	+	0.0	0.0
455924	-	0.0	0.0
455987	+	0.0	0.0
455988	-	0.0	0.0
456186	+	0.0	0.0
456187	-	0.0	0.0
456632	+	0.0	0.0
456633	-	0.0	0.0
456874	+	0.0	0.0
456875	-	0.0	0.0
457684	+	0.0	0.0
457685	-	0.0	0.0
457765	+	0.0	0.0
457766	-	0.0	0.0
457773	+	0.0	0.0
457774	-	0.0	0.0
458149	+	0.0	0.0
458150	-	0.0	0.0
458930	+	0.0	0.0
458931	-	0.0	0.0
459059	+	0.0	0.0
459060	-	0.0	0.0
459547	+	0.0	0.0
459548	-	0.0	0.0
459556	+	0.0	0.0
459557	-	80.0	0.0
459584	+	0.0	0.0
459585	-	0.0	0.0
460129	+	0.0	0.0
460130	-	90.91	0.0
460812	+	0.0	0.0
460813	-	0.0	0.0
460832	+	0.0	0.0
460833	-	0.0	0.0
461562	+	0.0	0.0
461563	-	0.0	0.0
461649	-	0.0	0.0
461751	-	0.0	0.0
462882	+	0.0	0.0
462883	-	0.0	0.0
462913	+	0.0	0.0
462914	-	0.0	0.0
463115	+	0.0	0.0
463116	-	0.0	0.0
463145	+	0.0	0.0
463146	-	0.0	0.0
463365	-	0.0	0.0
463418	+	0.0	0.0
463419	-	0.0	0.0
463649	+	0.0	0.0
463650	-	0.0	0.0
463820	+	0.0	0.0
463821	-	0.0	0.0
464550	+	0.0	0.0
464551	-	0.0	0.0
464570	+	0.0	0.0
464571	-	0.0	0.0
464740	+	0.0	0.0
464741	-	0.0	0.0
465185	+	0.0	0.0
465186	-	0.0	0.0
466058	+	0.0	0.0
466059	-	0.0	0.0
466460	+	0.0	0.0
466461	-	0.0	0.0
466686	+	0.0	0.0
466687	-	0.0	0.0
466801	+	0.0	0.0
466802	-	0.0	0.0
467437	+	0.0	0.0
467438	-	0.0	0.0
467704	+	0.0	0.0
467705	-	0.0	0.0
467827	+	0.0	0.0
467828	-	0.0	0.0
469292	+	0.0	0.0
469293	-	0.0	0.0
469358	+	0.0	0.0
469359	-	0.0	0.0
469535	+	0.0	0.0
469536	-	0.0	0.0
470231	+	0.0	0.0
470232	-	0.0	0.0
470729	-	0.0	0.0
471506	+	0.0	0.0
471507	-	0.0	0.0
471591	+	0.0	0.0
471592	-	0.0	0.0
471905	+	0.0	0.0
471906	-	0.0	0.0
473928	+	0.0	0.0
473929	-	0.0	0.0
473934	+	0.0	0.0
473935	-	0.0	0.0
474413	+	0.0	0.0
474414	-	0.0	0.0
475735	+	0.0	0.0
475736	-	0.0	0.0
476880	+	0.0	0.0
476881	-	100.0	0.0
478209	+	0.0	0.0
478210	-	0.0	0.0
478237	-	0.0	0.0
478316	+	0.0	0.0
478317	-	0.0	0.0
480011	+	0.0	0.0
480012	-	0.0	0.0
480095	+	0.0	0.0
480096	-	0.0	0.0
480321	+	0.0	0.0
480322	-	0.0	0.0
480444	+	0.0	0.0
480445	-	0.0	0.0
481635	+	0.0	0.0
481636	-	0.0	0.0
481927	+	0.0	0.0
481928	-	0.0	0.0
482119	+	0.0	0.0
482120	-	0.0	0.0
483349	+	0.0	0.0
483350	-	0.0	0.0
483926	+	0.0	0.0
483927	-	0.0	0.0
483991	+	0.0	0.0
483992	-	0.0	0.0
484901	+	0.0	0.0
484902	-	0.0	0.0
484908	+	0.0	0.0
484909	-	0.0	0.0
485611	+	0.0	0.0
485612	-	0.0	0.0
486048	+	0.0	0.0
486049	-	0.0	0.0
486249	+	0.0	0.0
486250	-	0.0	0.0
486279	+	0.0	0.0
486280	-	0.0	0.0
487807	+	0.0	0.0
487808	-	0.0	0.0
487998	+	0.0	0.0
487999	-	0.0	0.0
488123	+	0.0	0.0
488124	-	0.0	0.0
488219	+	0.0	0.0
488220	-	0.0	0.0
490280	+	0.0	0.0
490281	-	0.0	0.0
490736	+	0.0	0.0
490737	-	0.0	0.0
491545	+	0.0	0.0
491546	-	0.0	0.0
491875	+	0.0	0.0
491876	-	0.0	0.0
492625	+	0.0	0.0
492626	-	0.0	0.0
492731	-	0.0	0.0
493727	+	0.0	0.0
493728	-	0.0	0.0
494821	+	0.0	0.0
494822	-	0.0	0.0
495406	+	0.0	0.0
495407	-	0.0	0.0
495529	+	0.0	0.0
495530	-	0.0	0.0
495619	+	0.0	0.0
495620	-	0.0	0.0
495646	+	0.0	0.0
495647	-	0.0	0.0
495928	+	0.0	0.0
495929	-	0.0	0.0
495956	+	0.0	0.0
495957	-	0.0	0.0
496458	+	0.0	0.0
496459	-	0.0	0.0
496617	+	0.0	0.0
496618	-	0.0	0.0
496735	+	0.0	0.0
496736	-	0.0	0.0
497268	+	0.0	0.0
497460	+	0.0	0.0
497461	-	0.0	0.0
497731	+	0.0	0.0
497732	-	0.0	0.0
498061	+	0.0	0.0
498062	-	0.0	0.0
498658	+	0.0	0.0
498659	-	0.0	0.0
499007	+	0.0	0.0
499008	-	0.0	0.0
499191	+	0.0	0.0
499192	-	0.0	0.0
499427	+	0.0	0.0
499428	-	0.0	0.0
500100	+	0.0	0.0
500101	-	0.0	0.0
500694	+	0.0	0.0
500695	-	0.0	0.0
500950	+	0.0	0.0
500951	-	0.0	0.0
500998	+	0.0	0.0
500999	-	0.0	0.0
501092	+	0.0	0.0
501093	-	0.0	0.0
502718	+	0.0	0.0
502719	-	0.0	0.0
503139	+	0.0	0.0
503140	-	0.0	0.0
503618	+	0.0	0.0
503619	-	0.0	0.0
503639	+	0.0	0.0
503640	-	0.0	0.0
503918	+	0.0	0.0
504418	+	0.0	0.0
504419	-	0.0	0.0
504619	+	0.0	0.0
504620	-	0.0	0.0
505211	+	0.0	0.0
505212	-	0.0	0.0
505709	+	0.0	0.0
505787	+	0.0	0.0
506005	+	0.0	0.0
506006	-	8.33	0.0
506469	+	0.0	0.0
506470	-	0.0	0.0
507614	+	0.0	0.0
507615	-	0.0	0.0
508000	+	0.0	0.0
508001	-	0.0	0.0
508579	+	0.0	0.0
508580	-	0.0	0.0
509205	-	0.0	0.0
509351	+	0.0	0.0
509352	-	0.0	0.0
509892	+	0.0	0.0
509893	-	0.0	0.0
510773	+	0.0	0.0
510954	+	0.0	0.0
511506	+	0.0	0.0
511753	+	0.0	0.0
511754	-	0.0	0.0
512927	+	0.0	0.0
512928	-	0.0	0.0
513398	+	0.0	0.0
513399	-	0.0	0.0
514961	+	0.0	0.0
514962	-	0.0	0.0
515288	+	0.0	0.0
515289	-	0.0	0.0
516498	+	0.0	0.0
517385	+	0.0	0.0
517386	-	0.0	0.0
518364	+	0.0	0.0
518365	-	0.0	0.0
518829	+	0.0	0.0
518830	-	0.0	0.0
518928	+	0.0	0.0
518929	-	0.0	0.0
518976	+	0.0	0.0
518977	-	0.0	0.0
519569	+	0.0	0.0
519570	-	0.0	0.0
519682	+	0.0	0.0
519683	-	0.0	0.0
520063	+	80.0	0.0
520064	-	0.0	0.0
520832	+	0.0	0.0
520833	-	0.0	0.0
521916	+	0.0	0.0
521917	-	0.0	0.0
522593	+	0.0	0.0
522594	-	0.0	0.0
523125	+	0.0	0.0
523126	-	0.0	0.0
523758	+	0.0	0.0
524868	+	0.0	0.0
525526	+	0.0	0.0
525527	-	0.0	0.0
526275	+	0.0	0.0
526276	-	0.0	0.0
527042	+	0.0	0.0
527043	-	0.0	0.0
527532	-	0.0	0.0
527687	+	0.0	0.0
527688	-	0.0	0.0
528019	+	0.0	0.0
528020	-	0.0	0.0
529494	+	0.0	0.0
529495	-	0.0	0.0
529740	+	0.0	0.0
530896	+	0.0	0.0
530897	-	0.0	0.0
531683	-	0.0	0.0
532210	+	0.0	0.0
532211	-	0.0	0.0
533144	-	0.0	0.0
533856	+	0.0	0.0
533857	-	0.0	0.0
534368	+	0.0	0.0
534369	-	0.0	0.0
534863	+	0.0	0.0
534864	-	0.0	0.0
535564	-	0.0	0.0
536092	+	0.0	0.0
536093	-	0.0	0.0
536206	+	0.0	0.0
536207	-	0.0	0.0
536385	+	0.0	0.0
536386	-	0.0	0.0
536927	+	0.0	0.0
536928	-	0.0	0.0
537184	+	0.0	0.0
537185	-	0.0	0.0
537831	+	0.0	0.0
537832	-	0.0	0.0
538592	+	0.0	0.0
538593	-	0.0	0.0
538641	+	0.0	0.0
538642	-	0.0	0.0
538793	+	0.0	0.0
538794	-	0.0	0.0
541290	+	0.0	0.0
541291	-	0.0	0.0
541458	+	0.0	0.0
542278	+	0.0	0.0
542279	-	0.0	0.0
543387	+	0.0	0.0
543388	-	0.0	0.0
543687	+	0.0	0.0
543688	-	0.0	0.0
543948	+	0.0	0.0
543949	-	0.0	0.0
544075	+	0.0	0.0
544076	-	0.0	0.0
544174	+	0.0	0.0
544175	-	0.0	0.0
544573	+	0.0	0.0
544574	-	0.0	0.0
545830	+	0.0	0.0
545831	-	0.0	0.0
545903	+	0.0	0.0
545904	-	0.0	0.0
546512	+	0.0	0.0
546513	-	0.0	0.0
546979	+	0.0	0.0
546980	-	0.0	0.0
547035	-	0.0	0.0
548393	+	0.0	0.0
548394	-	0.0	0.0
549014	+	0.0	0.0
549015	-	0.0	0.0
549056	+	0.0	0.0
549057	-	0.0	0.0
549743	+	0.0	0.0
549744	-	0.0	0.0
549896	+	0.0	0.0
549897	-	0.0	0.0
549995	+	0.0	0.0
549996	-	0.0	0.0
550310	+	0.0	0.0
550311	-	0.0	0.0
551054	+	0.0	0.0
551055	-	0.0	0.0
551654	+	0.0	0.0
551655	-	0.0	0.0
551697	+	0.0	0.0
551698	-	0.0	0.0
551980	+	0.0	0.0
551981	-	0.0	0.0
552113	+	0.0	0.0
552114	-	0.0	0.0
552866	+	0.0	0.0
552867	-	0.0	0.0
552892	+	0.0	0.0
552893	-	0.0	0.0
553651	+	0.0	0.0
553652	-	0.0	0.0
554514	+	0.0	0.0
554515	-	0.0	0.0
555472	+	0.0	0.0
555473	-	0.0	0.0
557156	+	0.0	0.0
557157	-	0.0	0.0
558452	+	0.0	0.0
558453	-	0.0	0.0
559758	+	0.0	0.0
559759	-	0.0	0.0
560131	+	0.0	0.0
560132	-	0.0	0.0
560533	+	0.0	0.0
560534	-	0.0	0.0
561084	+	0.0	0.0
561085	-	0.0	0.0
562207	+	0.0	0.0
562208	-	0.0	0.0
562287	+	0.0	0.0
562288	-	0.0	0.0
563902	+	0.0	0.0
563903	-	0.0	0.0
564714	+	0.0	0.0
564715	-	0.0	0.0
565378	+	0.0	0.0
565379	-	0.0	0.0
566391	+	0.0	0.0
566392	-	0.0	0.0
566600	+	0.0	0.0
566601	-	0.0	0.0
567642	+	0.0	0.0
567643	-	0.0	0.0
568383	+	0.0	0.0
