SCO_ID	gene_id	gene_name	contig	start	end	strand	pfam_TF_flag	tf_related_domains	ZorroAranda_regulator_type	CastroMelchor_regulator_flag	sigma_flag	sigma_group	TF_family	source_flags	confidence	product
SCO1070	SC_RS07310		chromosome	1130429	1131094	-	yes	GerE;Response_reg;Sigma70_r4_2		1	no		LuxR	pfam;CastroMelchor	medium	response regulator transcription factor
SCO1071	SC_RS07315		chromosome	1131091	1132338	-	no			1	no			CastroMelchor	low	sensor histidine kinase
SCO1078	SC_RS07345		chromosome	1138315	1139391	+	yes	LacI;Peripla_BP_1;Peripla_BP_3;Peripla_BP_4		1	no		LacI	pfam;CastroMelchor	medium	LacI family DNA-binding transcriptional regulator
SCO1094	SC_RS07425		chromosome	1152798	1153376	+	yes	TetR_C_13;TetR_C_6;TetR_N		1	no		TetR	pfam;CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO1098	SC_RS07440		chromosome	1155717	1156292	-	yes	HTH_24;HTH_27;MarR;MarR_2		1	no		MarR	pfam;CastroMelchor	medium	MarR family winged helix-turn-helix transcriptional regulator
SCO1099	SC_RS07445		chromosome	1156289	1158016	-	no			1	no			CastroMelchor	low	FUSC family protein
SCO1104	SC_RS07470		chromosome	1161710	1162411	+	yes	TetR_N	TF	1	no		TetR	pfam;ZorroAranda;CastroMelchor	high	TetR/AcrR family transcriptional regulator
SCO1108	SC_RS07490		chromosome	1165403	1165774	-	yes	HTH_20		1	no		HTH_other	pfam;CastroMelchor	medium	ArsR/SmtB family transcription factor
SCO1119	SC_RS07545		chromosome	1177797	1178273	+	yes	AsnC_trans_reg;HTH_24;HTH_AsnC-type		1	no		AsnC	pfam;CastroMelchor	medium	Lrp/AsnC family transcriptional regulator
SCO1120	SC_RS07550		chromosome	1178303	1179010	+	no			1	no			CastroMelchor	low	HAD family hydrolase
SCO1122	SC_RS07560		chromosome	1179956	1180792	-	yes	LysR_substrate		0	no		LysR	pfam	medium	LysR substrate-binding domain-containing protein
SCO1135	SC_RS07625	xdhR	chromosome	1193398	1193988	+	yes	TetR_N	TF	1	no		TetR	pfam;ZorroAranda;CastroMelchor	high	purine salvage operon transcriptional regulator XdhR
SCO1136	SC_RS07630		chromosome	1193951	1194742	-	yes	Response_reg		0	no		TCS_response_regulator	pfam	medium	response regulator
SCO1145	SC_RS07675		chromosome	1204428	1204889	+	yes	MarR;MarR_2		1	no		MarR	pfam;CastroMelchor	medium	MarR family winged helix-turn-helix transcriptional regulator
SCO1171	SC_RS07805		chromosome	1233319	1234527	+	yes	MarR_2		1	no		MarR	pfam;CastroMelchor	medium	ROK family transcriptional regulator
SCO1173	SC_RS07815		chromosome	1235615	1236874	+	no			1	no			CastroMelchor	low	GAF domain-containing protein
SCO1177	SC_RS07840		chromosome	1241559	1242302	+	yes	FCD;GntR		1	no		GntR	pfam;CastroMelchor	medium	FadR/GntR family transcriptional regulator
SCO1180	SC_RS07855		chromosome	1243639	1244799	+	yes	MerR;MerR_1		0	no		MerR	pfam	medium	DNA polymerase III subunit beta family protein
SCO1186	SC_RS07885		chromosome	1258218	1259243	+	yes	LacI;Peripla_BP_1;Peripla_BP_3;Peripla_BP_4		1	no		LacI	pfam;CastroMelchor	medium	LacI family DNA-binding transcriptional regulator
SCO1191	SC_RS07910		chromosome	1264183	1264656	-	yes	MarR;MarR_2		1	no		MarR	pfam;CastroMelchor	medium	MarR family winged helix-turn-helix transcriptional regulator
SCO1193	SC_RS07920		chromosome	1265170	1265739	-	yes	TetR_C_11;TetR_N		0	no		TetR	pfam	medium	TetR/AcrR family transcriptional regulator
SCO1200	SC_RS07955		chromosome	1271991	1272566	-	yes	HTH_19;HTH_26;HTH_3;HTH_31		1	no		HTH_other	pfam;CastroMelchor	medium	helix-turn-helix domain-containing protein
SCO1208	SC_RS07995		chromosome	1279957	1280490	+	yes	AraC_binding		0	no		AraC	pfam	medium	cupin domain-containing protein
SCO1210	SC_RS08005		chromosome	1281884	1282540	+	yes	TetR_N		1	no		TetR	pfam;CastroMelchor	medium	TetR family transcriptional regulator
SCO1217	SC_RS08040		chromosome	1287879	1289084	-	no			1	no			CastroMelchor	low	sensor histidine kinase
SCO1218	SC_RS08045		chromosome	1289093	1290928	-	no			1	no			CastroMelchor	low	sodium/solute symporter
SCO1219	SC_RS08050		chromosome	1290957	1291352	-	no			1	no			CastroMelchor	low	hypothetical protein
SCO1220	SC_RS08055		chromosome	1291356	1292117	-	yes	LytTR;Response_reg		1	no		TCS_response_regulator	pfam;CastroMelchor	medium	LytR/AlgR family response regulator transcription factor
SCO1221	SC_RS08060		chromosome	1292195	1292698	+	yes	AsnC_trans_reg;HTH_24;HTH_AsnC-type		0	no		AsnC	pfam	medium	Lrp/AsnC family transcriptional regulator
SCO1227	SC_RS08090		chromosome	1300601	1302022	-	yes	HTH_3;HTH_31		1	no		HTH_other	pfam;CastroMelchor	medium	helix-turn-helix transcriptional regulator
SCO1242	SC_RS08165		chromosome	1313856	1314716	+	yes	HTH_3;HTH_31		1	no		HTH_other	pfam;CastroMelchor	medium	helix-turn-helix domain-containing protein
SCO1259	SC_RS08255		chromosome	1329747	1330901	+	no			1	no			CastroMelchor	low	sensor histidine kinase
SCO1260	SC_RS08260		chromosome	1330916	1331578	+	yes	GerE;Response_reg		1	no		LuxR	pfam;CastroMelchor	medium	response regulator transcription factor
SCO1261	SC_RS08265		chromosome	1331678	1332832	+	yes	HTH_IclR;MarR_2		1	no		MarR	pfam;CastroMelchor	medium	ROK family transcriptional regulator
SCO1262	SC_RS08270		chromosome	1332872	1333633	-	yes	GntR		1	no		GntR	pfam;CastroMelchor	medium	GntR family transcriptional regulator
SCO1263	SC_RS08275		chromosome	1333824	1334711	-	yes	Sigma70_r2;Sigma70_r4;Sigma70_r4_2		1	yes	sigma70_unclassified	Sigma	pfam;CastroMelchor;SigmaReview	high	RNA polymerase sigma-70 factor
SCO1276	SC_RS08340		chromosome	1346693	1347289	+	yes	Sigma70_r2;Sigma70_r4_2		1	yes	ECF	Sigma	pfam;CastroMelchor;SigmaReview	high	RNA polymerase sigma factor
SCO1289	SC_RS08405	pdxR	chromosome	1359896	1361419	+	yes	GntR		0	no		GntR	pfam	medium	MocR-like pyridoxine biosynthesis transcription factor PdxR
SCO1295	SC_RS08435		chromosome	1370221	1370712	+	yes	AsnC_trans_reg;HTH_24;HTH_AsnC-type		0	no		AsnC	pfam	medium	Lrp/AsnC family transcriptional regulator
SCO1299	SC_RS08460		chromosome	1374103	1374549	+	yes	AsnC_trans_reg;HTH_20;HTH_24;HTH_5;HTH_AsnC-type;MarR;MarR_2		1	no		MarR	pfam;CastroMelchor	medium	Lrp/AsnC family transcriptional regulator
SCO1306	SC_RS08495		chromosome	1382544	1383788	-	yes	Sigma54_activat		0	no		Sigma	pfam	medium	AAA family ATPase
SCO1309	SC_RS08510		chromosome	1386707	1387066	-	yes	HTH_20;HTH_5		0	no		HTH_other	pfam	medium	ArsR/SmtB family transcription factor
SCO1312	SC_RS08525		chromosome	1388876	1389448	-	yes	HTH_19;HTH_26;HTH_3;HTH_31		1	no		HTH_other	pfam;CastroMelchor	medium	helix-turn-helix domain-containing protein
SCO1331	SC_RS08620		chromosome	1406162	1408480	+	yes	GerE;HTH_77		1	no		LuxR	pfam;CastroMelchor	medium	LuxR C-terminal-related transcriptional regulator
SCO1351	SC_RS08720		chromosome	1426307	1429033	+	yes	GerE;Sigma70_r4_2		1	no		LuxR	pfam;CastroMelchor	medium	helix-turn-helix transcriptional regulator
SCO1353	SC_RS08730		chromosome	1430593	1431576	+	no			1	no			CastroMelchor	low	helix-turn-helix domain-containing protein
SCO1358	SC_RS08755		chromosome	1435312	1436223	-	yes	HTH_1;LysR_substrate		1	no		LysR	pfam;CastroMelchor	medium	LysR family transcriptional regulator
SCO1360	SC_RS08765		chromosome	1437760	1439097	-	yes	GntR		1	no		GntR	pfam;CastroMelchor	medium	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme
SCO1366	SC_RS08795		chromosome	1443255	1443908	-	yes	PadR		0	no		PadR	pfam	medium	PadR family transcriptional regulator
SCO1369	SC_RS08810		chromosome	1445966	1447180	+	no			1	no			CastroMelchor	low	sensor histidine kinase
SCO1370	SC_RS08815		chromosome	1447177	1447812	+	yes	GerE;Response_reg;Sigma70_r4_2		1	no		LuxR	pfam;CastroMelchor	medium	response regulator
SCO1376	SC_RS08845		chromosome	1453090	1454160	+	yes	LacI;Peripla_BP_1;Peripla_BP_3;Peripla_BP_4		1	no		LacI	pfam;CastroMelchor	medium	LacI family DNA-binding transcriptional regulator
SCO1381	SC_RS08870		chromosome	1459887	1460573	-	yes	MerR_1		0	no		MerR	pfam	medium	MerR family transcriptional regulator
SCO1383	SC_RS08880	ftsR	chromosome	1461293	1462033	-	yes	HTH_Rv1828;MerR;MerR_1		0	no		MerR	pfam	medium	transcriptional regulator FtsR
SCO1407	SC_RS09010		chromosome	1497056	1501717	-	yes	FCD;GntR		0	no		GntR	pfam	medium	coiled-coil domain-containing protein
SCO1410	SC_RS09025		chromosome	1504428	1505123	-	no			1	no			CastroMelchor	medium	GntR family transcriptional regulator
SCO1414	SC_RS09045		chromosome	1509614	1510006	-	yes	GntR		0	no		GntR	pfam	medium	ankyrin repeat domain-containing protein
SCO1422	SC_RS09085	fxsA	chromosome	1517861	1518445	-	yes	AsnC_trans_reg;HTH_24;HTH_AsnC-type		0	no		AsnC	pfam	medium	FxsA family membrane protein
SCO1425	SC_RS09100		chromosome	1521620	1522060	-	no			1	no			CastroMelchor	medium	Lrp/AsnC family transcriptional regulator
SCO1427	SC_RS09110		chromosome	1522938	1523255	+	yes	TetR_N		0	no		TetR	pfam	medium	hypothetical protein
SCO1430	SC_RS09125		chromosome	1526117	1526779	-	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO1444	SC_RS09195		chromosome	1539609	1541984	+	yes	HTH_24;MarR_2		0	no		MarR	pfam	medium	chitinase C-terminal domain-containing protein
SCO1454	SC_RS09245		chromosome	1551086	1552783	-	yes	AsnC_trans_reg;HTH_24;HTH_AsnC-type		0	no		AsnC	pfam	medium	flavin monoamine oxidase family protein
SCO1458	SC_RS09265		chromosome	1555656	1556108	-	no			1	no			CastroMelchor	medium	Lrp/AsnC family transcriptional regulator
SCO1459	SC_RS09270		chromosome	1556124	1557614	-	no			1	no			CastroMelchor	low	amino acid permease
SCO1463	SC_RS09290		chromosome	1560350	1561393	-	no			1	no			CastroMelchor	medium	sugar-binding transcriptional regulator
SCO1468	SC_RS09315		chromosome	1565986	1568358	-	no			1	no			CastroMelchor	low	tetratricopeptide repeat protein
SCO1480	SC_RS09375		chromosome	1581512	1581835	-	no		TF	0	no		AraC	ZorroAranda	medium	integration host factor
SCO1486	SC_RS09405		chromosome	1589116	1590402	-	yes	HTH_3;HTH_31		0	no		HTH_other	pfam	medium	dihydroorotase
SCO1489	SC_RS09420	bldD	chromosome	1592381	1592884	+	no		global	1	no		Unclassified_TF	ZorroAranda;CastroMelchor	high	transcriptional regulator BldD
SCO1501	SC_RS09480	alaS	chromosome	1603091	1605763	-	yes	HTH_77		0	no		Unknown_TF	pfam	medium	alanine--tRNA ligase
SCO1504	SC_RS09495		chromosome	1606742	1608931	+	no			1	no			CastroMelchor	low	ATP-binding protein
SCO1510	SC_RS09525		chromosome	1614331	1615164	+	yes	SecD_SecF_C		0	no		Unknown_TF	pfam	medium	peptidylprolyl isomerase
SCO1513	SC_RS09535	relA	chromosome	1616607	1619150	-	yes	SecD_SecF_C		0	no		Unknown_TF	pfam	medium	GTP pyrophosphokinase
SCO1541	SC_RS09690		chromosome	1650377	1650790	+	no			0	yes	sigma70_group3	Sigma	SigmaReview	high	SsgA family sporulation/cell division regulator
SCO1558	SC_RS09805		chromosome	1669950	1670687	-	yes	TetR_N		0	no		TetR	pfam	medium	methionine ABC transporter permease
SCO1564	SC_RS09835		chromosome	1674273	1674773	-	no			1	yes	sigma70_unclassified	Sigma	CastroMelchor;SigmaReview	high	sigma-70 family RNA polymerase sigma factor
SCO1565	SC_RS09840		chromosome	1674848	1676026	-	no			1	no			CastroMelchor	low	glycerophosphodiester phosphodiesterase
SCO1566	SC_RS09845		chromosome	1676402	1677073	+	yes	Arg_repressor		0	no		Other_TF	pfam	medium	lysophospholipid acyltransferase family protein
SCO1567	SC_RS09850		chromosome	1677149	1678681	-	no			1	no			CastroMelchor	low	MFS transporter
SCO1568	SC_RS09855		chromosome	1678678	1679229	-	no		TF	1	no		TetR	ZorroAranda;CastroMelchor	high	TetR/AcrR family transcriptional regulator
SCO1576	SC_RS09895		chromosome	1686616	1687155	-	no		global	1	no		Unclassified_TF	ZorroAranda;CastroMelchor	high	arginine repressor
SCO1577	SC_RS09900		chromosome	1687163	1688371	-	yes	GntR		1	no		GntR	pfam;CastroMelchor	medium	acetylornithine transaminase
SCO1578	SC_RS09905	argB	chromosome	1688368	1689288	-	no			1	no			CastroMelchor	low	acetylglutamate kinase
SCO1579	SC_RS09910	argJ	chromosome	1689285	1690436	-	no			1	no			CastroMelchor	low	bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ
SCO1580	SC_RS09915	argC	chromosome	1690433	1691461	-	no			1	no			CastroMelchor	low	N-acetyl-gamma-glutamyl-phosphate reductase
SCO1587	SC_RS09950		chromosome	1696856	1698334	-	no			1	no			CastroMelchor	low	aminotransferase-like domain-containing protein
SCO1593	SC_RS09980		chromosome	1702516	1703856	-	no			1	no			CastroMelchor	medium	transcriptional regulator
SCO1596	SC_RS09995		chromosome	1708109	1709248	-	no			1	no			CastroMelchor	low	sensor histidine kinase
SCO1603	SC_RS10030		chromosome	1713855	1715099	+	yes	FCD;GntR;HTH_Crp_2		0	no		GntR	pfam	medium	IS110-like element IS117 family transposase
SCO1606	SC_RS10040		chromosome	1715926	1716894	+	yes	HTH_1;LysR_substrate		0	no		LysR	pfam	medium	serine hydrolase
SCO1609	SC_RS10055		chromosome	1720261	1721469	+	yes	HTH_3;HTH_31		0	no		HTH_other	pfam	medium	amino acid deaminase/aldolase
SCO1614	SC_RS10080		chromosome	1726192	1726902	+	no		TF	0	no		Unclassified_TF	ZorroAranda	medium	FadR/GntR family transcriptional regulator
SCO1618	SC_RS10100		chromosome	1730586	1731305	-	no			1	no			CastroMelchor	low	helical backbone metal receptor
SCO1619	SC_RS10105		chromosome	1731316	1731885	-	no			1	no			CastroMelchor	low	helix-turn-helix domain-containing protein
SCO1626	SC_RS10140		chromosome	1740065	1741561	-	yes	HTH_PafC		0	no		Unknown_TF	pfam	medium	cytochrome P450
SCO1632	SC_RS10170	tatC	chromosome	1748003	1748953	-	yes	LacI;Peripla_BP_1;Peripla_BP_3		0	no		LacI	pfam	medium	twin-arginine translocase subunit TatC
SCO1642	SC_RS10220		chromosome	1756624	1757634	+	no			1	no			CastroMelchor	medium	LacI family DNA-binding transcriptional regulator
SCO1644	SC_RS10230	prcB	chromosome	1758475	1759320	-	yes	GerE;Response_reg		0	no		LuxR	pfam	medium	proteasome subunit beta
SCO1648	SC_RS10250	arc	chromosome	1762040	1763806	-	yes	HTH_IclR		0	no		HTH_other	pfam	medium	proteasome ATPase
SCO1658	SC_RS10300		chromosome	1776737	1777501	+	no			1	no			CastroMelchor	medium	IclR family transcriptional regulator
SCO1668	SC_RS10350		chromosome	1787668	1788456	-	yes	FCD;GntR		0	no		GntR	pfam	medium	hypothetical protein
SCO1678	SC_RS10405		chromosome	1797723	1798424	-	no		TF	1	no		Unclassified_TF	ZorroAranda;CastroMelchor	high	FadR/GntR family transcriptional regulator
SCO1680	SC_RS10415		chromosome	1799183	1800580	+	yes	TetR_N		0	no		TetR	pfam	medium	GntP family permease
SCO1686	SC_RS10445		chromosome	1806309	1806842	+	yes	MerR;MerR_1		0	no		MerR	pfam	medium	NUDIX hydrolase
SCO1688	SC_RS10455		chromosome	1807900	1808241	+	yes	TetR_N		0	no		TetR	pfam	medium	DUF202 domain-containing protein
SCO1691	SC_RS10470		chromosome	1810631	1811224	-	yes	TetR_N		1	no		TetR	pfam;CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO1692	SC_RS10475		chromosome	1811383	1812153	-	yes	HTH_20;HTH_5;MarR_2		1	no		MarR	pfam;CastroMelchor	medium	SDR family oxidoreductase
SCO1697	SC_RS10500	soxR	chromosome	1818351	1818878	-	no		TF	0	no		MerR	ZorroAranda	medium	redox-sensitive transcriptional activator SoxR
SCO1699	SC_RS10510		chromosome	1819461	1820108	-	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO1700	SC_RS10515		chromosome	1820169	1820483	-	no			1	no			CastroMelchor	low	YiaA/YiaB family inner membrane protein
SCO1701	SC_RS10520		chromosome	1820559	1821710	-	yes	TetR_N		0	no		TetR	pfam	medium	acyl-CoA dehydrogenase family protein
SCO1702	SC_RS10525		chromosome	1821800	1822441	+	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO1703	SC_RS10530		chromosome	1822505	1823218	+	no			1	no			CastroMelchor	medium	ArsR/SmtB family transcription factor
SCO1704	SC_RS10535		chromosome	1823292	1824266	+	yes	GntR		0	no		GntR	pfam	medium	DMT family transporter
SCO1706	SC_RS10545		chromosome	1825638	1827026	-	yes	TetR_N		0	no		TetR	pfam	medium	aldehyde dehydrogenase family protein
SCO1711	SC_RS10570		chromosome	1831921	1834164	-	yes	Sigma70_ECF;Sigma70_r2;Sigma70_r4;Sigma70_r4_2		0	no		Sigma	pfam	medium	molybdopterin oxidoreductase family protein
SCO1712	SC_RS10575		chromosome	1834289	1834906	-	no		TF	1	no		TetR	ZorroAranda;CastroMelchor	high	TetR/AcrR family transcriptional regulator
SCO1714	SC_RS10580		chromosome	1835004	1835573	-	no			1	no			CastroMelchor	low	hypothetical protein
SCO1716	SC_RS10590		chromosome	1837136	1837885	+	no			1	no			CastroMelchor	medium	GntR family transcriptional regulator
SCO1717	SC_RS10595		chromosome	1837908	1839068	+	yes	GntR;HTH_41		1	no		GntR	pfam;CastroMelchor	medium	type ISP restriction/modification enzyme
SCO1718	SC_RS10600		chromosome	1839094	1839798	-	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator C-terminal domain-containing protein
SCO1722	SC_RS10620		chromosome	1842282	1843034	-	no			0	yes	ECF	Sigma	SigmaReview	high	anti-sigma factor
SCO1723	SC_RS10625		chromosome	1843031	1843573	-	no			0	yes	sigma70_unclassified	Sigma	SigmaReview	high	sigma-70 family RNA polymerase sigma factor
SCO1725	SC_RS10635		chromosome	1845443	1846249	-	yes	MarR;MarR_2		0	no		MarR	pfam	medium	SGNH family lipase
SCO1734	SC_RS10680	cbcC	chromosome	1851848	1852918	+	yes	GerE;Response_reg;Sigma70_r4_2		0	no		LuxR	pfam	medium	carbohydrate-binding protein CbpC
SCO1736	SC_RS10690		chromosome	1854078	1854524	-	no			1	no			CastroMelchor	medium	MarR family winged helix-turn-helix transcriptional regulator
SCO1742	SC_RS10720		chromosome	1862249	1863169	+	no			1	no			CastroMelchor	low	ATP-binding cassette domain-containing protein
SCO1743	SC_RS10725		chromosome	1863166	1863885	+	no			1	no			CastroMelchor	low	ABC transporter permease
SCO1744	SC_RS10730		chromosome	1863882	1865048	+	no			1	no			CastroMelchor	low	sensor histidine kinase
SCO1745	SC_RS10735		chromosome	1865045	1865710	+	no		global	1	no		Unclassified_TF	ZorroAranda;CastroMelchor	high	response regulator
SCO1767	SC_RS10845		chromosome	1886499	1887218	-	yes	HTH_30		0	no		HTH_other	pfam	medium	NUDIX hydrolase
SCO1789	SC_RS10955		chromosome	1913090	1914382	+	yes	GerE;Response_reg;Sigma70_r4_2		0	no		LuxR	pfam	medium	DUF1015 domain-containing protein
SCO1799	SC_RS11020		chromosome	1927668	1928447	+	yes	FCD;GntR		0	no		GntR	pfam	medium	hypothetical protein
SCO1801	SC_RS11030		chromosome	1929011	1929652	-	no			1	no			CastroMelchor	medium	response regulator
SCO1802	SC_RS11035		chromosome	1929645	1930823	-	no			1	no			CastroMelchor	low	GAF domain-containing sensor histidine kinase
SCO1813	SC_RS11090		chromosome	1942957	1943649	+	no			1	no			CastroMelchor	medium	FadR/GntR family transcriptional regulator
SCO1825	SC_RS11155		chromosome	1956366	1956929	+	yes	HTH_58		0	no		Unknown_TF	pfam	medium	hypothetical protein
SCO1839	SC_RS11225		chromosome	1967236	1967457	-	no		TF	1	no		Unclassified_TF	ZorroAranda;CastroMelchor	high	helix-turn-helix domain-containing protein
SCO1858	SC_RS11320		chromosome	1991527	1992444	+	yes	HTH_IclR		0	no		HTH_other	pfam	medium	sirohydrochlorin chelatase
SCO1862	SC_RS11340		chromosome	1996351	1996833	-	yes	Sigma70_r2;Sigma70_r4;Sigma70_r4_2		0	no		Sigma	pfam	medium	hypothetical protein
SCO1872	SC_RS11390		chromosome	2006250	2007023	+	no			1	no			CastroMelchor	medium	IclR family transcriptional regulator
SCO1873	SC_RS11395		chromosome	2007027	2007497	+	no			1	no			CastroMelchor	low	GNAT family N-acetyltransferase
SCO1876	SC_RS11410		chromosome	2009469	2010041	+	yes	FCD;GntR		1	yes	ECF	GntR	pfam;CastroMelchor;SigmaReview	high	SigE family RNA polymerase sigma factor
SCO1877	SC_RS11415		chromosome	2010038	2010712	+	no			1	no			CastroMelchor	low	hypothetical protein
SCO1883	SC_RS11445		chromosome	2016628	2018172	-	yes	DeoRC;HTH_20;HTH_DeoR		0	no		DeoR	pfam	medium	glycoside hydrolase family 43 protein
SCO1888	SC_RS11470	araD	chromosome	2022115	2023845	-	no			1	no			CastroMelchor	low	L-arabinonate dehydratase
SCO1889	SC_RS11475		chromosome	2023842	2024750	-	no			1	no			CastroMelchor	low	dihydrodipicolinate synthase family protein
SCO1890	SC_RS11480		chromosome	2024747	2025415	-	yes	TetR_N		1	no		TetR	pfam;CastroMelchor	medium	GntR family transcriptional regulator
SCO1897	SC_RS11515		chromosome	2031485	2032261	+	no			1	no			CastroMelchor	medium	DeoR/GlpR family DNA-binding transcription regulator
SCO1903	SC_RS11545		chromosome	2037030	2038229	+	yes	TetR_N		0	no		TetR	pfam	medium	TerD family protein
SCO1904	SC_RS11550		chromosome	2038269	2038841	-	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
