chrom,position,strand,mod_type,mean_coverage,std_coverage,mean_mod_freq,std_mod_freq,min_mod_freq,max_mod_freq,n_reps,timepoint
NC_003888.3,997791,-,4mC,15.5,0.5,80.41499999999999,7.085000000000001,73.33,87.5,2,T3
NC_003888.3,1016610,-,6mA,24.5,3.5,54.760000000000005,2.379999999999999,52.38,57.14,2,T3
NC_003888.3,1016849,-,6mA,17.5,1.5,72.205,9.045000000000002,63.16,81.25,2,T3
NC_003888.3,1020345,-,4mC,17.5,1.5,96.875,3.125,93.75,100.0,2,T3
NC_003888.3,1025655,+,6mA,28.5,4.5,52.275,2.2749999999999986,50.0,54.55,2,T3
NC_003888.3,1029473,+,6mA,21.5,4.5,65.95,7.129999999999999,58.82,73.08,2,T3
NC_003888.3,1032700,+,6mA,23.0,3.0,51.925,1.9250000000000007,50.0,53.85,2,T3
NC_003888.3,1034866,+,4mC,15.5,3.5,95.83500000000001,4.164999999999999,91.67,100.0,2,T3
NC_003888.3,1036911,-,6mA,17.5,4.5,58.045,3.495000000000001,54.55,61.54,2,T3
NC_003888.3,1040611,+,6mA,24.5,1.5,60.7,8.530000000000001,52.17,69.23,2,T3
NC_003888.3,1043757,-,4mC,15.0,0.0,93.33,0.0,93.33,93.33,2,T3
NC_003888.3,1043761,-,6mA,24.5,2.5,75.255,2.5249999999999986,72.73,77.78,2,T3
NC_003888.3,1045181,+,6mA,25.5,4.5,64.75999999999999,11.43,53.33,76.19,2,T3
NC_003888.3,1063002,-,4mC,13.5,1.5,85.83500000000001,5.835000000000001,80.0,91.67,2,T3
NC_003888.3,1064554,+,4mC,16.5,1.5,100.0,0.0,100.0,100.0,2,T3
NC_003888.3,1064592,+,4mC,14.0,2.0,85.41499999999999,2.085000000000001,83.33,87.5,2,T3
NC_003888.3,1073742,+,4mC,13.0,1.0,76.785,1.7849999999999966,75.0,78.57,2,T3
NC_003888.3,1073789,-,6mA,18.5,3.5,60.61,6.060000000000002,54.55,66.67,2,T3
NC_003888.3,1076130,-,6mA,13.0,3.0,61.25,1.25,60.0,62.5,2,T3
NC_003888.3,1078721,+,6mA,15.5,4.5,56.82,6.82,50.0,63.64,2,T3
NC_003888.3,1078772,-,6mA,22.0,2.0,58.335,8.335,50.0,66.67,2,T3
NC_003888.3,1085501,-,6mA,17.5,1.5,65.46000000000001,2.960000000000001,62.5,68.42,2,T3
NC_003888.3,1087299,-,6mA,18.0,4.0,59.42,4.8700000000000045,54.55,64.29,2,T3
NC_003888.3,1092468,+,6mA,17.5,1.5,63.32,5.43,57.89,68.75,2,T3
NC_003888.3,1095016,-,6mA,15.0,1.0,53.125,3.125,50.0,56.25,2,T3
NC_003888.3,1095017,-,6mA,20.0,3.0,59.845,1.0249999999999986,58.82,60.87,2,T3
NC_003888.3,1104093,-,6mA,17.0,3.0,64.285,14.284999999999997,50.0,78.57,2,T3
NC_003888.3,1104421,-,6mA,19.0,4.0,66.08500000000001,13.915,52.17,80.0,2,T3
NC_003888.3,1104557,-,6mA,16.0,4.0,50.0,0.0,50.0,50.0,2,T3
NC_003888.3,1107099,+,4mC,12.5,1.5,80.195,1.625,78.57,81.82,2,T3
NC_003888.3,1115331,+,4mC,12.0,2.0,87.85499999999999,2.145000000000003,85.71,90.0,2,T3
NC_003888.3,1123645,-,4mC,17.0,5.0,95.83500000000001,4.164999999999999,91.67,100.0,2,T3
NC_003888.3,1126539,+,4mC,12.5,1.5,84.74,6.170000000000002,78.57,90.91,2,T3
NC_003888.3,1146011,-,6mA,23.0,7.0,53.335,3.335000000000001,50.0,56.67,2,T3
NC_003888.3,1147601,-,4mC,14.5,1.5,89.905,2.405000000000001,87.5,92.31,2,T3
NC_003888.3,1155718,+,6mA,21.5,5.5,62.155,6.594999999999999,55.56,68.75,2,T3
NC_003888.3,1157370,-,6mA,17.0,2.0,62.980000000000004,10.349999999999998,52.63,73.33,2,T3
NC_003888.3,1157915,-,4mC,13.5,3.5,84.12,4.119999999999997,80.0,88.24,2,T3
NC_003888.3,1163113,-,6mA,21.5,1.5,55.760000000000005,0.7600000000000016,55.0,56.52,2,T3
NC_003888.3,1168398,+,6mA,20.0,2.0,58.335,8.335,50.0,66.67,2,T3
NC_003888.3,1168581,-,6mA,16.5,5.5,52.275,2.2749999999999986,50.0,54.55,2,T3
NC_003888.3,1168616,+,6mA,22.5,1.5,55.655,1.4849999999999994,54.17,57.14,2,T3
NC_003888.3,1176242,-,6mA,18.5,4.5,53.260000000000005,3.2600000000000016,50.0,56.52,2,T3
NC_003888.3,1178228,-,6mA,27.5,1.5,58.55,6.829999999999998,51.72,65.38,2,T3
NC_003888.3,1178737,+,6mA,17.5,6.5,54.36,0.18999999999999773,54.17,54.55,2,T3
NC_003888.3,1180884,+,4mC,11.0,1.0,66.66499999999999,16.665,50.0,83.33,2,T3
NC_003888.3,1186033,-,6mA,26.5,1.5,60.355000000000004,0.3550000000000004,60.0,60.71,2,T3
NC_003888.3,1200543,-,6mA,20.5,2.5,51.085,1.0850000000000009,50.0,52.17,2,T3
NC_003888.3,1212527,+,6mA,24.0,6.0,52.78,2.780000000000001,50.0,55.56,2,T3
NC_003888.3,1214207,-,4mC,15.5,5.5,73.095,3.094999999999999,70.0,76.19,2,T3
NC_003888.3,1214418,+,4mC,15.0,2.0,80.545,4.075000000000003,76.47,84.62,2,T3
NC_003888.3,1220113,+,6mA,29.0,2.0,54.955,3.1050000000000004,51.85,58.06,2,T3
NC_003888.3,1221700,-,6mA,24.0,10.0,53.57,3.5700000000000003,50.0,57.14,2,T3
NC_003888.3,1230820,-,4mC,14.5,4.5,71.84,1.8400000000000034,70.0,73.68,2,T3
NC_003888.3,1232487,-,4mC,11.5,0.5,91.28999999999999,0.38000000000000256,90.91,91.67,2,T3
NC_003888.3,1236842,+,6mA,26.0,2.0,53.57,3.5700000000000003,50.0,57.14,2,T3
NC_003888.3,1238002,+,4mC,12.0,0.0,66.66499999999999,8.335,58.33,75.0,2,T3
NC_003888.3,1241668,-,6mA,20.0,3.0,62.019999999999996,3.1999999999999993,58.82,65.22,2,T3
NC_003888.3,1245014,-,4mC,11.0,1.0,85.83500000000001,5.835000000000001,80.0,91.67,2,T3
NC_003888.3,1252627,+,6mA,19.5,3.5,55.435,5.434999999999999,50.0,60.87,2,T3
NC_003888.3,1252973,-,6mA,17.0,2.0,67.545,0.875,66.67,68.42,2,T3
NC_003888.3,1256533,+,6mA,17.0,1.0,55.905,0.34499999999999886,55.56,56.25,2,T3
NC_003888.3,1256642,+,6mA,17.5,1.5,65.46000000000001,2.960000000000001,62.5,68.42,2,T3
NC_003888.3,1258403,-,4mC,13.5,2.5,100.0,0.0,100.0,100.0,2,T3
NC_003888.3,1259013,+,6mA,17.5,4.5,54.2,0.34999999999999787,53.85,54.55,2,T3
NC_003888.3,1264546,-,6mA,21.5,4.5,69.91,0.6799999999999997,69.23,70.59,2,T3
NC_003888.3,1266890,+,6mA,16.5,5.5,52.275,2.2749999999999986,50.0,54.55,2,T3
NC_003888.3,1268932,-,4mC,13.0,2.0,80.91,0.9099999999999966,80.0,81.82,2,T3
NC_003888.3,1277945,-,4mC,13.0,2.0,83.03,10.299999999999997,72.73,93.33,2,T3
NC_003888.3,1278343,-,4mC,11.5,0.5,82.955,7.954999999999998,75.0,90.91,2,T3
NC_003888.3,1280327,-,4mC,22.0,0.0,88.63499999999999,2.2749999999999986,86.36,90.91,2,T3
NC_003888.3,1282534,-,6mA,21.0,4.0,54.47,1.5300000000000011,52.94,56.0,2,T3
NC_003888.3,1286572,-,6mA,27.0,3.0,82.92,3.75,79.17,86.67,2,T3
NC_003888.3,1286573,-,6mA,28.0,7.0,84.285,1.4249999999999972,82.86,85.71,2,T3
NC_003888.3,1286640,+,6mA,28.0,3.0,79.55,7.549999999999997,72.0,87.1,2,T3
NC_003888.3,1293847,+,4mC,19.0,4.0,90.145,3.1850000000000023,86.96,93.33,2,T3
NC_003888.3,1293962,-,4mC,11.5,0.5,91.28999999999999,0.38000000000000256,90.91,91.67,2,T3
NC_003888.3,1296594,+,4mC,13.5,1.5,86.66499999999999,13.335,73.33,100.0,2,T3
NC_003888.3,1305265,-,6mA,19.0,6.0,58.769999999999996,2.7699999999999996,56.0,61.54,2,T3
NC_003888.3,1309926,-,6mA,24.0,9.0,89.09,4.240000000000002,84.85,93.33,2,T3
NC_003888.3,1320333,-,6mA,18.0,6.0,70.83,12.5,58.33,83.33,2,T3
NC_003888.3,1320413,+,4mC,11.5,0.5,91.66499999999999,8.335,83.33,100.0,2,T3
NC_003888.3,1320587,+,6mA,17.0,7.0,50.0,0.0,50.0,50.0,2,T3
NC_003888.3,1324386,+,6mA,25.5,3.5,70.295,2.114999999999995,68.18,72.41,2,T3
NC_003888.3,1330515,-,6mA,23.5,11.5,52.144999999999996,2.1449999999999996,50.0,54.29,2,T3
NC_003888.3,1337911,-,4mC,12.0,2.0,90.0,10.0,80.0,100.0,2,T3
NC_003888.3,1342816,-,4mC,14.0,3.0,94.12,5.880000000000003,88.24,100.0,2,T3
NC_003888.3,1344774,-,6mA,22.5,5.5,62.185,9.245000000000005,52.94,71.43,2,T3
NC_003888.3,1347553,+,6mA,24.5,0.5,53.085,1.0850000000000009,52.0,54.17,2,T3
NC_003888.3,1347622,+,6mA,29.5,6.5,56.040000000000006,0.4800000000000004,55.56,56.52,2,T3
NC_003888.3,1351294,-,6mA,18.5,2.5,54.315,1.9349999999999987,52.38,56.25,2,T3
NC_003888.3,1351884,-,6mA,21.0,3.0,56.25,6.25,50.0,62.5,2,T3
NC_003888.3,1353063,+,6mA,21.0,4.0,58.47,5.530000000000001,52.94,64.0,2,T3
NC_003888.3,1353979,+,6mA,11.5,0.5,52.275,2.2749999999999986,50.0,54.55,2,T3
NC_003888.3,1355973,-,6mA,22.5,2.5,65.0,5.0,60.0,70.0,2,T3
NC_003888.3,1365143,+,4mC,14.5,2.5,64.46000000000001,6.130000000000003,58.33,70.59,2,T3
NC_003888.3,1369369,-,4mC,14.5,0.5,93.095,0.23499999999999943,92.86,93.33,2,T3
NC_003888.3,1369633,+,4mC,12.5,1.5,88.31,2.6000000000000014,85.71,90.91,2,T3
NC_003888.3,1375940,+,4mC,13.5,2.5,89.205,1.7049999999999983,87.5,90.91,2,T3
NC_003888.3,1380418,+,6mA,27.5,10.5,59.985,4.724999999999998,55.26,64.71,2,T3
NC_003888.3,1392668,+,6mA,20.0,4.0,65.625,15.625,50.0,81.25,2,T3
NC_003888.3,1392669,+,6mA,19.0,2.0,75.07,13.169999999999998,61.9,88.24,2,T3
NC_003888.3,1394427,-,4mC,17.5,2.5,89.16499999999999,4.164999999999999,85.0,93.33,2,T3
NC_003888.3,1394445,-,4mC,16.0,0.0,100.0,0.0,100.0,100.0,2,T3
NC_003888.3,1402389,+,4mC,14.5,0.5,100.0,0.0,100.0,100.0,2,T3
NC_003888.3,1403019,+,4mC,24.0,0.0,95.83,0.0,95.83,95.83,2,T3
NC_003888.3,1407732,+,4mC,17.5,0.5,100.0,0.0,100.0,100.0,2,T3
NC_003888.3,1418364,+,6mA,25.0,2.0,56.36,4.509999999999998,51.85,60.87,2,T3
NC_003888.3,1420326,+,4mC,12.5,2.5,85.0,5.0,80.0,90.0,2,T3
NC_003888.3,1423061,-,6mA,14.5,3.5,64.14500000000001,8.585,55.56,72.73,2,T3
NC_003888.3,1426870,-,6mA,16.5,0.5,66.72999999999999,2.020000000000003,64.71,68.75,2,T3
NC_003888.3,1432374,-,6mA,26.0,0.0,61.540000000000006,7.690000000000001,53.85,69.23,2,T3
NC_003888.3,1433807,-,6mA,23.5,1.5,62.365,10.365000000000002,52.0,72.73,2,T3
NC_003888.3,1435677,-,4mC,10.0,0.0,95.0,5.0,90.0,100.0,2,T3
NC_003888.3,1437542,+,6mA,20.5,4.5,53.0,3.0,50.0,56.0,2,T3
NC_003888.3,1438781,+,6mA,20.5,1.5,53.59,0.9599999999999973,52.63,54.55,2,T3
NC_003888.3,1441849,-,6mA,20.0,1.0,65.16,3.2600000000000016,61.9,68.42,2,T3
NC_003888.3,1442602,-,6mA,24.5,3.5,57.735,4.164999999999999,53.57,61.9,2,T3
NC_003888.3,1446658,-,4mC,17.5,2.5,100.0,0.0,100.0,100.0,2,T3
NC_003888.3,1455106,-,4mC,15.0,1.0,86.60499999999999,0.8950000000000031,85.71,87.5,2,T3
NC_003888.3,1455585,-,6mA,28.5,0.5,75.49,3.0799999999999983,72.41,78.57,2,T3
NC_003888.3,1456612,-,4mC,15.0,3.0,95.83500000000001,4.164999999999999,91.67,100.0,2,T3
NC_003888.3,1459341,-,6mA,33.0,4.0,69.99,2.4200000000000017,67.57,72.41,2,T3
NC_003888.3,1464221,+,6mA,22.5,1.5,58.335,8.335,50.0,66.67,2,T3
NC_003888.3,1468250,-,4mC,16.0,6.0,84.09,15.909999999999997,68.18,100.0,2,T3
NC_003888.3,1468404,-,4mC,14.5,1.5,86.06,1.4399999999999977,84.62,87.5,2,T3
NC_003888.3,1473136,-,4mC,15.5,1.5,72.69,15.549999999999997,57.14,88.24,2,T3
NC_003888.3,1477211,-,6mA,19.0,5.0,71.73,7.439999999999998,64.29,79.17,2,T3
NC_003888.3,1485195,+,6mA,23.0,7.0,50.0,0.0,50.0,50.0,2,T3
NC_003888.3,1486220,-,4mC,14.5,1.5,93.03,0.7199999999999989,92.31,93.75,2,T3
NC_003888.3,1488563,-,6mA,22.5,4.5,65.74,6.48,59.26,72.22,2,T3
NC_003888.3,1502640,-,6mA,18.0,5.0,69.4,0.1699999999999946,69.23,69.57,2,T3
NC_003888.3,1512913,+,6mA,23.5,2.5,65.02,11.169999999999998,53.85,76.19,2,T3
NC_003888.3,1517280,+,6mA,22.0,3.0,54.945,2.9450000000000003,52.0,57.89,2,T3
NC_003888.3,1517302,-,6mA,19.5,4.5,62.08,8.75,53.33,70.83,2,T3
NC_003888.3,1517363,+,6mA,21.0,4.0,70.35499999999999,5.645000000000003,64.71,76.0,2,T3
NC_003888.3,1517615,+,4mC,14.0,0.0,78.57,7.1399999999999935,71.43,85.71,2,T3
NC_003888.3,1520590,+,4mC,10.5,0.5,95.455,4.545000000000002,90.91,100.0,2,T3
NC_003888.3,1520671,+,4mC,15.5,0.5,84.16499999999999,9.165,75.0,93.33,2,T3
NC_003888.3,1520962,-,6mA,17.5,2.5,70.0,10.0,60.0,80.0,2,T3
NC_003888.3,1524442,-,6mA,22.0,4.0,50.0,0.0,50.0,50.0,2,T3
NC_003888.3,1534652,-,4mC,13.0,3.0,78.75,8.75,70.0,87.5,2,T3
NC_003888.3,1535444,-,6mA,20.5,7.5,85.715,14.284999999999997,71.43,100.0,2,T3
NC_003888.3,1537226,-,6mA,20.0,4.0,53.125,3.125,50.0,56.25,2,T3
NC_003888.3,1544968,+,4mC,12.0,2.0,86.43,6.43,80.0,92.86,2,T3
NC_003888.3,1548745,+,4mC,14.5,0.5,89.52,3.8100000000000023,85.71,93.33,2,T3
NC_003888.3,1550490,-,6mA,17.0,1.0,55.555,5.555,50.0,61.11,2,T3
NC_003888.3,1561813,-,4mC,11.0,1.0,68.33500000000001,1.6649999999999991,66.67,70.0,2,T3
NC_003888.3,1561817,-,6mA,19.5,0.5,71.71000000000001,3.289999999999999,68.42,75.0,2,T3
NC_003888.3,1582778,-,4mC,10.0,0.0,80.0,10.0,70.0,90.0,2,T3
NC_003888.3,1589335,-,4mC,12.5,0.5,59.935,1.6050000000000004,58.33,61.54,2,T3
NC_003888.3,1593629,+,4mC,14.0,1.0,60.260000000000005,6.41,53.85,66.67,2,T3
NC_003888.3,1595398,-,6mA,15.5,2.5,57.480000000000004,3.629999999999999,53.85,61.11,2,T3
NC_003888.3,1595946,-,6mA,19.0,0.0,65.785,7.895000000000003,57.89,73.68,2,T3
NC_003888.3,1598968,-,4mC,10.5,0.5,70.455,20.455,50.0,90.91,2,T3
NC_003888.3,1601230,-,6mA,29.0,4.0,59.82,3.8200000000000003,56.0,63.64,2,T3
NC_003888.3,1606097,+,6mA,18.0,2.0,75.625,5.625,70.0,81.25,2,T3
NC_003888.3,1610938,-,6mA,33.0,1.0,75.645,3.7650000000000006,71.88,79.41,2,T3
NC_003888.3,1611109,-,4mC,12.5,0.5,63.78,5.450000000000003,58.33,69.23,2,T3
NC_003888.3,1613998,-,4mC,13.0,2.0,82.12,8.79,73.33,90.91,2,T3
NC_003888.3,1614002,-,6mA,22.5,0.5,51.085,1.0850000000000009,50.0,52.17,2,T3
NC_003888.3,1614758,+,4mC,14.0,2.0,100.0,0.0,100.0,100.0,2,T3
NC_003888.3,1619112,-,4mC,15.0,1.0,89.72999999999999,4.020000000000003,85.71,93.75,2,T3
NC_003888.3,1619116,-,6mA,28.0,1.0,57.09,1.5299999999999976,55.56,58.62,2,T3
NC_003888.3,1622477,-,6mA,28.0,8.0,56.665,1.6649999999999991,55.0,58.33,2,T3
NC_003888.3,1622772,-,6mA,24.0,4.0,59.285,5.715,53.57,65.0,2,T3
NC_003888.3,1638262,-,6mA,26.0,0.0,86.53999999999999,1.9199999999999946,84.62,88.46,2,T3
NC_003888.3,1639971,-,6mA,12.0,2.0,70.0,20.0,50.0,90.0,2,T3
NC_003888.3,1640520,+,4mC,14.5,1.5,93.03,0.7199999999999989,92.31,93.75,2,T3
NC_003888.3,1650002,-,4mC,18.5,1.5,92.06,2.0600000000000023,90.0,94.12,2,T3
NC_003888.3,1660352,+,4mC,10.5,0.5,86.36500000000001,13.634999999999998,72.73,100.0,2,T3
NC_003888.3,1660893,+,6mA,23.5,1.5,57.545,1.5450000000000017,56.0,59.09,2,T3
NC_003888.3,1660894,+,6mA,21.5,0.5,53.465,1.0849999999999973,52.38,54.55,2,T3
NC_003888.3,1660897,+,4mC,13.0,2.0,67.275,12.725000000000001,54.55,80.0,2,T3
NC_003888.3,1663079,+,4mC,11.5,1.5,87.31,2.6899999999999977,84.62,90.0,2,T3
NC_003888.3,1664913,-,6mA,24.5,3.5,70.83500000000001,4.164999999999999,66.67,75.0,2,T3
NC_003888.3,1665372,-,6mA,23.5,4.5,59.3,1.4100000000000001,57.89,60.71,2,T3
NC_003888.3,1667535,-,4mC,11.5,1.5,96.155,3.844999999999999,92.31,100.0,2,T3
NC_003888.3,1671253,-,4mC,13.5,2.5,84.66,2.8400000000000034,81.82,87.5,2,T3
NC_003888.3,1671520,-,4mC,12.0,2.0,79.285,0.7150000000000034,78.57,80.0,2,T3
NC_003888.3,1672407,-,6mA,28.5,8.5,63.785,3.7849999999999966,60.0,67.57,2,T3
NC_003888.3,1680069,-,4mC,13.0,2.0,95.455,4.545000000000002,90.91,100.0,2,T3
NC_003888.3,1680671,-,4mC,12.0,2.0,95.0,5.0,90.0,100.0,2,T3
NC_003888.3,1682067,+,4mC,14.0,1.0,89.49000000000001,2.8200000000000003,86.67,92.31,2,T3
NC_003888.3,1684974,-,6mA,20.5,2.5,78.62,4.710000000000001,73.91,83.33,2,T3
NC_003888.3,1685876,-,6mA,14.0,4.0,58.335,8.335,50.0,66.67,2,T3
NC_003888.3,1689082,-,4mC,11.0,0.0,63.64,9.090000000000003,54.55,72.73,2,T3
NC_003888.3,1695031,-,6mA,20.0,1.0,77.315,3.634999999999998,73.68,80.95,2,T3
NC_003888.3,1695260,-,6mA,21.0,5.0,53.125,3.125,50.0,56.25,2,T3
NC_003888.3,1695263,-,6mA,22.0,0.0,56.82,6.82,50.0,63.64,2,T3
NC_003888.3,1702783,-,6mA,16.5,0.5,72.61,3.8599999999999994,68.75,76.47,2,T3
NC_003888.3,1703563,-,6mA,21.5,1.5,60.11,5.109999999999999,55.0,65.22,2,T3
NC_003888.3,1704249,+,6mA,16.0,2.0,53.57,3.5700000000000003,50.0,57.14,2,T3
NC_003888.3,1711979,-,6mA,28.0,2.0,58.335,8.335,50.0,66.67,2,T3
NC_003888.3,1713604,+,6mA,29.0,6.0,60.37,8.199999999999996,52.17,68.57,2,T3
NC_003888.3,1716986,-,4mC,12.0,2.0,75.715,4.284999999999997,71.43,80.0,2,T3
NC_003888.3,1719267,-,6mA,17.0,0.0,55.879999999999995,2.9400000000000013,52.94,58.82,2,T3
NC_003888.3,1719430,+,6mA,16.5,0.5,60.66,1.8399999999999999,58.82,62.5,2,T3
NC_003888.3,1719431,+,6mA,18.5,2.5,60.565,8.184999999999999,52.38,68.75,2,T3
NC_003888.3,1722214,-,6mA,19.5,0.5,61.58,1.5799999999999983,60.0,63.16,2,T3
NC_003888.3,1722280,-,6mA,21.0,3.0,56.25,6.25,50.0,62.5,2,T3
NC_003888.3,1722300,-,6mA,20.0,2.0,52.275,2.2749999999999986,50.0,54.55,2,T3
NC_003888.3,1724336,-,4mC,15.0,2.0,96.155,3.844999999999999,92.31,100.0,2,T3
NC_003888.3,1724359,-,6mA,20.5,1.5,53.59,0.9599999999999973,52.63,54.55,2,T3
NC_003888.3,1729534,-,4mC,13.5,1.5,92.5,0.8299999999999983,91.67,93.33,2,T3
NC_003888.3,1729543,+,6mA,21.5,5.5,73.96000000000001,7.289999999999999,66.67,81.25,2,T3
NC_003888.3,1741259,-,6mA,20.5,2.5,60.989999999999995,0.120000000000001,60.87,61.11,2,T3
NC_003888.3,1741260,-,6mA,20.0,7.0,69.66,8.120000000000001,61.54,77.78,2,T3
NC_003888.3,1744614,+,4mC,16.0,1.0,97.06,2.9399999999999977,94.12,100.0,2,T3
NC_003888.3,1756387,+,6mA,34.5,4.5,56.54,0.13000000000000256,56.41,56.67,2,T3
NC_003888.3,1757398,+,6mA,23.0,8.0,62.365,4.305,58.06,66.67,2,T3
NC_003888.3,1760730,-,4mC,14.0,2.0,91.66499999999999,8.335,83.33,100.0,2,T3
NC_003888.3,1761849,+,6mA,34.0,11.0,62.655,1.7850000000000001,60.87,64.44,2,T3
NC_003888.3,1761850,+,6mA,34.0,10.0,61.93,0.5700000000000003,61.36,62.5,2,T3
NC_003888.3,1763623,-,4mC,15.0,2.0,94.12,5.880000000000003,88.24,100.0,2,T3
NC_003888.3,1765178,-,6mA,26.0,9.0,57.9,4.960000000000001,52.94,62.86,2,T3
NC_003888.3,1784245,-,6mA,26.5,7.5,83.28,0.9299999999999997,82.35,84.21,2,T3
NC_003888.3,1788766,+,4mC,16.0,5.0,88.53,6.710000000000001,81.82,95.24,2,T3
NC_003888.3,1791255,-,6mA,31.5,10.5,73.81,2.3799999999999955,71.43,76.19,2,T3
NC_003888.3,1792401,-,6mA,27.0,13.0,62.32,5.18,57.14,67.5,2,T3
NC_003888.3,1794660,-,6mA,37.0,7.0,84.245,2.4250000000000043,81.82,86.67,2,T3
NC_003888.3,1796338,-,4mC,15.5,4.5,66.36500000000001,6.365000000000002,60.0,72.73,2,T3
NC_003888.3,1802427,-,6mA,25.0,3.0,51.785,1.7850000000000001,50.0,53.57,2,T3
NC_003888.3,1806802,-,4mC,13.5,2.5,69.32,5.68,63.64,75.0,2,T3
NC_003888.3,1806917,-,6mA,22.0,0.0,50.0,0.0,50.0,50.0,2,T3
NC_003888.3,1815302,-,6mA,27.5,2.5,59.665,3.664999999999999,56.0,63.33,2,T3
NC_003888.3,1817272,-,6mA,23.0,3.0,50.0,0.0,50.0,50.0,2,T3
NC_003888.3,1822255,-,6mA,22.5,3.5,69.53,4.150000000000006,65.38,73.68,2,T3
NC_003888.3,1823840,+,6mA,25.5,3.5,57.13,1.9600000000000009,55.17,59.09,2,T3
NC_003888.3,1824302,-,6mA,24.0,2.0,54.2,0.34999999999999787,53.85,54.55,2,T3
NC_003888.3,1824358,-,6mA,17.5,2.5,57.5,2.5,55.0,60.0,2,T3
NC_003888.3,1824359,-,6mA,23.0,1.0,86.93,0.5700000000000003,86.36,87.5,2,T3
NC_003888.3,1826517,-,6mA,24.5,1.5,56.855000000000004,4.684999999999999,52.17,61.54,2,T3
NC_003888.3,1826518,-,6mA,20.0,2.0,77.525,0.25500000000000256,77.27,77.78,2,T3
NC_003888.3,1830557,+,4mC,18.0,2.0,89.375,4.375,85.0,93.75,2,T3
NC_003888.3,1831095,+,6mA,38.0,12.0,69.53999999999999,3.539999999999999,66.0,73.08,2,T3
NC_003888.3,1835273,-,4mC,13.5,1.5,85.0,1.6700000000000017,83.33,86.67,2,T3
NC_003888.3,1842468,+,6mA,23.0,6.0,52.33,0.6099999999999994,51.72,52.94,2,T3
NC_003888.3,1842726,+,6mA,22.0,2.0,72.91499999999999,2.085000000000001,70.83,75.0,2,T3
NC_003888.3,1844221,-,4mC,16.5,4.5,97.62,2.3800000000000026,95.24,100.0,2,T3
NC_003888.3,1845486,+,4mC,14.5,0.5,79.285,0.7150000000000034,78.57,80.0,2,T3
NC_003888.3,1852903,+,4mC,11.0,1.0,72.5,2.5,70.0,75.0,2,T3
NC_003888.3,1856533,-,6mA,25.5,1.5,56.715,2.544999999999998,54.17,59.26,2,T3
NC_003888.3,1860750,+,6mA,18.0,1.0,61.3,3.4099999999999966,57.89,64.71,2,T3
NC_003888.3,1868301,-,6mA,26.5,12.5,62.915000000000006,1.3750000000000036,61.54,64.29,2,T3
NC_003888.3,1871587,+,6mA,22.5,2.5,83.0,7.0,76.0,90.0,2,T3
NC_003888.3,1873871,-,6mA,21.0,8.0,52.785,1.0650000000000013,51.72,53.85,2,T3
NC_003888.3,1875533,+,6mA,26.5,0.5,56.555,2.7049999999999983,53.85,59.26,2,T3
NC_003888.3,1878760,-,6mA,26.0,11.0,72.34,20.99,51.35,93.33,2,T3
NC_003888.3,1881513,-,6mA,25.0,11.0,64.68,7.539999999999999,57.14,72.22,2,T3
NC_003888.3,1887213,-,6mA,23.5,6.5,76.175,6.174999999999997,70.0,82.35,2,T3
NC_003888.3,1887669,-,6mA,26.0,6.0,53.125,3.125,50.0,56.25,2,T3
NC_003888.3,1888308,-,6mA,21.0,0.0,54.760000000000005,2.379999999999999,52.38,57.14,2,T3
NC_003888.3,1892829,-,4mC,13.0,1.0,80.35499999999999,5.354999999999997,75.0,85.71,2,T3
NC_003888.3,1897024,-,4mC,17.0,1.0,90.97,3.469999999999999,87.5,94.44,2,T3
NC_003888.3,1902489,-,6mA,14.5,0.5,79.52,6.189999999999998,73.33,85.71,2,T3
NC_003888.3,1904510,+,4mC,12.5,0.5,96.155,3.844999999999999,92.31,100.0,2,T3
NC_003888.3,1906696,+,6mA,13.5,1.5,51.665,1.6649999999999991,50.0,53.33,2,T3
NC_003888.3,1921015,-,4mC,16.0,3.0,84.41499999999999,0.2050000000000054,84.21,84.62,2,T3
NC_003888.3,1922223,-,4mC,16.0,4.0,90.83500000000001,0.8350000000000009,90.0,91.67,2,T3
NC_003888.3,1927059,-,6mA,24.5,2.5,57.325,1.7650000000000006,55.56,59.09,2,T3
NC_003888.3,1928535,-,6mA,23.0,4.0,79.13999999999999,5.07,74.07,84.21,2,T3
NC_003888.3,1929786,-,6mA,22.5,2.5,53.5,1.5,52.0,55.0,2,T3
NC_003888.3,1931733,-,6mA,21.0,6.0,67.035,7.034999999999997,60.0,74.07,2,T3
NC_003888.3,1937091,-,6mA,22.5,1.5,53.57,3.5700000000000003,50.0,57.14,2,T3
NC_003888.3,1937366,-,6mA,18.0,6.0,64.58500000000001,2.085000000000001,62.5,66.67,2,T3
NC_003888.3,1939178,-,6mA,21.0,4.0,61.295,9.295000000000002,52.0,70.59,2,T3
NC_003888.3,1944704,+,4mC,13.0,3.0,88.75,1.25,87.5,90.0,2,T3
NC_003888.3,1947802,+,4mC,13.5,3.5,77.35499999999999,12.645000000000003,64.71,90.0,2,T3
NC_003888.3,1950398,-,6mA,23.0,9.0,56.695,0.4450000000000003,56.25,57.14,2,T3
NC_003888.3,1950732,-,6mA,23.5,5.5,58.14,2.969999999999999,55.17,61.11,2,T3
NC_003888.3,1956318,-,6mA,23.0,8.0,70.325,10.325000000000003,60.0,80.65,2,T3
