gene_id,old_locus_tag,chrom,start,end,strand,6mA_T1_count,6mA_T1_mean_freq,6mA_T2_count,6mA_T2_mean_freq,6mA_T3_count,6mA_T3_mean_freq,4mC_T1_count,4mC_T1_mean_freq,4mC_T2_count,4mC_T2_mean_freq,4mC_T3_count,4mC_T3_mean_freq,5mC_T1_count,5mC_T1_mean_freq,5mC_T2_count,5mC_T2_mean_freq,5mC_T3_count,5mC_T3_mean_freq,log2FC_T2_vs_T1,padj_T2_vs_T1,baseMean_T2_vs_T1,log2FC_T3_vs_T1,padj_T3_vs_T1,baseMean_T3_vs_T1,log2FC_T3_vs_T2,padj_T3_vs_T2,baseMean_T3_vs_T2,6mA_change_T2_vs_T1,6mA_change_T3_vs_T1,6mA_change_T3_vs_T2,4mC_change_T2_vs_T1,4mC_change_T3_vs_T1,4mC_change_T3_vs_T2
SC_RS02545,,NC_003888.3,93593,94087,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.1182570017068892,0.7977538864499327,28.816297799701253,0.424827245248013,0.2853769059982017,28.816297799701253,0.5470764768236378,0.1889590053643937,28.816297799701253,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02550,SCO0116,NC_003888.3,94306,94872,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.3847571846540605,0.170044066357223,63.87422278920704,-0.2053992778906588,0.449691388886592,63.87422278920704,-0.5940152790117084,0.0275394203750259,63.87422278920704,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02555,SCO0117,NC_003888.3,94989,95681,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0520774311002645,0.9224424388244388,19.635824649477183,2.1299070067101034,3.400756230235042e-06,19.635824649477183,2.050802715694745,1.9253321592305808e-05,19.635824649477183,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02560,SCO0118,NC_003888.3,95995,97518,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.2262379384858644,1.1688339357155667e-39,376.1759581990243,0.1573203956315156,0.3833128617241977,376.1759581990243,-2.0641926207467556,1.378629816521611e-35,376.1759581990243,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02565,SCO0119,NC_003888.3,97760,98281,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.988368958610792,2.824113526616043e-07,36.476671095583455,1.8554013477795448,7.639453357907147e-07,36.476671095583455,-0.1221727205676082,0.7189838026746506,36.476671095583455,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02570,SCO0120,NC_003888.3,98463,99338,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.622783936358177,1.2783726460832188e-08,37.83028322304346,2.9946762856422033,3.139223479965429e-11,37.83028322304346,0.3210014533376831,0.3625102037485596,37.83028322304346,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02575,SCO0121,NC_003888.3,99335,99949,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.173740020832225,1.5871299264876973e-05,21.129032302233963,4.372845987375343,2.20557744629252e-09,21.129032302233963,0.9973998261288182,0.0176589854041828,21.129032302233963,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02580,SCO0122,NC_003888.3,100205,101566,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.0999748896418797,4.2346064521357235e-05,36.71991247866245,3.945919044081462,3.1003010923562748e-15,36.71991247866245,1.6775250744108794,8.716768214968742e-06,36.71991247866245,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02585,SCO0123,NC_003888.3,101656,103002,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.8300919353371327,0.0887670112771912,30.108940611125902,3.425305426619796,6.019050405754699e-13,30.108940611125902,2.419620398291097,2.0823662025233962e-08,30.108940611125902,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02590,SCO0124,NC_003888.3,103781,104989,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.8121535522879543,0.1571767795755012,25.623517696792117,3.687231328734532,8.698671728649869e-09,25.623517696792117,2.556611268427166,1.1682391316881557e-05,25.623517696792117,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02595,SCO0125,NC_003888.3,105057,106640,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.5239753894534219,0.3519974360052158,28.44014189547284,4.0554836891643,4.4734165305208066e-11,28.44014189547284,3.2985741649081617,1.5695664090173972e-08,28.44014189547284,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02600,SCO0126,NC_003888.3,106694,112885,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.7498551836255662,4.300573352600123e-07,137.49131483076778,3.5514764989140435,7.794448255261906e-26,137.49131483076778,1.709245311325067,3.603812388122147e-08,137.49131483076778,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02605,SCO0127,NC_003888.3,112932,119654,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.6454564827502474,1.6949164675513107e-05,137.83725707786687,4.046020576581488,3.298740283955125e-27,137.83725707786687,2.2862139208240815,3.188789173940878e-11,137.83725707786687,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02610,SCO0128,NC_003888.3,119651,119833,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.141314741702596,0.0326379532577692,11.323076260681416,1.3956806988911707,0.0064351005052189,11.323076260681416,0.1928471198344636,0.68115166997493,11.323076260681416,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02615,SCO0130,NC_003888.3,120457,121371,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.217369698264109,5.549453427923596e-62,366.1050088002737,1.4453208916341287,5.3481611030489195e-06,366.1050088002737,-3.7070731708251263,1.2752464053922706e-39,366.1050088002737,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02620,SCO0131,NC_003888.3,121617,122456,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,10.243299086692309,9.52436642859926e-138,2764.5762165066203,4.768481317637825,5.718587047243232e-31,2764.5762165066203,-5.415273812467397,1.2471902631109001e-107,2764.5762165066203,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02625,SCO0132,NC_003888.3,122743,125502,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.3478072821107898,5.868369631750894e-09,225.2844571741538,2.3289489134330177,3.2852234500057124e-25,225.2844571741538,0.9468217958345088,1.1953166589914447e-05,225.2844571741538,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02630,SCO0133,NC_003888.3,125625,126005,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.136839371036022,0.8257707029899802,12.016100570849948,3.888637030648429,1.4752155582355512e-06,12.016100570849948,3.584828748022892,1.2260567107749612e-05,12.016100570849948,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02635,SCO0135,NC_003888.3,127571,128290,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.9613619139844023,1.3302960632589704e-06,40.83116809391337,2.705018174077816,5.5758796183770836e-12,40.83116809391337,0.6655354666947957,0.0389743251739547,40.83116809391337,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02640,SCO0136,NC_003888.3,128634,130184,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.2007519653006806,1.6019699970330559e-16,91.75879917831588,1.951927477691931,9.468612348506625e-14,91.75879917831588,-0.2366553842314818,0.3136672023878267,91.75879917831588,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02645,SCO0137,NC_003888.3,130201,131001,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.9355637565297437,1.7461152547889563e-11,92.68153664880118,1.387640399977617,9.124017205637874e-07,92.68153664880118,-0.5152531202392692,0.0508354344722591,92.68153664880118,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02650,SCO0138,NC_003888.3,131523,132296,+,0,0.0,0,0.0,0,0.0,0,0.0,1,92.96666666666664,0,0.0,0,0,0,0,0,0,0.4628931114228028,0.3777006638039649,21.09396083642337,2.6907932255906113,5.143650783963908e-07,21.09396083642337,2.061782769724094,6.62113508830061e-05,21.09396083642337,0.0,0.0,0.0,92.96666666666664,0.0,-92.96666666666664
SC_RS02655,SCO0139,NC_003888.3,132327,132647,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02660,SCO0140,NC_003888.3,132693,133520,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.0159602400374791,0.9736791434367008,32.63223491696345,2.8105590650100676,5.283350980040882e-13,32.63223491696345,2.8213664239403267,1.4870163230201553e-11,32.63223491696345,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02665,SCO0141,NC_003888.3,133570,134121,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.6960516099163142,0.0652664310053558,69.48823112974151,3.579707170500813,1.281583419066679e-25,69.48823112974151,2.8005038113209944,5.987551719831917e-18,69.48823112974151,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02670,SCO0142,NC_003888.3,134295,136100,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.1209592266334696,0.673647719747806,105.73665025844134,0.4432461672113018,0.0729965467723179,105.73665025844134,0.3207819364582083,0.2159215882090256,105.73665025844134,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02675,,NC_003888.3,136149,136307,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02680,SCO0143,NC_003888.3,136683,137183,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.0239134444181497,0.011152074341282,27.676315897313675,0.403840231152465,0.2320564039550812,27.676315897313675,1.4742662200117822,0.00021170922733615297,27.676315897313675,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02685,SCO0144,NC_003888.3,137197,137556,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.5090343654471081,0.1991287204166806,24.10364847674838,0.2445023616745761,0.4877223997976961,24.10364847674838,0.7671514216332196,0.0435867402215209,24.10364847674838,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02690,SCO0145,NC_003888.3,137561,138589,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.2264204932485444,0.3375316068817487,87.17424089842685,-0.4317272160334224,0.0423029799847306,87.17424089842685,-0.2046171342478089,0.379265115158168,87.17424089842685,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02700,SCO0147,NC_003888.3,138976,139467,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.0089249559218212,0.0010592952263677,48.38566617708251,-0.8704462748730735,0.0021370252200917,48.38566617708251,0.1353944594460959,0.6838051823215727,48.38566617708251,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02705,SCO0148,NC_003888.3,139467,139712,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.0252718400292251,0.0079654211892534,22.720661429589455,-1.0814661712704614,0.0023530545592736,22.720661429589455,-0.0368079634591196,0.9319870853666484,22.720661429589455,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02715,SCO0151,NC_003888.3,141370,141708,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.9720167727897544,0.0010719413759387,15.982388317580607,0.1876665066572597,0.6711618631149316,15.982388317580607,2.2219722953912884,0.00024370619519670992,15.982388317580607,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02720,SCO0152,NC_003888.3,141705,143315,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.8884150961112777,0.0506548799724591,34.3670103922297,1.7339984828737542,7.118839133088915e-06,34.3670103922297,2.758411454911806,2.431059982431094e-09,34.3670103922297,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02725,SCO0153,NC_003888.3,143776,144363,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.1054289243742344,0.7888844834248839,37.07112317215511,1.0337694781620927,0.0013250713396517,37.07112317215511,0.9165197576614226,0.0059214594651924,37.07112317215511,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02730,SCO0154,NC_003888.3,144704,145366,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.7164430001102814,0.0706516625769485,34.50105338500359,0.8912346677516076,0.0173955827529686,34.50105338500359,0.1575987659166368,0.6871251783892594,34.50105338500359,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02735,SCO0155,NC_003888.3,145499,146122,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.148427079287908,7.163503731799534e-08,126.63490405202263,0.2889963747593521,0.1810906937959933,126.63490405202263,-0.8518057512623824,3.8546131868050496e-05,126.63490405202263,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02740,SCO0158,NC_003888.3,146977,148206,+,1,61.52,1,69.38666666666667,1,64.16333333333334,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.0233343919893928,0.958940964435216,32.2565069585696,2.0339390447581907,2.683995039495509e-08,32.2565069585696,2.0539996624942916,1.2102196422907856e-07,32.2565069585696,7.866666666666667,2.643333333333338,-5.223333333333329,0.0,0.0,0.0
SC_RS02745,SCO0159,NC_003888.3,148225,149184,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.0185477794247903,0.9694050357901944,27.2916355682194,2.3070355998995957,6.316777181439368e-09,27.2916355682194,2.3203849233856744,4.2679895260129276e-08,27.2916355682194,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02750,SCO0160,NC_003888.3,149508,150209,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.6641822445754744,1.524816462612765e-07,32.33218967892941,3.828163952735268,7.944843004981549e-15,32.33218967892941,1.0535363871116197,0.0009710020226154546,32.33218967892941,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02755,SCO0162,NC_003888.3,150579,151571,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.17534773579005,1.269378882531142e-34,799.3686236333504,8.624328224646298,4.529204122528833e-66,799.3686236333504,2.3652613112662024,6.568526752177998e-13,799.3686236333504,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02760,SCO0163,NC_003888.3,151749,153275,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.3575577529795646,0.0009492193835854848,55.15227667800277,3.80348017101546,8.784935506710721e-23,55.15227667800277,2.323961633001235,1.5552024536559302e-12,55.15227667800277,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02765,SCO0164,NC_003888.3,153398,155728,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.3617559779405937,0.0008526914385227237,60.767694130392975,3.785568138496811,1.7635367705174262e-22,60.767694130392975,2.3013611793409092,8.301789720200964e-12,60.767694130392975,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02770,SCO0165,NC_003888.3,155707,156120,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.3162901077595277,0.0023156917620987,38.89505186218157,2.7531571075984664,5.318369376922521e-11,38.89505186218157,1.2995788059314113,0.0004422537017303505,38.89505186218157,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02775,SCO0166,NC_003888.3,156338,157141,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.917130230169981,2.1893345722266625e-17,272.4210011885792,4.936283180221757,3.0142595540678066e-48,272.4210011885792,1.9433380958203132,2.974400802618169e-11,272.4210011885792,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02780,SCO0167,NC_003888.3,157189,158073,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.638994653533459,8.265948844176161e-77,4585.301649446799,9.318147134092824,1.4636748593533548e-149,4585.301649446799,2.6237111670578055,2.5081550454408305e-18,4585.301649446799,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02785,SCO0168,NC_003888.3,158846,159304,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.56197860456191,1.800647662535662e-68,2205.9676032280354,8.314422375160186,7.137057672448259e-109,2205.9676032280354,1.6845898291322203,4.762883859042304e-08,2205.9676032280354,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02790,SCO0169,NC_003888.3,159339,160025,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.393149954591642,3.3512867804211508e-56,1316.5911307812712,7.952447762002045,4.1646409919154634e-86,1316.5911307812712,1.4829348789017458,2.8160282039862315e-06,1316.5911307812712,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02795,,NC_003888.3,160026,160238,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.086697804426515,2.4047179247170508e-17,188.93739847631912,3.978854434131093,2.6962814064157575e-28,188.93739847631912,0.8190470581499588,0.0089943185282656,188.93739847631912,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02800,SCO0170,NC_003888.3,160356,161027,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.776216023931798,1.3797699847669396e-33,1184.4027669971151,6.302884620997153,1.8813982672436977e-91,1184.4027669971151,2.4654587552092035,3.069769495531139e-18,1184.4027669971151,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02805,SCO0171,NC_003888.3,161237,162553,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,8.18362797835398,1.9231046709569605e-30,1493.474664316423,11.061937358393893,4.597381214335047e-54,1493.474664316423,2.7989372692562893,4.8199884576891784e-20,1493.474664316423,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02810,SCO0172,NC_003888.3,162661,163119,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.516284565547439,1.7887814434037213e-11,74.70977412071151,5.094471703592083,4.964644514815451e-23,74.70977412071151,1.4560179645722784,2.498506021756188e-05,74.70977412071151,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02815,SCO0173,NC_003888.3,163235,163891,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.192592499369931,5.471671115476225e-09,185.2392463262951,4.006121114301553,4.485352247361167e-27,185.2392463262951,1.7036755968218524,5.680195271945248e-07,185.2392463262951,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02820,SCO0174,NC_003888.3,164023,164931,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.6510473321357555,4.7873792101693735e-48,1277.2261824732675,8.006959282361267,4.221166227704829e-95,1277.2261824732675,2.2866457282748263,5.3626398253377585e-14,1277.2261824732675,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02825,,NC_003888.3,165275,165397,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.6235357678092912,0.0087042033436636,10.955071292109512,0.2290877920785686,0.6116558631190557,10.955071292109512,1.929924075990925,0.0019316986503191,10.955071292109512,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02830,SCO0176,NC_003888.3,165478,165855,+,1,61.666666666666664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.8675400889061153,0.1752493040088534,8.856093427970318,5.488622161670306,6.189143763629263e-06,8.856093427970318,3.4592511088532567,5.901227462432768e-05,8.856093427970318,-61.666666666666664,-61.666666666666664,0.0,0.0,0.0,0.0
SC_RS02835,SCO0177,NC_003888.3,166033,166614,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.515362124261016,1.555526360692594e-39,1417.6826397592502,9.55322407516523,4.577365187937665e-83,1417.6826397592502,2.960329687629535,4.600497576978321e-21,1417.6826397592502,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02845,SCO0179,NC_003888.3,167444,168514,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,7.776058500377028,2.289278101059167e-64,2096.7672766145865,9.575375285346553,1.2389565511548093e-96,2096.7672766145865,1.7301837506886404,1.8928034393042812e-08,2096.7672766145865,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02850,SCO0180,NC_003888.3,168705,169556,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.370067830758523,5.792911103949527e-31,510.2550161781144,7.613130465909377,5.715870281938297e-61,510.2550161781144,2.160236960119252,9.614969038316087e-12,510.2550161781144,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02855,SCO0181,NC_003888.3,169584,170486,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,7.090380017892739,2.742256842040115e-56,2145.049679503676,9.741142112616467,1.0252791549902891e-104,2145.049679503676,2.5855895316915976,2.5689887989254138e-18,2145.049679503676,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02875,SCO0185,NC_003888.3,173801,174946,+,0,0.0,0,0.0,0,0.0,0,0.0,1,83.71,0,0.0,0,0,0,0,0,0,-1.1242277374199583,1.06510786581979e-05,227.00024829487745,-1.9004168310219596,8.338379647897544e-14,227.00024829487745,-0.7366083975235577,0.0049818513010091,227.00024829487745,0.0,0.0,0.0,83.71,0.0,-83.71
SC_RS02880,SCO0186,NC_003888.3,174943,176514,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.2785121036305802,1.4005670121759065e-06,199.4699909911134,-1.5766600032954898,1.374909342286126e-09,199.4699909911134,-0.2778143041607381,0.31819810649605,199.4699909911134,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02885,SCO0187,NC_003888.3,176501,177496,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.6850357519724766,8.085851083156195e-08,69.31280445228597,-0.967439809568684,0.0006071866252586717,69.31280445228597,0.6782710810148366,0.0321409716947625,69.31280445228597,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02890,SCO0188,NC_003888.3,177493,178503,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.4832955613439442,0.00012322673508462274,95.41170431338634,-1.3279016583852954,0.00032966427336490945,95.41170431338634,0.1393954176368688,0.7292412215396922,95.41170431338634,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02895,SCO0189,NC_003888.3,178519,180087,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.2478967530024522,0.3825796294362649,135.38361320418258,-0.5618430005260642,0.0339278861386714,135.38361320418258,-0.816913938905613,0.0024925464030358,135.38361320418258,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02900,SCO0190,NC_003888.3,180084,180824,-,1,54.90333333333333,1,59.38333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.5846861569217157,0.0640578355841938,55.85261514397248,0.0372524265488617,0.907562923608031,55.85261514397248,-0.5475006858120274,0.0737820822204411,55.85261514397248,4.480000000000004,-54.90333333333333,-59.38333333333333,0.0,0.0,0.0
SC_RS02905,SCO0191,NC_003888.3,180821,182038,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-0.9892742486417272,0.00034369143979211844,225.53033538939968,-1.9080013625488463,5.177498741332335e-12,225.53033538939968,-0.8722972583346166,0.002035871449084,225.53033538939968,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02910,SCO0192,NC_003888.3,182309,183559,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.075889603413991,1.0226865116201047e-09,571.2634532943052,-2.6996802357071963,5.2329445845811647e-51,571.2634532943052,-1.5988710617352346,6.548447529273365e-18,571.2634532943052,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02915,SCO0193,NC_003888.3,183793,184797,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.019931959466732,1.013538305070666e-08,1573.1095356787812,-3.202514365823254,1.0699550997815452e-70,1573.1095356787812,-2.1574908129943937,3.349078490214876e-32,1573.1095356787812,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02920,SCO0194,NC_003888.3,184958,185566,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.39711883038648,3.754533435680243e-13,625.8078027252792,-0.6190824679940575,0.000937465721801798,625.8078027252792,0.7651855565183227,9.087854957533256e-05,625.8078027252792,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02925,SCO0195,NC_003888.3,185675,186361,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,-1.2623234458549102,5.909840470156587e-10,351.03548661398895,-0.6632451838911788,0.0007220895970091878,351.03548661398895,0.5874334497097851,0.0047217455659208,351.03548661398895,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02930,SCO0196,NC_003888.3,186447,186887,+,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.3902366896862769,0.1713554813670396,183.35808384613725,0.7336195573376273,0.0060398635628172,183.35808384613725,0.3357292823577713,0.227821427610995,183.35808384613725,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02935,SCO0197,NC_003888.3,187019,187459,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.3393071453577723,1.5215879330684807e-11,186.5137454370141,3.1414216629407976,5.688220294832822e-20,186.5137454370141,0.7333111420742116,0.0206387766850589,186.5137454370141,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS02940,SCO0198,NC_003888.3,187992,188858,-,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4.1578119235055295,1.2777735894669595e-31,492.0639329203059,5.475285109769907,4.719578803298634e-54,492.0639329203059,1.2426141226946683,4.934629105777345e-05,492.0639329203059,0.0,0.0,0.0,0.0,0.0,0.0
