tfbs_id	tf_name	start	end	center	width	strand	pvalue	context	in_reg_promoter	in_nonreg_promoter	region	GCCGGC_T1_overlap	GCCGGC_T1_count	GCCGGC_T1_nearest_dist	AAGCCCG_T1_overlap	AAGCCCG_T1_count	AAGCCCG_T1_nearest_dist	All_4mC_T1_overlap	All_4mC_T1_count	All_4mC_T1_nearest_dist	All_6mA_T1_overlap	All_6mA_T1_count	All_6mA_T1_nearest_dist	All_T1_overlap	All_T1_count	All_T1_nearest_dist
183	GlnR	4304385	4304400	4304392	16	-	1.49e-05	promoter	False	True	core	False	0	1483	False	0	13364	False	0	1483	False	0	13364	False	0	1483
184	GlnR	4305065	4305080	4305072	16	-	1.49e-05	intragenic	False	False	core	False	0	803	False	0	12684	False	0	803	False	0	12684	False	0	803
185	GlnR	4403162	4403177	4403169	16	+	1.49e-05	intragenic	False	False	core	False	0	21	False	0	5608	False	0	21	False	0	169	False	0	21
186	GlnR	4441300	4441315	4441307	16	-	1.49e-05	intragenic	False	False	core	False	0	3847	False	0	5091	False	0	2676	False	0	929	False	0	929
187	GlnR	4509125	4509140	4509132	16	-	1.49e-05	intragenic	False	False	core	False	0	2343	False	0	23337	False	0	233	False	0	1472	False	0	233
188	GlnR	4524417	4524432	4524424	16	+	1.49e-05	promoter	True	False	core	False	0	2834	False	0	38629	False	0	2834	False	0	2490	False	0	2490
189	GlnR	4524417	4524432	4524424	16	-	1.49e-05	promoter	True	False	core	False	0	2834	False	0	38629	False	0	2834	False	0	2490	False	0	2490
190	GlnR	4699043	4699058	4699050	16	+	1.49e-05	intragenic	False	False	core	False	0	162	False	0	27976	False	0	162	False	0	59	False	0	59
191	GlnR	4754960	4754975	4754967	16	+	1.49e-05	intragenic	False	False	core	False	0	1806	False	0	69080	False	0	1449	False	0	9642	False	0	1449
192	GlnR	4801379	4801394	4801386	16	-	1.49e-05	promoter	False	True	core	False	0	6933	False	0	22661	False	0	3442	False	0	4130	False	0	3442
193	GlnR	4829116	4829131	4829123	16	+	1.49e-05	intragenic	False	False	core	False	0	157	False	0	5075	False	0	74	True	1	6	True	1	6
194	GlnR	4829116	4829131	4829123	16	-	1.49e-05	intragenic	False	False	core	False	0	157	False	0	5075	False	0	74	True	1	6	True	1	6
195	GlnR	4831869	4831884	4831876	16	-	1.49e-05	promoter	True	False	core	False	0	800	False	0	7643	False	0	800	False	0	579	False	0	579
196	GlnR	4841710	4841725	4841717	16	-	1.49e-05	promoter	False	True	core	False	0	803	False	0	1507	False	0	803	False	0	1471	False	0	803
197	GlnR	4853727	4853742	4853734	16	-	1.49e-05	promoter	False	True	core	False	0	930	False	0	7682	False	0	930	False	0	4807	False	0	930
198	GlnR	4871547	4871562	4871554	16	+	1.49e-05	promoter	True	False	core	False	0	792	False	0	10138	False	0	783	False	0	3777	False	0	783
199	GlnR	4908408	4908423	4908415	16	+	1.49e-05	intragenic	False	False	core	False	0	6114	False	0	9626	False	0	2445	False	0	6304	False	0	2445
200	GlnR	5028052	5028067	5028059	16	+	1.49e-05	promoter	False	True	core	False	0	2591	False	0	40644	False	0	2591	False	0	2665	False	0	2591
201	GlnR	5250626	5250641	5250633	16	-	1.49e-05	intragenic	False	False	core	False	0	768	False	0	17479	False	0	658	False	0	40	False	0	40
202	GlnR	5285365	5285380	5285372	16	+	1.49e-05	promoter	False	True	core	False	0	4267	False	0	44435	False	0	206	False	0	2318	False	0	206
203	GlnR	5417255	5417270	5417262	16	-	1.49e-05	intragenic	False	False	core	False	0	1615	False	0	20702	False	0	18	False	0	1037	False	0	18
204	GlnR	5469039	5469054	5469046	16	-	1.49e-05	intragenic	False	False	core	False	0	2161	False	0	6988	False	0	439	False	0	1791	False	0	439
205	GlnR	5531292	5531307	5531299	16	-	1.49e-05	promoter	False	True	core	False	0	45	False	0	46620	False	0	45	False	0	2380	False	0	45
206	GlnR	5619049	5619064	5619056	16	-	1.49e-05	intragenic	False	False	core	False	0	2088	False	0	4754	False	0	2088	False	0	4754	False	0	2088
207	GlnR	5637915	5637930	5637922	16	+	1.49e-05	promoter	False	True	core	False	0	1105	False	0	11674	False	0	1105	False	0	131	False	0	131
208	GlnR	5665672	5665687	5665679	16	+	1.49e-05	intragenic	False	False	core	False	0	3395	False	0	12943	False	0	3395	False	0	12943	False	0	3395
209	GlnR	5733327	5733342	5733334	16	+	1.49e-05	intragenic	False	False	core	False	0	11593	False	0	9134	False	0	9138	False	0	1689	False	0	1689
210	GlnR	5888225	5888240	5888232	16	-	1.49e-05	promoter	True	False	core	False	0	4603	False	0	14162	False	0	1276	False	0	1280	False	0	1276
211	GlnR	5932845	5932860	5932852	16	+	1.49e-05	intragenic	False	False	core	False	0	1187	False	0	30458	False	0	1187	False	0	11873	False	0	1187
212	GlnR	5972803	5972818	5972810	16	+	1.49e-05	intragenic	False	False	core	False	0	1103	False	0	1720	False	0	562	False	0	646	False	0	562
213	GlnR	6061164	6061179	6061171	16	+	1.49e-05	promoter	False	True	core	False	0	297	False	0	5116	False	0	297	False	0	3971	False	0	297
214	GlnR	6103534	6103549	6103541	16	+	1.49e-05	promoter	False	True	core	False	0	4575	False	0	25903	False	0	4575	False	0	6609	False	0	4575
215	GlnR	6346752	6346767	6346759	16	+	1.49e-05	promoter	True	False	core	False	0	2378	False	0	9118	False	0	1788	False	0	495	False	0	495
216	GlnR	6362786	6362801	6362793	16	+	1.49e-05	promoter	False	True	core	False	0	57	False	0	987	False	0	57	False	0	977	False	0	57
217	GlnR	6398262	6398277	6398269	16	+	1.49e-05	promoter	False	True	core	False	0	6817	False	0	34489	False	0	1937	False	0	1059	False	0	1059
218	GlnR	6443645	6443660	6443652	16	+	1.49e-05	intragenic	False	False	core	False	0	3721	False	0	79872	False	0	3721	False	0	7511	False	0	3721
219	GlnR	6560965	6560980	6560972	16	-	1.49e-05	intragenic	False	False	core	False	0	736	False	0	164249	False	0	736	False	0	2295	False	0	736
220	GlnR	6568391	6568406	6568398	16	-	1.49e-05	promoter	False	True	core	False	0	1682	False	0	156823	False	0	1514	False	0	2928	False	0	1514
221	GlnR	6591993	6592008	6592000	16	-	1.49e-05	intragenic	False	False	core	False	0	5313	False	0	133221	False	0	4540	False	0	3832	False	0	3832
222	GlnR	6619260	6619275	6619267	16	+	1.49e-05	promoter	True	False	core	False	0	3074	False	0	105954	False	0	3074	False	0	2299	False	0	2299
223	GlnR	6636768	6636783	6636775	16	+	1.49e-05	promoter	False	True	core	False	0	1646	False	0	88446	False	0	1646	False	0	283	False	0	283
224	GlnR	6642283	6642298	6642290	16	-	1.49e-05	promoter	False	True	core	False	0	404	False	0	82931	False	0	404	False	0	657	False	0	404
225	GlnR	6667910	6667925	6667917	16	+	1.49e-05	intragenic	False	False	core	False	0	349	False	0	57304	False	0	349	False	0	979	False	0	349
226	GlnR	6757839	6757854	6757846	16	+	1.49e-05	intragenic	False	False	core	False	0	4134	False	0	6326	False	0	4134	False	0	747	False	0	747
227	GlnR	6758636	6758651	6758643	16	-	1.49e-05	promoter	False	True	core	False	0	3571	False	0	6005	False	0	3571	False	0	375	False	0	375
228	GlnR	7029319	7029334	7029326	16	-	1.49e-05	promoter	False	True	core	False	0	4477	False	0	10167	False	0	1739	False	0	1576	False	0	1576
229	GlnR	7033709	7033724	7033716	16	+	1.49e-05	intergenic	False	False	core	False	0	1546	False	0	5777	False	0	1546	False	0	2814	False	0	1546
230	GlnR	7069451	7069466	7069458	16	+	1.49e-05	promoter	False	True	core	False	0	3028	False	0	29965	False	0	3028	False	0	3400	False	0	3028
231	GlnR	7089275	7089290	7089282	16	-	1.49e-05	promoter	False	True	core	False	0	3731	False	0	29842	False	0	3731	False	0	2835	False	0	2835
232	GlnR	7138908	7138923	7138915	16	-	1.49e-05	promoter	False	True	core	False	0	1745	False	0	11923	False	0	1745	False	0	2028	False	0	1745
233	GlnR	7203059	7203074	7203066	16	-	1.49e-05	intragenic	False	False	arm	False	0	1427	False	0	14692	False	0	1427	False	0	3853	False	0	1427
234	GlnR	7299781	7299796	7299788	16	+	1.49e-05	intragenic	False	False	arm	False	0	8441	False	0	4802	False	0	4806	False	0	2841	False	0	2841
235	GlnR	7334954	7334969	7334961	16	+	1.49e-05	promoter	False	True	arm	False	0	4034	False	0	39975	False	0	78	False	0	261	False	0	78
236	GlnR	7334954	7334969	7334961	16	-	1.49e-05	promoter	False	True	arm	False	0	4034	False	0	39975	False	0	78	False	0	261	False	0	78
237	GlnR	7376412	7376427	7376419	16	+	1.49e-05	intragenic	False	False	arm	False	0	11134	False	0	3595	False	0	11134	False	0	2067	False	0	2067
238	GlnR	7386731	7386746	7386738	16	-	1.49e-05	intragenic	False	False	arm	False	0	8224	False	0	6724	False	0	5484	False	0	1667	False	0	1667
239	GlnR	7387430	7387445	7387437	16	+	1.49e-05	promoter	False	True	arm	False	0	7525	False	0	7162	False	0	4785	False	0	968	False	0	968
240	GlnR	7518121	7518136	7518128	16	-	1.49e-05	promoter	False	True	arm	False	0	2970	False	0	28320	False	0	1335	False	0	1599	False	0	1335
241	GlnR	7663681	7663696	7663688	16	-	1.49e-05	promoter	False	True	arm	False	0	681	False	0	621	False	0	618	False	0	621	False	0	618
242	GlnR	7740849	7740864	7740856	16	-	1.49e-05	promoter	False	True	arm	False	0	16590	False	0	42843	False	0	16590	False	0	962	False	0	962
243	GlnR	7743340	7743355	7743347	16	-	1.49e-05	intragenic	False	False	arm	False	0	14099	False	0	40352	False	0	14099	False	0	3453	False	0	3453
244	GlnR	7800184	7800199	7800191	16	-	1.49e-05	promoter	False	True	arm	False	0	9634	False	0	16492	False	0	3422	False	0	1090	False	0	1090
245	GlnR	7895082	7895097	7895089	16	+	1.49e-05	intergenic	False	False	arm	False	0	14652	False	0	26254	False	0	10793	False	0	2340	False	0	2340
246	GlnR	7904585	7904600	7904592	16	-	1.49e-05	promoter	False	True	arm	False	0	6312	False	0	16751	False	0	1290	False	0	685	False	0	685
247	GlnR	7907435	7907450	7907442	16	+	1.49e-05	intragenic	False	False	arm	False	0	3462	False	0	13901	False	0	1560	False	0	3535	False	0	1560
248	GlnR	7966964	7966979	7966971	16	-	1.49e-05	intragenic	False	False	arm	False	0	156	False	0	25363	False	0	156	False	0	3359	False	0	156
249	GlnR	7988455	7988470	7988462	16	+	1.49e-05	intragenic	False	False	arm	False	0	5850	False	0	3872	False	0	5850	False	0	527	False	0	527
250	GlnR	8028622	8028637	8028629	16	-	1.49e-05	promoter	True	False	arm	False	0	23191	False	0	1615	False	0	23191	False	0	1330	False	0	1330
251	GlnR	8122379	8122394	8122386	16	-	1.49e-05	promoter	False	True	arm	False	0	1506	False	0	4961	False	0	1506	False	0	704	False	0	704
252	GlnR	8130809	8130824	8130816	16	-	1.49e-05	promoter	False	True	arm	False	0	4448	False	0	3469	False	0	3473	False	0	3469	False	0	3469
253	GlnR	8135323	8135338	8135330	16	-	1.49e-05	intragenic	False	False	arm	False	0	66	False	0	7983	False	0	66	False	0	7983	False	0	66
254	GlnR	8253201	8253216	8253208	16	+	1.49e-05	promoter	False	True	arm	False	0	23502	False	0	19450	False	0	23502	False	0	340	False	0	340
255	GlnR	8297040	8297055	8297047	16	+	1.49e-05	promoter	False	True	arm	False	0	12833	False	0	63289	False	0	12833	False	0	629	False	0	629
256	GlnR	8310346	8310361	8310353	16	-	1.49e-05	intragenic	False	False	arm	False	0	26139	False	0	62670	False	0	26139	False	0	505	False	0	505
257	GlnR	8330399	8330414	8330406	16	+	1.49e-05	intragenic	False	False	arm	False	0	34936	False	0	42617	False	0	34936	False	0	11987	False	0	11987
258	GlnR	8348996	8349011	8349003	16	+	1.49e-05	intragenic	False	False	arm	False	0	16339	False	0	24020	False	0	16339	False	0	111	False	0	111
259	GlnR	8351332	8351347	8351339	16	+	1.49e-05	promoter	False	True	arm	False	0	14003	False	0	21684	False	0	14003	False	0	105	False	0	105
260	GlnR	8374442	8374457	8374449	16	+	1.49e-05	promoter	False	True	arm	False	0	9107	False	0	1426	False	0	9107	False	0	264	False	0	264
261	GlnR	8440067	8440082	8440074	16	+	1.49e-05	intragenic	False	False	arm	False	0	5207	False	0	10441	False	0	5207	False	0	1130	False	0	1130
262	GlnR	8456950	8456965	8456957	16	+	1.49e-05	promoter	False	True	arm	False	0	22090	False	0	6442	False	0	6446	False	0	2940	False	0	2940
263	GlnR	8488947	8488962	8488954	16	-	1.49e-05	intragenic	False	False	arm	False	0	3437	False	0	20683	False	0	3437	False	0	175	False	0	175
264	GlnR	8495902	8495917	8495909	16	+	1.49e-05	promoter	False	True	arm	False	0	3518	False	0	13728	False	0	3518	False	0	1664	False	0	1664
265	GlnR	8502651	8502666	8502658	16	+	1.49e-05	promoter	False	True	arm	False	0	356	False	0	6979	False	0	356	False	0	1249	False	0	356
266	GlnR	8571962	8571977	8571969	16	+	1.49e-05	intragenic	False	False	arm	False	0	7156	False	0	556	False	0	560	False	0	556	False	0	556
267	GlnR	9030	9045	9037	16	+	1.79e-05	promoter	False	True	arm	False	0	77185	False	0	1709	False	0	8906	False	0	327	False	0	327
268	GlnR	20164	20179	20171	16	-	1.79e-05	intragenic	False	False	arm	False	0	66051	False	0	11661	False	0	20040	False	0	3234	False	0	3234
269	GlnR	57528	57543	57535	16	+	1.79e-05	intragenic	False	False	arm	False	0	28687	False	0	24592	False	0	13778	False	0	141	False	0	141
270	GlnR	59127	59142	59134	16	-	1.79e-05	promoter	False	True	arm	False	0	27088	False	0	22993	False	0	15377	False	0	1740	False	0	1740
271	GlnR	65986	66001	65993	16	+	1.79e-05	intragenic	False	False	arm	False	0	20229	False	0	16134	False	0	20229	False	0	8599	False	0	8599
272	GlnR	71376	71391	71383	16	-	1.79e-05	promoter	False	True	arm	False	0	14839	False	0	10744	False	0	14839	False	0	7038	False	0	7038
273	GlnR	89639	89654	89646	16	-	1.79e-05	intragenic	False	False	arm	False	0	3424	False	0	6760	False	0	3424	False	0	4008	False	0	3424
274	GlnR	96042	96057	96049	16	-	1.79e-05	promoter	False	True	arm	False	0	9827	False	0	13163	False	0	9827	False	0	834	False	0	834
275	GlnR	107682	107697	107689	16	+	1.79e-05	intragenic	False	False	arm	False	0	1061	False	0	19561	False	0	1061	False	0	899	False	0	899
276	GlnR	110120	110135	110127	16	-	1.79e-05	intragenic	False	False	arm	False	0	1377	False	0	17123	False	0	1377	False	0	3337	False	0	1377
277	GlnR	133084	133099	133091	16	-	1.79e-05	intragenic	False	False	arm	False	0	1528	False	0	5841	False	0	1528	False	0	2506	False	0	1528
278	GlnR	153471	153486	153478	16	-	1.79e-05	promoter	False	True	arm	False	0	3638	False	0	19528	False	0	3638	False	0	6161	False	0	3638
279	GlnR	157144	157159	157151	16	-	1.79e-05	intergenic	False	False	arm	False	0	7311	False	0	15855	False	0	7311	False	0	2488	False	0	2488
280	GlnR	158240	158255	158247	16	-	1.79e-05	promoter	False	True	arm	False	0	8407	False	0	14759	False	0	8407	False	0	1392	False	0	1392
281	GlnR	162938	162953	162945	16	+	1.79e-05	intragenic	False	False	arm	False	0	12656	False	0	10061	False	0	12656	False	0	879	False	0	879
282	GlnR	168408	168423	168415	16	+	1.79e-05	promoter	False	True	arm	False	0	7186	False	0	4591	False	0	7186	False	0	2222	False	0	2222
283	GlnR	168979	168994	168986	16	-	1.79e-05	promoter	False	True	arm	False	0	6615	False	0	4020	False	0	6615	False	0	2793	False	0	2793
284	GlnR	171203	171218	171210	16	-	1.79e-05	promoter	False	True	arm	False	0	4391	False	0	1796	False	0	4391	False	0	1796	False	0	1796
285	GlnR	173970	173985	173977	16	-	1.79e-05	intragenic	False	False	arm	False	0	1624	False	0	971	False	0	1624	False	0	409	False	0	409
286	GlnR	193832	193847	193839	16	-	1.79e-05	intragenic	False	False	arm	False	0	9389	False	0	20833	False	0	9389	False	0	2354	False	0	2354
287	GlnR	196265	196280	196272	16	-	1.79e-05	promoter	False	True	arm	False	0	6956	False	0	23266	False	0	6956	False	0	2898	False	0	2898
288	GlnR	248091	248106	248098	16	-	1.79e-05	intragenic	False	False	arm	False	0	3264	False	0	7833	False	0	3264	False	0	1951	False	0	1951
289	GlnR	248331	248346	248338	16	+	1.79e-05	promoter	False	True	arm	False	0	3024	False	0	8073	False	0	3024	False	0	2085	False	0	2085
290	GlnR	273445	273460	273452	16	+	1.79e-05	intragenic	False	False	arm	False	0	22090	False	0	33187	False	0	22090	False	0	5372	False	0	5372
291	GlnR	304141	304156	304148	16	-	1.79e-05	promoter	False	True	arm	False	0	519	False	0	17737	False	0	519	False	0	2676	False	0	519
292	GlnR	306357	306372	306364	16	+	1.79e-05	intragenic	False	False	arm	False	0	1697	False	0	15521	False	0	1697	False	0	460	False	0	460
293	GlnR	327239	327254	327246	16	-	1.79e-05	intragenic	False	False	arm	False	0	3827	False	0	5359	False	0	3827	False	0	441	False	0	441
294	GlnR	331526	331541	331533	16	-	1.79e-05	promoter	False	True	arm	False	0	3505	False	0	9646	False	0	3505	False	0	3846	False	0	3505
295	GlnR	339765	339780	339772	16	+	1.79e-05	intragenic	False	False	arm	False	0	4734	False	0	17885	False	0	4734	False	0	4129	False	0	4129
296	GlnR	349876	349891	349883	16	-	1.79e-05	intragenic	False	False	arm	False	0	14845	False	0	8007	False	0	14845	False	0	2028	False	0	2028
297	GlnR	360614	360629	360621	16	+	1.79e-05	promoter	False	True	arm	False	0	4117	False	0	2731	False	0	4117	False	0	359	False	0	359
298	GlnR	376249	376264	376256	16	+	1.79e-05	intragenic	False	False	arm	False	0	3374	False	0	18366	False	0	3374	False	0	3490	False	0	3374
299	GlnR	417105	417120	417112	16	+	1.79e-05	intragenic	False	False	arm	False	0	2789	False	0	49922	False	0	2789	False	0	7292	False	0	2789
300	GlnR	430143	430158	430150	16	-	1.79e-05	promoter	False	True	arm	False	0	875	False	0	36884	False	0	755	False	0	253	False	0	253
301	GlnR	435768	435783	435775	16	+	1.79e-05	promoter	False	True	arm	False	0	668	False	0	31259	False	0	668	False	0	720	False	0	668
302	GlnR	449384	449399	449391	16	-	1.79e-05	promoter	False	True	arm	False	0	878	False	0	17643	False	0	878	False	0	1610	False	0	878
303	GlnR	459222	459237	459229	16	-	1.79e-05	intragenic	False	False	arm	False	0	328	False	0	7805	False	0	328	False	0	3511	False	0	328
304	GlnR	471364	471379	471371	16	-	1.79e-05	promoter	False	True	arm	False	0	5510	False	0	4337	False	0	5510	False	0	4337	False	0	4337
305	GlnR	473035	473050	473042	16	-	1.79e-05	intragenic	False	False	arm	False	0	3839	False	0	6008	False	0	3839	False	0	3561	False	0	3561
306	GlnR	494221	494236	494228	16	-	1.79e-05	promoter	False	True	arm	False	0	2899	False	0	330	False	0	2899	False	0	330	False	0	330
307	GlnR	500334	500349	500341	16	-	1.79e-05	intragenic	False	False	arm	False	0	9012	False	0	6443	False	0	9012	False	0	67	False	0	67
308	GlnR	506718	506733	506725	16	-	1.79e-05	promoter	False	True	arm	False	0	15396	False	0	12827	False	0	15396	False	0	3663	False	0	3663
309	GlnR	520967	520982	520974	16	-	1.79e-05	intragenic	False	False	arm	False	0	29645	False	0	27076	False	0	29645	False	0	5257	False	0	5257
310	GlnR	533707	533722	533714	16	-	1.79e-05	promoter	False	True	arm	False	0	42385	False	0	39816	False	0	42385	False	0	370	False	0	370
311	GlnR	539694	539709	539701	16	-	1.79e-05	intragenic	False	False	arm	False	0	46244	False	0	41012	False	0	46244	False	0	1404	False	0	1404
312	GlnR	580932	580947	580939	16	-	1.79e-05	promoter	False	True	arm	False	0	5006	False	0	226	False	0	5006	False	0	226	False	0	226
313	GlnR	594212	594227	594219	16	+	1.79e-05	intragenic	False	False	arm	False	0	609	False	0	13506	False	0	609	False	0	200	False	0	200
314	GlnR	620608	620623	620615	16	+	1.79e-05	promoter	False	True	arm	False	0	221	False	0	10402	False	0	221	False	0	728	False	0	221
315	GlnR	647036	647051	647043	16	+	1.79e-05	promoter	False	True	arm	False	0	242	False	0	1192	False	0	242	False	0	414	False	0	242
316	GlnR	651508	651523	651515	16	-	1.79e-05	promoter	False	True	arm	False	0	4230	False	0	3280	False	0	3061	False	0	1523	False	0	1523
317	GlnR	660488	660503	660495	16	-	1.79e-05	promoter	False	True	arm	False	0	2882	False	0	10363	False	0	2882	False	0	770	False	0	770
318	GlnR	673465	673480	673472	16	+	1.79e-05	promoter	False	True	arm	False	0	10095	False	0	2614	False	0	10095	False	0	2614	False	0	2614
319	GlnR	687763	687778	687770	16	-	1.79e-05	promoter	False	True	arm	False	0	3776	False	0	16912	False	0	3776	False	0	9724	False	0	3776
320	GlnR	691101	691116	691108	16	-	1.79e-05	promoter	False	True	arm	False	0	7114	False	0	20250	False	0	7114	False	0	13062	False	0	7114
321	GlnR	711104	711119	711111	16	+	1.79e-05	intragenic	False	False	arm	False	0	6197	False	0	24878	False	0	6197	False	0	3305	False	0	3305
322	GlnR	719680	719695	719687	16	+	1.79e-05	promoter	False	True	arm	False	0	1465	False	0	16302	False	0	1465	False	0	990	False	0	990
323	GlnR	725662	725677	725669	16	-	1.79e-05	promoter	False	True	arm	False	0	4517	False	0	10320	False	0	4517	False	0	541	False	0	541
324	GlnR	766699	766714	766706	16	-	1.79e-05	promoter	False	True	arm	False	0	11337	False	0	1003	False	0	4991	False	0	122	False	0	122
325	GlnR	769084	769099	769091	16	+	1.79e-05	intragenic	False	False	arm	False	0	8952	False	0	1382	False	0	7376	False	0	550	False	0	550
326	GlnR	786429	786444	786436	16	+	1.79e-05	promoter	False	True	arm	False	0	7832	False	0	18727	False	0	7832	False	0	3012	False	0	3012
327	GlnR	794741	794756	794748	16	-	1.79e-05	promoter	False	True	arm	False	0	7099	False	0	27039	False	0	7099	False	0	1279	False	0	1279
328	GlnR	803647	803662	803654	16	-	1.79e-05	promoter	False	True	arm	False	0	1807	False	0	35945	False	0	1807	False	0	1122	False	0	1122
