gene_id	old_locus_tag	gene_name	chrom	start	end	strand	gff_tss	experimental_tss	tss_source	tss	promoter_4mC_sites	promoter_6mA_sites	promoter_methylated
SC_RS07055	SCO1020		NC_003888.3	1075397	1076719	-	1076719	1076997.0	Jeong2016_dRNA-seq	1076997	0	0	False
SC_RS07065	SCO1022		NC_003888.3	1077501	1078328	+	1077501	1077501.0	Jeong2016_dRNA-seq	1077501	0	0	False
SC_RS07070	SCO1023		NC_003888.3	1078574	1079182	+	1078574	1078484.0	Jeong2016_dRNA-seq	1078484	0	0	False
SC_RS07075	SCO1024		NC_003888.3	1079291	1081729	+	1079291	1079141.0	Jeong2016_dRNA-seq	1079141	0	0	False
SC_RS07080	SCO1025		NC_003888.3	1081780	1084137	-	1084137	1084179.0	Jeong2016_dRNA-seq	1084179	0	0	False
SC_RS07085	SCO1026		NC_003888.3	1084395	1085219	+	1084395	1084307.0	Jeong2016_dRNA-seq	1084307	0	0	False
SC_RS07105	SCO1030		NC_003888.3	1087773	1088321	+	1087773	1087637.0	Jeong2016_dRNA-seq	1087637	0	0	False
SC_RS07125	SCO1034		NC_003888.3	1092334	1092897	+	1092334	1092334.0	Jeong2016_dRNA-seq	1092334	0	0	False
SC_RS07145	SCO1038		NC_003888.3	1094860	1095258	+	1094860	1094860.0	Jeong2016_dRNA-seq	1094860	0	0	False
SC_RS07175	SCO1044		NC_003888.3	1099831	1100772	-	1100772	1100826.0	Jeong2016_dRNA-seq	1100826	0	0	False
SC_RS07195	SCO1048		NC_003888.3	1104500	1104952	-	1104952	1105000.0	Jeong2016_dRNA-seq	1105000	0	0	False
SC_RS07255	SCO1060		NC_003888.3	1117870	1119111	-	1119111	1119114.0	Jeong2016_dRNA-seq	1119114	0	0	False
SC_RS07290	SCO1067		NC_003888.3	1127704	1128876	+	1127704	1127668.0	Jeong2016_dRNA-seq	1127668	0	0	False
SC_RS07300	SCO1069		NC_003888.3	1129716	1130108	-	1130108	1130108.0	Jeong2016_dRNA-seq	1130108	0	0	False
SC_RS07320	SCO1073		NC_003888.3	1132744	1134012	-	1134012	1134121.0	Jeong2016_dRNA-seq	1134121	0	0	False
SC_RS07325	SCO1074		NC_003888.3	1134157	1135512	+	1134157	1134106.0	Jeong2016_dRNA-seq	1134106	0	0	False
SC_RS07330	SCO1075		NC_003888.3	1135646	1136689	-	1136689	1136712.0	Jeong2016_dRNA-seq	1136712	0	0	False
SC_RS07340	SCO1077		NC_003888.3	1137148	1138101	-	1138101	1138198.0	Jeong2016_dRNA-seq	1138198	0	0	False
SC_RS07355	SCO1080		NC_003888.3	1140293	1141591	-	1141591	1141642.0	Jeong2016_dRNA-seq	1141642	0	0	False
SC_RS07360	SCO1081		NC_003888.3	1141759	1142721	-	1142721	1142851.0	Jeong2016_dRNA-seq	1142851	0	0	False
SC_RS07365	SCO1082		NC_003888.3	1142777	1143565	-	1143565	1143673.0	Jeong2016_dRNA-seq	1143673	0	0	False
SC_RS07380	SCO1085		NC_003888.3	1145088	1145816	+	1145088	1144997.0	Jeong2016_dRNA-seq	1144997	0	0	False
SC_RS07385	SCO1086		NC_003888.3	1145827	1146399	-	1146399	1146399.0	Jeong2016_dRNA-seq	1146399	0	0	False
SC_RS07390	SCO1087		NC_003888.3	1146486	1147556	-	1147556	1147712.0	Jeong2016_dRNA-seq	1147712	0	0	False
SC_RS07400	SCO1089		NC_003888.3	1148368	1149771	-	1149771	1149801.0	Jeong2016_dRNA-seq	1149801	0	0	False
SC_RS07425	SCO1094		NC_003888.3	1152798	1153376	+	1152798	1152798.0	Jeong2016_dRNA-seq	1152798	0	0	False
SC_RS07440	SCO1098		NC_003888.3	1155717	1156292	-	1156292	1156424.0	Jeong2016_dRNA-seq	1156424	0	0	False
SC_RS07460	SCO1102		NC_003888.3	1160123	1160794	+	1160123	1160123.0	Jeong2016_dRNA-seq	1160123	0	0	False
SC_RS07480	SCO1106		NC_003888.3	1164110	1164766	+	1164110	1163965.0	Jeong2016_dRNA-seq	1163965	0	0	False
SC_RS07505	SCO1111		NC_003888.3	1167998	1168750	-	1168750	1168779.0	Jeong2016_dRNA-seq	1168779	0	0	False
SC_RS07515	SCO1113		NC_003888.3	1170638	1171792	+	1170638	1170662.0	Jeong2016_dRNA-seq	1170662	0	0	False
SC_RS07520	SCO1114		NC_003888.3	1171863	1172540	+	1171863	1171863.0	Jeong2016_dRNA-seq	1171863	0	0	False
SC_RS07540	SCO1118		NC_003888.3	1176089	1177579	-	1177579	1177673.0	Jeong2016_dRNA-seq	1177673	0	0	False
SC_RS07545	SCO1119		NC_003888.3	1177797	1178273	+	1177797	1177741.0	Jeong2016_dRNA-seq	1177741	0	0	False
SC_RS07555	SCO1121		NC_003888.3	1179094	1179834	+	1179094	1179063.0	Jeong2016_dRNA-seq	1179063	0	0	False
SC_RS07560	SCO1122		NC_003888.3	1179956	1180792	-	1180792	1180792.0	Jeong2016_dRNA-seq	1180792	1	0	True
SC_RS07565	SCO1123		NC_003888.3	1180851	1181249	+	1180851	1180851.0	Jeong2016_dRNA-seq	1180851	0	0	False
SC_RS07620	SCO1134		NC_003888.3	1192607	1193209	-	1193209	1193325.0	Jeong2016_dRNA-seq	1193325	0	0	False
SC_RS07625	SCO1135	xdhR	NC_003888.3	1193398	1193988	+	1193398	1193304.0	Jeong2016_dRNA-seq	1193304	0	0	False
SC_RS07635	SCO1137		NC_003888.3	1194739	1196385	-	1196385	1196757.0	Jeong2016_dRNA-seq	1196757	0	0	False
SC_RS07670	SCO1144		NC_003888.3	1202480	1204282	-	1204282	1204390.0	Jeong2016_dRNA-seq	1204390	0	0	False
SC_RS07675	SCO1145		NC_003888.3	1204428	1204889	+	1204428	1204428.0	Jeong2016_dRNA-seq	1204428	0	0	False
SC_RS07685	SCO1147		NC_003888.3	1205898	1207775	+	1205898	1205837.0	Jeong2016_dRNA-seq	1205837	0	0	False
SC_RS07695	SCO1149		NC_003888.3	1209788	1210258	+	1209788	1209660.0	Jeong2016_dRNA-seq	1209660	0	0	False
SC_RS07705	SCO1151		NC_003888.3	1210615	1211409	-	1211409	1211477.0	Jeong2016_dRNA-seq	1211477	0	0	False
SC_RS07710	SCO1152		NC_003888.3	1211555	1214068	+	1211555	1211555.0	Jeong2016_dRNA-seq	1211555	0	0	False
SC_RS07730	SCO1156		NC_003888.3	1216584	1217012	+	1216584	1216584.0	Jeong2016_dRNA-seq	1216584	0	0	False
SC_RS07765	SCO1163		NC_003888.3	1223235	1224134	-	1224134	1224157.0	Jeong2016_dRNA-seq	1224157	0	0	False
SC_RS07770	SCO1164		NC_003888.3	1224211	1224537	+	1224211	1224219.0	Jeong2016_dRNA-seq	1224219	0	0	False
SC_RS07795	SCO1169	xylA	NC_003888.3	1230329	1231492	-	1231492	1231546.0	Jeong2016_dRNA-seq	1231546	0	0	False
SC_RS07810	SCO1172		NC_003888.3	1234835	1235440	+	1234835	1234674.0	Jeong2016_dRNA-seq	1234674	0	0	False
SC_RS07845	SCO1178		NC_003888.3	1242334	1242762	-	1242762	1242783.0	Jeong2016_dRNA-seq	1242783	0	0	False
SC_RS07860	SCO1181		NC_003888.3	1244920	1245774	+	1244920	1244890.0	Jeong2016_dRNA-seq	1244890	0	0	False
SC_RS07900	SCO1189		NC_003888.3	1262121	1262546	+	1262121	1262121.0	Jeong2016_dRNA-seq	1262121	0	0	False
SC_RS07910	SCO1191		NC_003888.3	1264183	1264656	-	1264656	1264654.0	Jeong2016_dRNA-seq	1264654	1	0	True
SC_RS07955	SCO1200		NC_003888.3	1271991	1272566	-	1272566	1272566.0	Jeong2016_dRNA-seq	1272566	0	0	False
SC_RS07980	SCO1205		NC_003888.3	1277241	1277477	+	1277241	1277241.0	Jeong2016_dRNA-seq	1277241	0	0	False
SC_RS08000	SCO1209		NC_003888.3	1280487	1281713	-	1281713	1281832.0	Jeong2016_dRNA-seq	1281832	0	0	False
SC_RS08005	SCO1210		NC_003888.3	1281884	1282540	+	1281884	1281851.0	Jeong2016_dRNA-seq	1281851	0	0	False
SC_RS08015	SCO1212		NC_003888.3	1283300	1284538	+	1283300	1283145.0	Jeong2016_dRNA-seq	1283145	0	0	False
SC_RS08025	SCO1214		NC_003888.3	1285457	1286482	+	1285457	1285400.0	Jeong2016_dRNA-seq	1285400	0	0	False
SC_RS08030	SCO1215		NC_003888.3	1286676	1287626	+	1286676	1286663.0	Jeong2016_dRNA-seq	1286663	0	4	True
SC_RS08035	SCO1216		NC_003888.3	1287670	1287840	+	1287670	1287646.0	Jeong2016_dRNA-seq	1287646	0	0	False
SC_RS08055	SCO1220		NC_003888.3	1291356	1292117	-	1292117	1292172.0	Jeong2016_dRNA-seq	1292172	0	0	False
SC_RS08060	SCO1221		NC_003888.3	1292195	1292698	+	1292195	1292195.0	Jeong2016_dRNA-seq	1292195	0	0	False
SC_RS08075	SCO1224		NC_003888.3	1294926	1295384	-	1295384	1295438.0	Jeong2016_dRNA-seq	1295438	0	0	False
SC_RS08095	SCO1228		NC_003888.3	1302287	1303009	+	1302287	1302237.0	Jeong2016_dRNA-seq	1302237	1	0	True
SC_RS08105	SCO1230		NC_003888.3	1304188	1305813	-	1305813	1305844.0	Jeong2016_dRNA-seq	1305844	0	0	False
SC_RS08135	SCO1236		NC_003888.3	1310293	1310595	-	1310595	1310656.0	Jeong2016_dRNA-seq	1310656	0	0	False
SC_RS08160	SCO1241		NC_003888.3	1313128	1313640	-	1313640	1313719.0	Jeong2016_dRNA-seq	1313719	0	0	False
SC_RS08165	SCO1242		NC_003888.3	1313856	1314716	+	1313856	1313737.0	Jeong2016_dRNA-seq	1313737	0	0	False
SC_RS08175	SCO1243		NC_003888.3	1315011	1316138	-	1316138	1316114.0	Jeong2016_dRNA-seq	1316114	0	0	False
SC_RS08180	SCO1244	bioB	NC_003888.3	1316289	1317512	+	1316289	1316289.0	Jeong2016_dRNA-seq	1316289	0	1	True
SC_RS08195	SCO1247		NC_003888.3	1319887	1320564	+	1319887	1319859.0	Jeong2016_dRNA-seq	1319859	0	0	False
SC_RS08205	SCO1249		NC_003888.3	1320980	1321207	-	1321207	1321207.0	Jeong2016_dRNA-seq	1321207	1	0	True
SC_RS08210	SCO1250		NC_003888.3	1321315	1321740	+	1321315	1321315.0	Jeong2016_dRNA-seq	1321315	0	0	False
SC_RS08225	SCO1253		NC_003888.3	1324336	1325118	+	1324336	1324333.0	Jeong2016_dRNA-seq	1324333	0	0	False
SC_RS08265	SCO1261		NC_003888.3	1331678	1332832	+	1331678	1331650.0	Jeong2016_dRNA-seq	1331650	0	0	False
SC_RS08270	SCO1262		NC_003888.3	1332872	1333633	-	1333633	1333703.0	Jeong2016_dRNA-seq	1333703	0	0	False
SC_RS08300	SCO1268		NC_003888.3	1338248	1339366	-	1339366	1339372.0	Jeong2016_dRNA-seq	1339372	0	0	False
SC_RS08405	SCO1289	pdxR	NC_003888.3	1359896	1361419	+	1359896	1359669.0	Jeong2016_dRNA-seq	1359669	0	0	False
SC_RS08425	SCO1293		NC_003888.3	1367555	1368913	+	1367555	1367543.0	Jeong2016_dRNA-seq	1367543	0	1	True
SC_RS08435	SCO1295		NC_003888.3	1370221	1370712	+	1370221	1370221.0	Jeong2016_dRNA-seq	1370221	0	0	False
SC_RS08440	SCO1296		NC_003888.3	1370791	1372479	+	1370791	1370791.0	Jeong2016_dRNA-seq	1370791	0	0	False
SC_RS08450	SCO1297		NC_003888.3	1372948	1373469	-	1373469	1373469.0	Jeong2016_dRNA-seq	1373469	0	0	False
SC_RS08470	SCO1301		NC_003888.3	1377579	1378742	-	1378742	1378820.0	Jeong2016_dRNA-seq	1378820	0	0	False
SC_RS08475	SCO1302		NC_003888.3	1379126	1379752	-	1379752	1379752.0	Jeong2016_dRNA-seq	1379752	0	0	False
SC_RS08500	SCO1307		NC_003888.3	1383886	1385292	-	1385292	1385349.0	Jeong2016_dRNA-seq	1385349	0	0	False
SC_RS08505	SCO1308		NC_003888.3	1385454	1386677	+	1385454	1385216.0	Jeong2016_dRNA-seq	1385216	0	0	False
SC_RS08515	SCO1310		NC_003888.3	1387179	1388270	+	1387179	1387084.0	Jeong2016_dRNA-seq	1387084	0	0	False
SC_RS08540	SCO1315		NC_003888.3	1391367	1391903	+	1391367	1391345.0	Jeong2016_dRNA-seq	1391345	0	1	True
SC_RS08545	SCO1316		NC_003888.3	1391967	1392602	-	1392602	1392662.0	Jeong2016_dRNA-seq	1392662	0	2	True
SC_RS08550	SCO1317		NC_003888.3	1392691	1393128	-	1393128	1393143.0	Jeong2016_dRNA-seq	1393143	0	0	False
SC_RS08555	SCO1318		NC_003888.3	1393213	1394196	+	1393213	1393213.0	Jeong2016_dRNA-seq	1393213	0	0	False
SC_RS08560	SCO1319		NC_003888.3	1394273	1395295	+	1394273	1394273.0	Jeong2016_dRNA-seq	1394273	0	0	False
SC_RS08565	SCO1320		NC_003888.3	1395319	1396164	-	1396164	1396164.0	Jeong2016_dRNA-seq	1396164	0	0	False
SC_RS08580	SCO1323		NC_003888.3	1398463	1399239	+	1398463	1398366.0	Jeong2016_dRNA-seq	1398366	0	0	False
SC_RS08595	SCO1326		NC_003888.3	1401207	1402082	+	1401207	1401111.0	Jeong2016_dRNA-seq	1401111	0	0	False
SC_RS08600	SCO1327		NC_003888.3	1402679	1403737	+	1402679	1402531.0	Jeong2016_dRNA-seq	1402531	1	0	True
SC_RS08620	SCO1331		NC_003888.3	1406162	1408480	+	1406162	1406038.0	Jeong2016_dRNA-seq	1406038	1	0	True
SC_RS08630	SCO1333		NC_003888.3	1410027	1410995	+	1410027	1409911.0	Jeong2016_dRNA-seq	1409911	0	0	False
SC_RS08635	SCO1334		NC_003888.3	1411647	1411826	+	1411647	1411647.0	Jeong2016_dRNA-seq	1411647	0	0	False
SC_RS08650	SCO1337		NC_003888.3	1414272	1415177	-	1415177	1415222.0	Jeong2016_dRNA-seq	1415222	0	0	False
SC_RS08665	SCO1340		NC_003888.3	1417147	1417659	+	1417147	1417147.0	Jeong2016_dRNA-seq	1417147	0	0	False
SC_RS08680	SCO1343	ung	NC_003888.3	1418995	1419678	-	1419678	1419712.0	Jeong2016_dRNA-seq	1419712	0	0	False
SC_RS08710	SCO1349		NC_003888.3	1424614	1425369	-	1425369	1425431.0	Jeong2016_dRNA-seq	1425431	0	1	True
SC_RS08755	SCO1358		NC_003888.3	1435312	1436223	-	1436223	1436223.0	Jeong2016_dRNA-seq	1436223	0	0	False
SC_RS08765	SCO1360		NC_003888.3	1437760	1439097	-	1439097	1439097.0	Jeong2016_dRNA-seq	1439097	0	0	False
SC_RS08785	SCO1364		NC_003888.3	1442209	1442748	-	1442748	1442748.0	Jeong2016_dRNA-seq	1442748	0	0	False
SC_RS08790	SCO1365		NC_003888.3	1442946	1443134	+	1442946	1442946.0	Jeong2016_dRNA-seq	1442946	0	0	False
SC_RS08795	SCO1366		NC_003888.3	1443255	1443908	-	1443908	1443944.0	Jeong2016_dRNA-seq	1443944	0	0	False
SC_RS08820	SCO1371		NC_003888.3	1447950	1448759	+	1447950	1447950.0	Jeong2016_dRNA-seq	1447950	1	0	True
SC_RS08830	SCO1373		NC_003888.3	1449695	1451212	-	1451212	1451440.0	Jeong2016_dRNA-seq	1451440	0	0	False
SC_RS08835	SCO1374		NC_003888.3	1451772	1452356	+	1451772	1451347.0	Jeong2016_dRNA-seq	1451347	0	0	False
SC_RS08840	SCO1375		NC_003888.3	1452656	1452859	+	1452656	1452497.0	Jeong2016_dRNA-seq	1452497	0	0	False
SC_RS08855	SCO1378	gcvP	NC_003888.3	1454780	1457665	-	1457665	1457945.0	Jeong2016_dRNA-seq	1457945	0	0	False
SC_RS08870	SCO1381		NC_003888.3	1459887	1460573	-	1460573	1460694.0	Jeong2016_dRNA-seq	1460694	0	0	False
SC_RS08875	SCO1382		NC_003888.3	1460736	1461209	-	1461209	1461209.0	Jeong2016_dRNA-seq	1461209	0	0	False
SC_RS08885	SCO1384		NC_003888.3	1462078	1462923	-	1462923	1463239.0	Jeong2016_dRNA-seq	1463239	0	0	False
SC_RS08895	SCO1386		NC_003888.3	1463932	1464264	-	1464264	1464399.0	Jeong2016_dRNA-seq	1464399	0	0	False
SC_RS08900	SCO1387		NC_003888.3	1464261	1465166	-	1465166	1465157.0	Jeong2016_dRNA-seq	1465157	0	0	False
SC_RS08905	SCO1388		NC_003888.3	1465266	1467761	-	1467761	1467807.0	Jeong2016_dRNA-seq	1467807	0	0	False
SC_RS08925	SCOr03		NC_003888.3	1472195	1473721	-	1473721	1473969.0	Jeong2016_dRNA-seq	1473969	0	0	False
SC_RS08930	SCO1390		NC_003888.3	1474291	1474740	+	1474291	1474229.0	Jeong2016_dRNA-seq	1474229	0	0	False
SC_RS08935	SCO1391	ptsP	NC_003888.3	1474827	1476497	+	1474827	1474731.0	Jeong2016_dRNA-seq	1474731	0	0	False
SC_RS08940	SCO1392		NC_003888.3	1476570	1477472	-	1477472	1477502.0	Jeong2016_dRNA-seq	1477502	0	0	False
SC_RS08955	SCO1395		NC_003888.3	1482164	1482700	-	1482700	1482702.0	Jeong2016_dRNA-seq	1482702	1	0	True
SC_RS08970	SCO1399		NC_003888.3	1485684	1486289	-	1486289	1486366.0	Jeong2016_dRNA-seq	1486366	0	0	False
SC_RS08975	SCO1400		NC_003888.3	1486339	1486734	-	1486734	1486847.0	Jeong2016_dRNA-seq	1486847	0	0	False
SC_RS08985	SCO1402		NC_003888.3	1487176	1490007	-	1490007	1490155.0	Jeong2016_dRNA-seq	1490155	0	0	False
SC_RS08990	SCO1403		NC_003888.3	1490427	1490969	+	1490427	1490293.0	Jeong2016_dRNA-seq	1490293	0	0	False
SC_RS09005	SCO1406		NC_003888.3	1495964	1496950	-	1496950	1496982.0	Jeong2016_dRNA-seq	1496982	0	0	False
SC_RS09025	SCO1410		NC_003888.3	1504428	1505123	-	1505123	1505123.0	Jeong2016_dRNA-seq	1505123	0	0	False
SC_RS09030	SCO1411		NC_003888.3	1505261	1506583	+	1505261	1505204.0	Jeong2016_dRNA-seq	1505204	0	0	False
SC_RS09040	SCO1413		NC_003888.3	1507860	1509278	-	1509278	1509476.0	Jeong2016_dRNA-seq	1509476	0	0	False
SC_RS09045	SCO1414		NC_003888.3	1509614	1510006	-	1510006	1510109.0	Jeong2016_dRNA-seq	1510109	0	0	False
SC_RS09065	SCO1418	yczE	NC_003888.3	1514244	1514936	+	1514244	1514210.0	Jeong2016_dRNA-seq	1514210	0	0	False
SC_RS09075	SCO1420		NC_003888.3	1515752	1517212	+	1515752	1515650.0	Jeong2016_dRNA-seq	1515650	1	0	True
SC_RS09080	SCO1421		NC_003888.3	1517384	1517758	+	1517384	1517140.0	Jeong2016_dRNA-seq	1517140	0	0	False
SC_RS09085	SCO1422	fxsA	NC_003888.3	1517861	1518445	-	1518445	1518445.0	Jeong2016_dRNA-seq	1518445	0	0	False
SC_RS09090	SCO1423		NC_003888.3	1518492	1519400	-	1519400	1519424.0	Jeong2016_dRNA-seq	1519424	0	0	False
SC_RS09100	SCO1425		NC_003888.3	1521620	1522060	-	1522060	1522060.0	Jeong2016_dRNA-seq	1522060	0	0	False
SC_RS09105	SCO1426		NC_003888.3	1522328	1522765	+	1522328	1522280.0	Jeong2016_dRNA-seq	1522280	0	0	False
SC_RS09145	SCO1434		NC_003888.3	1529751	1531607	+	1529751	1529624.0	Jeong2016_dRNA-seq	1529624	0	0	False
SC_RS09155	SCO1436		NC_003888.3	1532832	1534163	-	1534163	1534313.0	Jeong2016_dRNA-seq	1534313	0	0	False
SC_RS09170	SCO1439		NC_003888.3	1535782	1536054	-	1536054	1536057.0	Jeong2016_dRNA-seq	1536057	0	0	False
SC_RS09190	SCO1443		NC_003888.3	1538523	1539125	-	1539125	1539414.0	Jeong2016_dRNA-seq	1539414	0	0	False
SC_RS09200	SCO1445		NC_003888.3	1542226	1542993	+	1542226	1542095.0	Jeong2016_dRNA-seq	1542095	0	0	False
SC_RS09210	SCO1447		NC_003888.3	1543454	1544653	-	1544653	1544653.0	Jeong2016_dRNA-seq	1544653	0	0	False
SC_RS09240	SCO1453		NC_003888.3	1550134	1551066	+	1550134	1549709.0	Jeong2016_dRNA-seq	1549709	0	0	False
SC_RS09265	SCO1458		NC_003888.3	1555656	1556108	-	1556108	1556255.0	Jeong2016_dRNA-seq	1556255	0	0	False
SC_RS09285	SCO1462		NC_003888.3	1559931	1560284	-	1560284	1560447.0	Jeong2016_dRNA-seq	1560447	0	0	False
SC_RS09290	SCO1463		NC_003888.3	1560350	1561393	-	1561393	1561404.0	Jeong2016_dRNA-seq	1561404	0	0	False
SC_RS09295	SCO1464	rpe	NC_003888.3	1561471	1562157	-	1562157	1562157.0	Jeong2016_dRNA-seq	1562157	0	0	False
SC_RS09320	SCO1469		NC_003888.3	1568408	1570513	-	1570513	1570513.0	Jeong2016_dRNA-seq	1570513	0	0	False
SC_RS09335	SCO1472		NC_003888.3	1571971	1573398	-	1573398	1573430.0	Jeong2016_dRNA-seq	1573430	0	0	False
SC_RS09345	SCO1474		NC_003888.3	1574728	1575279	+	1574728	1574662.0	Jeong2016_dRNA-seq	1574662	0	1	True
SC_RS09350	SCO1475		NC_003888.3	1575452	1577602	-	1577602	1577602.0	Jeong2016_dRNA-seq	1577602	0	1	True
SC_RS09355	SCO1476	metK	NC_003888.3	1577727	1578935	-	1578935	1579083.0	Jeong2016_dRNA-seq	1579083	0	0	False
SC_RS09360	SCO1477	coaBC	NC_003888.3	1579175	1580377	-	1580377	1580514.0	Jeong2016_dRNA-seq	1580514	0	0	False
SC_RS09365	SCO1478	rpoZ	NC_003888.3	1580546	1580818	-	1580818	1580899.0	Jeong2016_dRNA-seq	1580899	0	0	False
SC_RS09370	SCO1479	gmk	NC_003888.3	1580881	1581474	-	1581474	1581474.0	Jeong2016_dRNA-seq	1581474	0	0	False
SC_RS09375	SCO1480		NC_003888.3	1581512	1581835	-	1581835	1581939.0	Jeong2016_dRNA-seq	1581939	0	0	False
SC_RS09415	SCO1488	pyrR	NC_003888.3	1591502	1592083	-	1592083	1592141.0	Jeong2016_dRNA-seq	1592141	0	0	False
SC_RS09420	SCO1489	bldD	NC_003888.3	1592381	1592884	+	1592381	1592318.0	Jeong2016_dRNA-seq	1592318	0	0	False
SC_RS09430	SCO1491	efp	NC_003888.3	1593519	1594085	-	1594085	1594292.0	Jeong2016_dRNA-seq	1594292	0	0	False
SC_RS09440	SCO1493		NC_003888.3	1595436	1596323	-	1596323	1596414.0	Jeong2016_dRNA-seq	1596414	0	1	True
SC_RS09455	SCO1496	aroC	NC_003888.3	1598090	1599274	-	1599274	1599368.0	Jeong2016_dRNA-seq	1599368	0	0	False
SC_RS09470	SCO1499	mltG	NC_003888.3	1600714	1602462	-	1602462	1602566.0	Jeong2016_dRNA-seq	1602566	0	0	False
SC_RS09480	SCO1501	alaS	NC_003888.3	1603091	1605763	-	1605763	1605781.0	Jeong2016_dRNA-seq	1605781	0	1	True
SC_RS09495	SCO1504		NC_003888.3	1606742	1608931	+	1606742	1606742.0	Jeong2016_dRNA-seq	1606742	0	0	False
SC_RS09500	SCO1505	rpsD	NC_003888.3	1608976	1609590	-	1609590	1609863.0	Jeong2016_dRNA-seq	1609863	0	0	False
SC_RS09505	SCO1506		NC_003888.3	1609885	1611240	-	1611240	1611339.0	Jeong2016_dRNA-seq	1611339	0	0	False
SC_RS09520	SCO1509		NC_003888.3	1613440	1614147	-	1614147	1614201.0	Jeong2016_dRNA-seq	1614201	0	0	False
SC_RS09525	SCO1510		NC_003888.3	1614331	1615164	+	1614331	1614163.0	Jeong2016_dRNA-seq	1614163	1	0	True
SC_RS09555	SCO1517	yajC	NC_003888.3	1622951	1623460	-	1623460	1623566.0	Jeong2016_dRNA-seq	1623566	0	0	False
SC_RS09575	SCO1521		NC_003888.3	1626033	1626785	-	1626785	1626825.0	Jeong2016_dRNA-seq	1626825	0	0	False
SC_RS09585	SCO1523	pdxS	NC_003888.3	1627456	1628367	-	1628367	1628399.0	Jeong2016_dRNA-seq	1628399	0	0	False
SC_RS09605	SCO1527	pgsA	NC_003888.3	1631173	1631898	-	1631898	1631890.0	Jeong2016_dRNA-seq	1631890	0	0	False
SC_RS09610	SCO1528		NC_003888.3	1632106	1634304	+	1632106	1632020.0	Jeong2016_dRNA-seq	1632020	0	0	False
SC_RS09615	SCO1529		NC_003888.3	1634572	1636227	+	1634572	1634499.0	Jeong2016_dRNA-seq	1634499	0	0	False
SC_RS09620	SCO1530		NC_003888.3	1636316	1636876	-	1636876	1636876.0	Jeong2016_dRNA-seq	1636876	0	0	False
SC_RS09625	SCO1531	thrS	NC_003888.3	1636966	1638942	-	1638942	1638995.0	Jeong2016_dRNA-seq	1638995	0	0	False
SC_RS09635	SCO1533		NC_003888.3	1640405	1640971	-	1640971	1640971.0	Jeong2016_dRNA-seq	1640971	0	0	False
SC_RS09640	SCO1534		NC_003888.3	1641143	1641868	+	1641143	1641089.0	Jeong2016_dRNA-seq	1641089	0	0	False
SC_RS09645	SCOt01		NC_003888.3	1641946	1642017	-	1642017	1642023.0	Jeong2016_dRNA-seq	1642023	0	0	False
SC_RS09650	SCO1535		NC_003888.3	1642057	1642515	-	1642515	1642515.0	Jeong2016_dRNA-seq	1642515	0	0	False
SC_RS09690	SCO1541		NC_003888.3	1650377	1650790	+	1650377	1650327.0	Jeong2016_dRNA-seq	1650327	0	0	False
SC_RS09705	SCO1543		NC_003888.3	1652074	1652535	-	1652535	1652579.0	Jeong2016_dRNA-seq	1652579	0	0	False
SC_RS09720	SCO1546		NC_003888.3	1654295	1655116	-	1655116	1655152.0	Jeong2016_dRNA-seq	1655152	0	0	False
SC_RS09730	SCOt03		NC_003888.3	1656352	1656424	+	1656352	1656318.0	Jeong2016_dRNA-seq	1656318	0	0	False
SC_RS09755	SCO1548		NC_003888.3	1656870	1657157	-	1657157	1657199.0	Jeong2016_dRNA-seq	1657199	0	0	False
SC_RS09760	SCO1549		NC_003888.3	1657259	1658197	-	1658197	1658420.0	Jeong2016_dRNA-seq	1658420	0	0	False
SC_RS09765	SCO1550		NC_003888.3	1658389	1658571	-	1658571	1658665.0	Jeong2016_dRNA-seq	1658665	0	0	False
SC_RS09770	SCO1551		NC_003888.3	1659174	1660625	+	1659174	1659151.0	Jeong2016_dRNA-seq	1659151	0	0	False
SC_RS09785	SCO1554	cobT	NC_003888.3	1662892	1666530	-	1666530	1666842.0	Jeong2016_dRNA-seq	1666842	0	0	False
SC_RS09795	SCO1556		NC_003888.3	1668247	1668885	-	1668885	1668945.0	Jeong2016_dRNA-seq	1668945	1	0	True
SC_RS09810	SCO1559		NC_003888.3	1670684	1671739	-	1671739	1672072.0	Jeong2016_dRNA-seq	1672072	0	0	False
SC_RS09820	SCO1561		NC_003888.3	1672877	1673236	+	1672877	1672877.0	Jeong2016_dRNA-seq	1672877	0	0	False
SC_RS09830	SCO1563		NC_003888.3	1673718	1674215	-	1674215	1674251.0	Jeong2016_dRNA-seq	1674251	0	0	False
SC_RS09840	SCO1565		NC_003888.3	1674848	1676026	-	1676026	1676361.0	Jeong2016_dRNA-seq	1676361	0	0	False
SC_RS09845	SCO1566		NC_003888.3	1676402	1677073	+	1676402	1676362.0	Jeong2016_dRNA-seq	1676362	0	1	True
SC_RS09865	SCO1570	argH	NC_003888.3	1680432	1681859	-	1681859	1681890.0	Jeong2016_dRNA-seq	1681890	1	0	True
SC_RS09870	SCO1571		NC_003888.3	1681979	1682566	+	1681979	1681891.0	Jeong2016_dRNA-seq	1681891	0	0	False
SC_RS09925	SCO1582		NC_003888.3	1692048	1692572	-	1692572	1692572.0	Jeong2016_dRNA-seq	1692572	0	0	False
SC_RS09960	SCO1589		NC_003888.3	1699336	1699530	+	1699336	1699196.0	Jeong2016_dRNA-seq	1699196	0	0	False
