chrom,position,strand,mod_type,timepoint,n_reps,total_coverage,weighted_mod_freq,unweighted_mod_freq
NC_003888.3,1369907,-,6mA,T1,3,82,56.27,56.27
NC_003888.3,1372767,+,6mA,T1,3,62,50.34,50.34
NC_003888.3,1375940,+,4mC,T1,3,31,97.22,97.22
NC_003888.3,1378796,+,4mC,T1,3,36,56.67,56.67
NC_003888.3,1386475,+,4mC,T1,3,39,91.83,91.83
NC_003888.3,1390931,-,6mA,T1,3,77,51.42,51.42
NC_003888.3,1391159,-,6mA,T1,3,76,64.85,64.85
NC_003888.3,1392668,+,6mA,T1,3,70,62.51,62.51
NC_003888.3,1392669,+,6mA,T1,3,67,72.0,72.0
NC_003888.3,1394427,-,4mC,T1,3,50,97.92,97.92
NC_003888.3,1394445,-,4mC,T1,3,73,100.0,100.0
NC_003888.3,1402389,+,4mC,T1,3,53,89.09,89.09
NC_003888.3,1403019,+,4mC,T1,3,50,94.44,94.44
NC_003888.3,1405945,-,4mC,T1,3,37,90.48,90.48
NC_003888.3,1407732,+,4mC,T1,3,61,100.0,100.0
NC_003888.3,1420326,+,4mC,T1,3,31,90.19,90.19
NC_003888.3,1422369,-,4mC,T1,3,32,59.44,59.44
NC_003888.3,1423807,-,4mC,T1,3,39,78.85,78.85
NC_003888.3,1423892,+,6mA,T1,3,61,55.71,55.71
NC_003888.3,1425376,-,4mC,T1,3,35,90.0,90.0
NC_003888.3,1425559,-,6mA,T1,3,63,57.14,57.14
NC_003888.3,1426870,-,6mA,T1,3,66,69.22,69.22
NC_003888.3,1432370,-,4mC,T1,3,32,64.96,64.96
NC_003888.3,1432374,-,6mA,T1,3,78,60.23,60.23
NC_003888.3,1433807,-,6mA,T1,3,73,64.06,64.06
NC_003888.3,1435677,-,4mC,T1,3,48,91.85,91.85
NC_003888.3,1436860,+,4mC,T1,3,34,74.92,74.92
NC_003888.3,1438781,+,6mA,T1,3,74,50.95,50.95
NC_003888.3,1439599,-,4mC,T1,3,49,96.67,96.67
NC_003888.3,1441849,-,6mA,T1,3,57,60.91,60.91
NC_003888.3,1443782,+,6mA,T1,3,69,72.23,72.23
NC_003888.3,1446658,-,4mC,T1,3,56,96.1,96.1
NC_003888.3,1455106,-,4mC,T1,3,43,85.55,85.55
NC_003888.3,1455585,-,6mA,T1,3,75,66.87,66.87
NC_003888.3,1456612,-,4mC,T1,3,44,87.71,87.71
NC_003888.3,1458442,+,4mC,T1,3,32,84.13,84.13
NC_003888.3,1459341,-,6mA,T1,3,74,75.76,75.76
NC_003888.3,1460289,-,6mA,T1,3,70,55.48,55.48
NC_003888.3,1464221,+,6mA,T1,3,76,54.47,54.47
NC_003888.3,1468250,-,4mC,T1,3,36,81.3,81.3
NC_003888.3,1468404,-,4mC,T1,3,36,94.84,94.84
NC_003888.3,1476418,-,6mA,T1,3,60,72.78,72.78
NC_003888.3,1477211,-,6mA,T1,3,55,59.42,59.42
NC_003888.3,1480743,-,6mA,T1,3,59,53.22,53.22
NC_003888.3,1480748,-,4mC,T1,3,31,89.41,89.41
NC_003888.3,1485195,+,6mA,T1,3,66,53.57,53.57
NC_003888.3,1486220,-,4mC,T1,3,37,96.3,96.3
NC_003888.3,1487678,-,6mA,T1,3,69,61.11,61.11
NC_003888.3,1488563,-,6mA,T1,3,66,60.78,60.78
NC_003888.3,1493354,+,4mC,T1,3,33,67.18,67.18
NC_003888.3,1493424,-,4mC,T1,3,33,90.42,90.42
NC_003888.3,1497537,-,6mA,T1,3,60,52.22,52.22
NC_003888.3,1502640,-,6mA,T1,3,76,53.47,53.47
NC_003888.3,1506714,-,4mC,T1,3,31,77.5,77.5
NC_003888.3,1508044,+,4mC,T1,3,35,82.86,82.86
NC_003888.3,1517615,+,4mC,T1,3,32,79.58,79.58
NC_003888.3,1520671,+,4mC,T1,3,37,75.93,75.93
NC_003888.3,1520962,-,6mA,T1,3,52,52.37,52.37
NC_003888.3,1531204,+,4mC,T1,3,43,93.92,93.92
NC_003888.3,1532270,+,4mC,T1,3,32,55.7,55.7
NC_003888.3,1534652,-,4mC,T1,3,39,91.64,91.64
NC_003888.3,1535444,-,6mA,T1,3,79,65.75,65.75
NC_003888.3,1542847,-,6mA,T1,3,64,52.37,52.37
NC_003888.3,1543315,-,6mA,T1,3,67,56.97,56.97
NC_003888.3,1543367,+,4mC,T1,3,36,91.67,91.67
NC_003888.3,1544968,+,4mC,T1,3,51,96.37,96.37
NC_003888.3,1545518,-,4mC,T1,3,36,84.5,84.5
NC_003888.3,1548745,+,4mC,T1,3,44,97.78,97.78
NC_003888.3,1549039,+,4mC,T1,3,41,82.78,82.78
NC_003888.3,1550487,-,4mC,T1,3,31,67.27,67.27
NC_003888.3,1550490,-,6mA,T1,3,68,58.98,58.98
NC_003888.3,1551545,-,4mC,T1,3,36,70.22,70.22
NC_003888.3,1553159,-,4mC,T1,3,39,77.71,77.71
NC_003888.3,1554331,-,4mC,T1,3,32,76.31,76.31
NC_003888.3,1561813,-,4mC,T1,3,36,82.46,82.46
NC_003888.3,1561817,-,6mA,T1,3,73,67.43,67.43
NC_003888.3,1564492,+,6mA,T1,3,81,56.86,56.86
NC_003888.3,1568521,+,6mA,T1,3,70,54.64,54.64
NC_003888.3,1571001,+,6mA,T1,3,79,50.41,50.41
NC_003888.3,1571928,+,6mA,T1,3,74,55.73,55.73
NC_003888.3,1574600,+,6mA,T1,3,70,52.81,52.81
NC_003888.3,1576324,+,6mA,T1,3,65,52.18,52.18
NC_003888.3,1579781,-,6mA,T1,3,86,51.01,51.01
NC_003888.3,1582778,-,4mC,T1,3,47,85.0,85.0
NC_003888.3,1589228,+,4mC,T1,3,39,63.35,63.35
NC_003888.3,1589335,-,4mC,T1,3,46,71.48,71.48
NC_003888.3,1589339,-,6mA,T1,3,85,52.19,52.19
NC_003888.3,1593629,+,4mC,T1,3,32,70.72,70.72
NC_003888.3,1595398,-,6mA,T1,3,80,53.44,53.44
NC_003888.3,1595946,-,6mA,T1,3,80,58.36,58.36
NC_003888.3,1596444,-,6mA,T1,3,76,51.79,51.79
NC_003888.3,1601659,-,6mA,T1,3,81,52.05,52.05
NC_003888.3,1605886,-,6mA,T1,3,78,55.14,55.14
NC_003888.3,1606097,+,6mA,T1,3,72,65.39,65.39
NC_003888.3,1608887,+,4mC,T1,3,37,73.89,73.89
NC_003888.3,1610938,-,6mA,T1,3,91,61.31,61.31
NC_003888.3,1611109,-,4mC,T1,3,40,55.95,55.95
NC_003888.3,1613998,-,4mC,T1,3,32,86.94,86.94
NC_003888.3,1614758,+,4mC,T1,3,53,91.37,91.37
NC_003888.3,1619085,-,6mA,T1,3,76,55.97,55.97
NC_003888.3,1619086,-,6mA,T1,3,73,55.69,55.69
NC_003888.3,1619116,-,6mA,T1,3,75,59.67,59.67
NC_003888.3,1622768,-,4mC,T1,3,35,72.03,72.03
NC_003888.3,1622772,-,6mA,T1,3,86,56.35,56.35
NC_003888.3,1622921,+,6mA,T1,3,91,50.83,50.83
NC_003888.3,1625508,-,4mC,T1,3,33,62.91,62.91
NC_003888.3,1625512,-,6mA,T1,3,75,62.86,62.86
NC_003888.3,1635829,+,4mC,T1,3,42,71.93,71.93
NC_003888.3,1638262,-,6mA,T1,3,82,91.14,91.14
NC_003888.3,1640520,+,4mC,T1,3,68,94.23,94.23
NC_003888.3,1640571,+,4mC,T1,3,46,62.03,62.03
NC_003888.3,1641368,+,4mC,T1,3,32,90.24,90.24
NC_003888.3,1650002,-,4mC,T1,3,66,94.07,94.07
NC_003888.3,1650930,+,6mA,T1,3,97,50.69,50.69
NC_003888.3,1655791,-,6mA,T1,3,84,54.56,54.56
NC_003888.3,1660178,-,6mA,T1,3,76,50.0,50.0
NC_003888.3,1660352,+,4mC,T1,3,37,77.98,77.98
NC_003888.3,1660894,+,6mA,T1,3,77,50.32,50.32
NC_003888.3,1660897,+,4mC,T1,3,39,81.21,81.21
NC_003888.3,1661465,-,4mC,T1,3,35,80.0,80.0
NC_003888.3,1663079,+,4mC,T1,3,53,91.85,91.85
NC_003888.3,1664913,-,6mA,T1,3,67,76.92,76.92
NC_003888.3,1665070,-,6mA,T1,3,78,66.42,66.42
NC_003888.3,1665073,-,6mA,T1,3,83,51.9,51.9
NC_003888.3,1665372,-,6mA,T1,3,68,66.21,66.21
NC_003888.3,1667266,-,6mA,T1,3,74,52.18,52.18
NC_003888.3,1667535,-,4mC,T1,3,44,95.65,95.65
NC_003888.3,1668039,-,4mC,T1,3,40,85.35,85.35
NC_003888.3,1671520,-,4mC,T1,3,38,85.18,85.18
NC_003888.3,1672407,-,6mA,T1,3,76,73.36,73.36
NC_003888.3,1675040,+,6mA,T1,3,78,50.27,50.27
NC_003888.3,1677543,+,4mC,T1,3,41,59.24,59.24
NC_003888.3,1680069,-,4mC,T1,3,41,100.0,100.0
NC_003888.3,1680671,-,4mC,T1,3,40,93.61,93.61
NC_003888.3,1682067,+,4mC,T1,3,43,87.21,87.21
NC_003888.3,1684969,+,6mA,T1,3,77,50.0,50.0
NC_003888.3,1684974,-,6mA,T1,3,67,72.26,72.26
NC_003888.3,1689086,-,6mA,T1,3,90,51.51,51.51
NC_003888.3,1695031,-,6mA,T1,3,79,73.75,73.75
NC_003888.3,1695263,-,6mA,T1,3,64,51.2,51.2
NC_003888.3,1702783,-,6mA,T1,3,58,54.5,54.5
NC_003888.3,1711979,-,6mA,T1,3,84,61.8,61.8
NC_003888.3,1713976,+,4mC,T1,3,53,97.62,97.62
NC_003888.3,1715986,+,6mA,T1,3,67,58.36,58.36
NC_003888.3,1716187,-,6mA,T1,3,67,50.39,50.39
NC_003888.3,1716986,-,4mC,T1,3,38,94.59,94.59
NC_003888.3,1717765,+,4mC,T1,3,30,89.43,89.43
NC_003888.3,1717865,-,4mC,T1,3,34,72.92,72.92
NC_003888.3,1719267,-,6mA,T1,3,71,64.05,64.05
NC_003888.3,1719430,+,6mA,T1,3,60,64.92,64.92
NC_003888.3,1721198,-,6mA,T1,3,56,60.39,60.39
NC_003888.3,1722214,-,6mA,T1,3,78,55.36,55.36
NC_003888.3,1722280,-,6mA,T1,3,68,58.89,58.89
NC_003888.3,1722324,+,6mA,T1,3,58,51.24,51.24
NC_003888.3,1722329,+,6mA,T1,3,59,52.22,52.22
NC_003888.3,1723511,-,4mC,T1,3,34,73.49,73.49
NC_003888.3,1724202,-,4mC,T1,3,35,75.02,75.02
NC_003888.3,1724206,-,6mA,T1,3,74,60.02,60.02
NC_003888.3,1724336,-,4mC,T1,3,40,92.53,92.53
NC_003888.3,1724359,-,6mA,T1,3,79,55.56,55.56
NC_003888.3,1724992,-,4mC,T1,3,52,92.45,92.45
NC_003888.3,1729534,-,4mC,T1,3,38,92.96,92.96
NC_003888.3,1729543,+,6mA,T1,3,79,72.51,72.51
NC_003888.3,1730344,-,4mC,T1,3,32,65.56,65.56
NC_003888.3,1730347,-,6mA,T1,3,68,52.57,52.57
NC_003888.3,1731174,-,6mA,T1,3,90,54.52,54.52
NC_003888.3,1733935,-,4mC,T1,3,51,90.6,90.6
NC_003888.3,1735496,-,4mC,T1,3,33,73.89,73.89
NC_003888.3,1741259,-,6mA,T1,3,65,53.32,53.32
NC_003888.3,1741260,-,6mA,T1,3,68,74.81,74.81
NC_003888.3,1742556,-,6mA,T1,3,66,52.24,52.24
NC_003888.3,1744614,+,4mC,T1,3,50,88.68,88.68
NC_003888.3,1756387,+,6mA,T1,3,76,58.5,58.5
NC_003888.3,1760304,-,4mC,T1,3,31,53.33,53.33
NC_003888.3,1760730,-,4mC,T1,3,50,96.02,96.02
NC_003888.3,1761849,+,6mA,T1,3,92,58.84,58.84
NC_003888.3,1763623,-,4mC,T1,3,48,91.65,91.65
NC_003888.3,1765178,-,6mA,T1,3,98,64.51,64.51
NC_003888.3,1765299,-,6mA,T1,3,90,50.67,50.67
NC_003888.3,1767009,-,4mC,T1,3,44,76.31,76.31
NC_003888.3,1769203,-,4mC,T1,3,50,77.71,77.71
NC_003888.3,1772490,+,4mC,T1,3,30,64.44,64.44
NC_003888.3,1782933,-,6mA,T1,3,72,55.41,55.41
NC_003888.3,1784245,-,6mA,T1,3,74,63.56,63.56
NC_003888.3,1788766,+,4mC,T1,3,60,90.62,90.62
NC_003888.3,1791255,-,6mA,T1,3,68,58.14,58.14
NC_003888.3,1792401,-,6mA,T1,3,80,59.52,59.52
NC_003888.3,1794660,-,6mA,T1,3,90,83.8,83.8
NC_003888.3,1796338,-,4mC,T1,3,36,84.21,84.21
NC_003888.3,1797890,-,4mC,T1,3,30,83.33,83.33
NC_003888.3,1805037,-,6mA,T1,3,78,55.67,55.67
NC_003888.3,1805538,+,4mC,T1,3,39,75.2,75.2
NC_003888.3,1806483,-,6mA,T1,3,73,51.93,51.93
NC_003888.3,1806802,-,4mC,T1,3,44,76.01,76.01
NC_003888.3,1806806,-,6mA,T1,3,86,62.2,62.2
NC_003888.3,1808922,+,4mC,T1,3,32,83.12,83.12
NC_003888.3,1815302,-,6mA,T1,3,87,73.34,73.34
NC_003888.3,1817272,-,6mA,T1,3,83,54.73,54.73
NC_003888.3,1821396,-,6mA,T1,3,88,50.63,50.63
NC_003888.3,1822255,-,6mA,T1,3,81,66.92,66.92
NC_003888.3,1824179,-,6mA,T1,3,59,50.83,50.83
NC_003888.3,1824302,-,6mA,T1,3,94,53.55,53.55
NC_003888.3,1824358,-,6mA,T1,3,88,52.52,52.52
NC_003888.3,1824359,-,6mA,T1,3,76,80.88,80.88
NC_003888.3,1825103,-,6mA,T1,3,101,61.15,61.15
NC_003888.3,1826514,-,4mC,T1,3,41,53.19,53.19
NC_003888.3,1826518,-,6mA,T1,3,92,61.47,61.47
NC_003888.3,1829820,-,4mC,T1,3,32,63.81,63.81
NC_003888.3,1830557,+,4mC,T1,3,37,83.55,83.55
NC_003888.3,1831095,+,6mA,T1,3,79,73.79,73.79
NC_003888.3,1835273,-,4mC,T1,3,58,83.41,83.41
NC_003888.3,1838616,-,6mA,T1,3,100,53.44,53.44
NC_003888.3,1842726,+,6mA,T1,3,69,52.94,52.94
NC_003888.3,1844221,-,4mC,T1,3,43,91.9,91.9
NC_003888.3,1845486,+,4mC,T1,3,44,91.7,91.7
NC_003888.3,1852903,+,4mC,T1,3,34,82.08,82.08
NC_003888.3,1854291,-,6mA,T1,3,78,50.68,50.68
NC_003888.3,1855023,+,6mA,T1,3,59,51.82,51.82
NC_003888.3,1856533,-,6mA,T1,3,74,55.43,55.43
NC_003888.3,1857148,-,6mA,T1,3,72,53.3,53.3
NC_003888.3,1857576,+,4mC,T1,3,37,94.75,94.75
NC_003888.3,1860286,-,4mC,T1,3,35,74.9,74.9
NC_003888.3,1860750,+,6mA,T1,3,62,52.73,52.73
NC_003888.3,1864431,+,6mA,T1,3,70,50.19,50.19
NC_003888.3,1864750,+,4mC,T1,3,39,95.06,95.06
NC_003888.3,1871587,+,6mA,T1,3,65,76.39,76.39
NC_003888.3,1873871,-,6mA,T1,3,65,54.86,54.86
NC_003888.3,1874247,-,6mA,T1,3,66,58.84,58.84
NC_003888.3,1875533,+,6mA,T1,3,81,51.99,51.99
NC_003888.3,1875714,+,6mA,T1,3,89,52.43,52.43
NC_003888.3,1878760,-,6mA,T1,3,90,57.39,57.39
NC_003888.3,1879101,-,4mC,T1,3,55,84.43,84.43
NC_003888.3,1879810,-,4mC,T1,3,32,85.42,85.42
NC_003888.3,1879814,-,6mA,T1,3,87,55.01,55.01
NC_003888.3,1880053,-,6mA,T1,3,82,54.19,54.19
NC_003888.3,1880916,+,6mA,T1,3,66,52.95,52.95
NC_003888.3,1881513,-,6mA,T1,3,88,65.15,65.15
NC_003888.3,1887213,-,6mA,T1,3,82,74.52,74.52
NC_003888.3,1887439,+,4mC,T1,3,31,53.33,53.33
NC_003888.3,1888101,-,6mA,T1,3,90,64.05,64.05
NC_003888.3,1888179,-,6mA,T1,3,88,51.59,51.59
NC_003888.3,1888308,-,6mA,T1,3,83,72.71,72.71
NC_003888.3,1889015,-,4mC,T1,3,39,51.85,51.85
NC_003888.3,1891961,-,4mC,T1,3,45,81.25,81.25
NC_003888.3,1892829,-,4mC,T1,3,40,75.79,75.79
NC_003888.3,1894921,-,6mA,T1,3,54,51.04,51.04
NC_003888.3,1895492,-,6mA,T1,3,63,52.32,52.32
NC_003888.3,1895823,+,4mC,T1,3,46,81.72,81.72
NC_003888.3,1897024,-,4mC,T1,3,53,100.0,100.0
NC_003888.3,1902489,-,6mA,T1,3,58,79.78,79.78
NC_003888.3,1904510,+,4mC,T1,3,52,97.44,97.44
NC_003888.3,1911946,+,6mA,T1,3,65,56.64,56.64
NC_003888.3,1915988,+,6mA,T1,3,80,50.36,50.36
NC_003888.3,1921015,-,4mC,T1,3,46,79.1,79.1
NC_003888.3,1921811,-,4mC,T1,3,36,76.95,76.95
NC_003888.3,1922223,-,4mC,T1,3,46,77.89,77.89
NC_003888.3,1924312,-,6mA,T1,3,98,53.77,53.77
NC_003888.3,1926877,+,4mC,T1,3,37,91.07,91.07
NC_003888.3,1927059,-,6mA,T1,3,91,57.58,57.58
NC_003888.3,1928535,-,6mA,T1,3,90,65.24,65.24
NC_003888.3,1929016,-,4mC,T1,3,34,51.03,51.03
NC_003888.3,1937091,-,6mA,T1,3,79,51.56,51.56
NC_003888.3,1940460,-,4mC,T1,3,58,98.41,98.41
NC_003888.3,1943198,+,4mC,T1,3,38,89.47,89.47
NC_003888.3,1944704,+,4mC,T1,3,35,90.95,90.95
NC_003888.3,1947802,+,4mC,T1,3,47,72.8,72.8
NC_003888.3,1950398,-,6mA,T1,3,103,51.23,51.23
NC_003888.3,1950732,-,6mA,T1,3,85,56.15,56.15
NC_003888.3,1952090,-,4mC,T1,3,37,74.29,74.29
NC_003888.3,1955497,+,4mC,T1,3,34,72.53,72.53
NC_003888.3,1955709,+,6mA,T1,3,82,50.83,50.83
NC_003888.3,1956318,-,6mA,T1,3,71,58.01,58.01
NC_003888.3,1962693,-,4mC,T1,3,40,87.46,87.46
NC_003888.3,1965432,-,6mA,T1,3,75,50.25,50.25
NC_003888.3,1966105,-,6mA,T1,3,84,63.39,63.39
NC_003888.3,1968495,-,4mC,T1,3,59,84.57,84.57
NC_003888.3,1969217,-,6mA,T1,3,90,79.94,79.94
NC_003888.3,1974379,+,4mC,T1,3,36,76.15,76.15
NC_003888.3,1976817,+,6mA,T1,3,67,51.31,51.31
NC_003888.3,1978196,-,6mA,T1,3,67,58.96,58.96
NC_003888.3,1981062,-,4mC,T1,3,34,79.41,79.41
NC_003888.3,1981066,-,6mA,T1,3,77,54.35,54.35
NC_003888.3,1981128,-,4mC,T1,3,30,70.28,70.28
NC_003888.3,1981132,-,6mA,T1,3,90,54.84,54.84
NC_003888.3,1981135,-,6mA,T1,3,88,68.89,68.89
NC_003888.3,1983094,-,6mA,T1,3,82,52.21,52.21
NC_003888.3,1985445,+,4mC,T1,3,38,63.62,63.62
NC_003888.3,1987510,-,4mC,T1,3,47,97.1,97.1
NC_003888.3,1991764,+,6mA,T1,3,90,50.58,50.58
NC_003888.3,1993593,+,6mA,T1,3,65,61.97,61.97
NC_003888.3,1996340,+,6mA,T1,3,72,61.98,61.98
NC_003888.3,2001324,-,4mC,T1,3,40,87.3,87.3
NC_003888.3,2005273,-,4mC,T1,3,53,87.54,87.54
NC_003888.3,2005277,-,6mA,T1,3,97,56.52,56.52
NC_003888.3,2005471,+,6mA,T1,3,92,52.3,52.3
NC_003888.3,2005475,+,4mC,T1,3,39,56.02,56.02
NC_003888.3,2008110,+,4mC,T1,3,44,92.07,92.07
NC_003888.3,2010240,+,4mC,T1,3,69,100.0,100.0
NC_003888.3,2010246,-,6mA,T1,3,70,62.47,62.47
NC_003888.3,2011434,+,4mC,T1,3,33,73.55,73.55
NC_003888.3,2014269,+,4mC,T1,3,45,80.59,80.59
NC_003888.3,2016683,+,4mC,T1,3,31,94.44,94.44
NC_003888.3,2017318,-,4mC,T1,3,34,59.3,59.3
NC_003888.3,2018888,-,4mC,T1,3,31,70.24,70.24
NC_003888.3,2018953,-,6mA,T1,3,95,51.04,51.04
NC_003888.3,2019769,+,4mC,T1,3,37,62.72,62.72
NC_003888.3,2020066,-,4mC,T1,3,59,89.71,89.71
NC_003888.3,2020725,-,4mC,T1,3,50,95.45,95.45
NC_003888.3,2021788,+,4mC,T1,3,60,87.87,87.87
NC_003888.3,2027745,+,4mC,T1,3,43,71.52,71.52
NC_003888.3,2031984,+,4mC,T1,3,74,91.96,91.96
NC_003888.3,2032645,-,4mC,T1,3,51,93.48,93.48
NC_003888.3,2036680,+,6mA,T1,3,90,58.26,58.26
NC_003888.3,2037299,-,4mC,T1,3,53,91.89,91.89
NC_003888.3,2037494,+,6mA,T1,3,111,56.0,56.0
NC_003888.3,2039688,-,4mC,T1,3,77,95.81,95.81
NC_003888.3,2041783,-,4mC,T1,3,53,96.91,96.91
NC_003888.3,2044445,+,6mA,T1,3,100,67.65,67.65
NC_003888.3,2047814,-,4mC,T1,3,31,78.14,78.14
NC_003888.3,2051523,-,6mA,T1,3,108,55.95,55.95
NC_003888.3,2054745,-,6mA,T1,3,88,62.89,62.89
NC_003888.3,2054746,-,6mA,T1,3,78,69.42,69.42
NC_003888.3,2055487,-,4mC,T1,3,37,82.22,82.22
NC_003888.3,2056153,+,4mC,T1,3,39,92.18,92.18
NC_003888.3,2061630,+,4mC,T1,3,44,75.68,75.68
NC_003888.3,2063526,+,4mC,T1,3,64,95.48,95.48
NC_003888.3,2066366,+,4mC,T1,3,57,56.16,56.16
NC_003888.3,2066633,+,4mC,T1,3,32,70.6,70.6
NC_003888.3,2070118,-,6mA,T1,3,95,60.56,60.56
NC_003888.3,2070119,-,6mA,T1,3,102,61.85,61.85
NC_003888.3,2071861,-,6mA,T1,3,83,57.5,57.5
NC_003888.3,2071920,+,6mA,T1,3,121,59.34,59.34
NC_003888.3,2074343,-,6mA,T1,3,107,62.49,62.49
NC_003888.3,2075856,-,4mC,T1,3,39,88.25,88.25
NC_003888.3,2076578,-,4mC,T1,3,53,93.93,93.93
NC_003888.3,2076585,-,6mA,T1,3,94,58.51,58.51
NC_003888.3,2076586,-,6mA,T1,3,93,59.74,59.74
NC_003888.3,2077906,-,6mA,T1,3,111,65.67,65.67
NC_003888.3,2078096,-,4mC,T1,3,36,81.25,81.25
NC_003888.3,2078951,+,4mC,T1,3,45,77.45,77.45
NC_003888.3,2079588,-,4mC,T1,3,50,57.62,57.62
NC_003888.3,2088792,-,6mA,T1,3,97,57.87,57.87
NC_003888.3,2089244,-,4mC,T1,3,50,89.17,89.17
NC_003888.3,2089485,-,6mA,T1,3,107,56.35,56.35
NC_003888.3,2094314,-,6mA,T1,3,99,72.7,72.7
NC_003888.3,2103449,+,4mC,T1,3,57,94.62,94.62
NC_003888.3,2103463,-,6mA,T1,3,83,70.39,70.39
NC_003888.3,2103652,+,6mA,T1,3,106,55.62,55.62
NC_003888.3,2103920,-,6mA,T1,3,89,54.14,54.14
NC_003888.3,2104393,+,4mC,T1,3,47,96.67,96.67
NC_003888.3,2104477,-,4mC,T1,3,58,99.02,99.02
NC_003888.3,2109009,+,4mC,T1,3,43,64.11,64.11
NC_003888.3,2109603,-,4mC,T1,3,49,87.84,87.84
NC_003888.3,2115734,+,4mC,T1,3,55,94.81,94.81
NC_003888.3,2115779,-,6mA,T1,3,98,50.48,50.48
NC_003888.3,2123459,-,4mC,T1,3,50,83.5,83.5
NC_003888.3,2123463,-,6mA,T1,3,113,51.58,51.58
NC_003888.3,2123565,+,6mA,T1,3,79,53.63,53.63
NC_003888.3,2127669,-,4mC,T1,3,30,65.74,65.74
NC_003888.3,2128931,+,4mC,T1,3,55,93.75,93.75
NC_003888.3,2132384,+,4mC,T1,3,67,90.91,90.91
NC_003888.3,2133135,-,4mC,T1,3,41,79.17,79.17
NC_003888.3,2135507,-,6mA,T1,3,89,57.59,57.59
NC_003888.3,2139443,-,6mA,T1,3,101,51.24,51.24
NC_003888.3,2140077,+,4mC,T1,3,43,98.48,98.48
NC_003888.3,2140382,-,4mC,T1,3,40,69.4,69.4
NC_003888.3,2140386,-,6mA,T1,3,102,72.85,72.85
NC_003888.3,2141228,-,6mA,T1,3,136,88.19,88.19
NC_003888.3,2143377,-,4mC,T1,3,41,81.2,81.2
NC_003888.3,2143853,-,6mA,T1,3,125,63.99,63.99
NC_003888.3,2146411,-,4mC,T1,3,70,82.19,82.19
NC_003888.3,2147721,-,4mC,T1,3,66,77.24,77.24
NC_003888.3,2150144,+,4mC,T1,3,44,85.22,85.22
NC_003888.3,2152772,+,6mA,T1,3,119,78.12,78.12
NC_003888.3,2153661,-,4mC,T1,3,55,87.81,87.81
NC_003888.3,2158539,+,4mC,T1,3,58,70.57,70.57
NC_003888.3,2162258,-,6mA,T1,3,83,52.97,52.97
NC_003888.3,2163461,+,4mC,T1,3,40,88.89,88.89
NC_003888.3,2164041,-,4mC,T1,3,59,84.51,84.51
NC_003888.3,2165068,-,4mC,T1,3,60,78.68,78.68
NC_003888.3,2169793,-,4mC,T1,3,47,87.96,87.96
NC_003888.3,2172495,+,4mC,T1,3,79,98.41,98.41
NC_003888.3,2173524,-,6mA,T1,3,106,58.07,58.07
NC_003888.3,2176818,+,6mA,T1,3,107,77.52,77.52
NC_003888.3,2178121,-,4mC,T1,3,50,73.77,73.77
NC_003888.3,2178642,+,4mC,T1,3,33,80.25,80.25
NC_003888.3,2179900,+,6mA,T1,3,79,56.81,56.81
NC_003888.3,2179942,+,6mA,T1,3,81,59.42,59.42
NC_003888.3,2180414,+,4mC,T1,3,41,69.05,69.05
NC_003888.3,2182900,+,6mA,T1,3,94,58.55,58.55
NC_003888.3,2185169,-,6mA,T1,3,76,62.09,62.09
NC_003888.3,2187345,-,4mC,T1,3,46,95.77,95.77
NC_003888.3,2188199,-,4mC,T1,3,35,58.93,58.93
NC_003888.3,2191935,-,6mA,T1,3,93,74.12,74.12
NC_003888.3,2191975,-,4mC,T1,3,46,86.6,86.6
NC_003888.3,2196102,+,4mC,T1,3,40,97.78,97.78
NC_003888.3,2202774,-,4mC,T1,3,44,81.87,81.87
NC_003888.3,2204590,+,6mA,T1,3,109,70.11,70.11
NC_003888.3,2210442,-,6mA,T1,3,98,53.12,53.12
NC_003888.3,2211642,-,4mC,T1,3,59,87.01,87.01
NC_003888.3,2211697,-,4mC,T1,3,39,73.22,73.22
NC_003888.3,2212029,-,4mC,T1,3,42,78.38,78.38
NC_003888.3,2218444,+,4mC,T1,3,74,92.44,92.44
NC_003888.3,2222677,+,4mC,T1,3,59,92.95,92.95
NC_003888.3,2227901,+,4mC,T1,3,49,93.83,93.83
NC_003888.3,2229753,-,4mC,T1,3,60,61.39,61.39
NC_003888.3,2229757,-,6mA,T1,3,131,58.44,58.44
NC_003888.3,2231815,+,4mC,T1,3,42,51.46,51.46
NC_003888.3,2236130,-,4mC,T1,3,43,73.33,73.33
NC_003888.3,2238525,-,4mC,T1,3,31,66.47,66.47
NC_003888.3,2240356,-,6mA,T1,3,99,66.24,66.24
NC_003888.3,2241019,+,4mC,T1,3,62,91.83,91.83
NC_003888.3,2246196,-,4mC,T1,3,62,100.0,100.0
NC_003888.3,2248740,-,4mC,T1,3,37,84.23,84.23
NC_003888.3,2250887,-,4mC,T1,3,42,71.22,71.22
NC_003888.3,2255844,+,4mC,T1,3,36,93.87,93.87
NC_003888.3,2257946,-,6mA,T1,3,92,51.08,51.08
NC_003888.3,2262280,-,4mC,T1,3,48,51.83,51.83
NC_003888.3,2262284,-,6mA,T1,3,94,52.43,52.43
NC_003888.3,2268734,+,4mC,T1,3,68,74.11,74.11
NC_003888.3,2269066,-,4mC,T1,3,61,95.94,95.94
NC_003888.3,2269438,+,4mC,T1,3,53,89.39,89.39
