gene,operonID
SCO6389,4332
SCO6390,4333
SCO6391,4334
SCO6392,4335
SCO6393,4336
SCO6394,4336
SCO6395,4337
SCO6396,4337
SCO6399,4338
SCO6400,4339
SCO6401,4340
SCO6402,4341
SCO6403,4342
SCO6404,4343
SCO6405,4344
SCO6406,4345
SCO6407,4346
SCO6408,4347
SCO6409,4348
SCO6410,4349
SCO6411,4350
SCO6412,4350
SCO6413,4350
SCO6414,4351
SCO6415,4351
SCO6416,4351
SCO6417,4352
SCO6418,4353
SCO6419,4354
SCO6420,4355
SCO6421,4356
SCO6422,4356
SCO6423,4357
SCO6424,4357
SCO6425,4358
SCO6426,4359
SCO6427,4359
SCO6428,4360
SCO6429,4361
SCO6430,4361
SCO6431,4362
SCO6432,4362
SCO6433,4362
SCO6434,4362
SCO6435,4362
SCO6436,4362
SCO6437,4362
SCO6438,4362
SCO6439,4363
SCO6440,4364
SCO6441,4364
SCO6442,4364
SCO6443,4365
SCO6444,4366
SCO6445,4367
SCO6446,4367
SCO6447,4368
SCO6448,4369
SCO6449,4370
SCO6450,4370
SCO6451,4371
SCO6452,4371
SCO6453,4371
SCO6454,4371
SCO6455,4371
SCO6456,4372
SCO6457,4373
SCO6458,4374
SCO6459,4375
SCO6460,4376
SCO6461,4377
SCO6462,4377
SCO6463,4378
SCO6464,4379
SCO6465,4380
SCO6466,4381
SCO6467,4382
SCO6468,4382
SCO6469,4383
SCO6470,4383
SCO6471,4383
SCO6472,4383
SCO6473,4383
SCO6474,4384
SCO6475,4385
SCO6476,4386
SCO6477,4387
SCO6478,4387
SCO6479,4388
SCO6480,4389
SCO6481,4390
SCO6482,4391
SCO6483,4392
SCO6484,4393
SCO6485,4394
SCO6486,4395
SCO6487,4395
SCO6488,4395
SCO6489,4395
SCO6490,4395
SCO6491,4396
SCO6492,4397
SCO6493,4398
SCO6494,4399
SCO6495,4400
SCO6496,4401
SCO6497,4401
SCO6498,4401
SCO6499,4402
SCO6500,4402
SCO6501,4402
SCO6502,4402
SCO6503,4402
SCO6504,4402
SCO6505,4402
SCO6506,4402
SCO6507,4402
SCO6508,4402
SCO6509,4403
SCO6510,4404
SCO6511,4405
SCO6512,4406
SCO6513,4407
SCO6514,4408
SCO6515,4409
SCO6516,4409
SCO6517,4410
SCO6518,4411
SCO6519,4411
SCO6520,4412
SCO6521,4413
SCO6522,4414
SCO6523,4414
SCO6524,4415
SCO6525,4415
SCO6526,4416
SCO6527,4417
SCO6528,4418
SCO6529,4419
SCO6530,4419
SCO6531,4420
SCO6532,4421
SCO6533,4421
SCO6534,4421
SCO6535,4421
SCO6536,4422
SCO6537,4423
SCO6538,4424
SCO6539,4425
SCO6540,4426
SCO6541,4426
SCO6542,4427
SCO6543,4428
SCO6544,4429
SCO6545,4430
SCO6546,4430
SCO6547,4431
SCO6548,4431
SCO6549,4432
SCO6550,4433
SCO6551,4434
SCO6552,4435
SCO6553,4436
SCO6554,4437
SCO6555,4438
SCO6556,4439
SCO6557,4440
SCO6558,4441
SCO6559,4441
SCO6560,4441
SCO6561,4441
SCO6562,4441
SCO6563,4442
SCO6564,4443
SCO6565,4444
SCO6566,4445
SCO6567,4446
SCO6568,4446
SCO6569,4446
SCO6570,4446
SCO6571,4446
SCO6572,4447
SCO6573,4448
SCO6574,4448
SCO6575,4448
SCO6576,4448
SCO6577,4448
SCO6578,4448
SCO6579,4448
SCO6580,4448
SCO6581,4449
SCO6582,4449
SCO6583,4449
SCO6584,4449
SCO6585,4450
SCO6586,4450
SCO6587,4450
SCO6588,4451
SCO6589,4452
SCO6590,4453
SCO6591,4453
SCO6592,4453
SCO6593,4453
SCO6594,4454
SCO6595,4455
SCO6596,4456
SCO6597,4457
SCO6598,4458
SCO6599,4459
SCO6600,4460
SCO6601,4461
SCO6602,4461
SCO6603,4461
SCO6604,4461
SCO6605,4462
SCO6606,4463
SCO6607,4464
SCO6608,4465
SCO6609,4465
SCO6610,4465
SCO6611,4466
SCO6612,4467
SCO6613,4468
SCO6614,4469
SCO6615,4469
SCO6616,4470
SCO6617,4470
SCO6618,4471
SCO6619,4472
SCO6620,4473
SCO6621,4474
SCO6622,4475
SCO6623,4475
SCO6624,4476
SCO6625,4477
SCO6626,4478
SCO6627,4478
SCO6628,4479
SCO6629,4480
SCO6630,4480
SCO6631,4481
SCO6632,4482
SCO6633,4482
SCO6634,4483
SCO6635,4484
SCO6636,4484
SCO6637,4485
SCO6638,4485
SCO6639,4486
SCO6640,4486
SCO6641,4487
SCO6642,4488
SCO6643,4489
SCO6644,4490
SCO6645,4490
SCO6646,4490
SCO6647,4491
SCO6648,4492
SCO6649,4492
SCO6650,4493
SCO6651,4493
SCO6652,4493
SCO6653,4493
SCO6654,4494
SCO6655,4495
SCO6656,4496
SCO6657,4497
SCO6658,4497
SCO6659,4497
SCO6660,4497
SCO6661,4497
SCO6662,4497
SCO6663,4497
SCO6664,4498
SCO6665,4499
SCO6666,4500
SCO6667,4501
SCO6668,4501
SCO6669,4502
SCO6670,4503
SCO6671,4504
SCO6672,4505
SCO6673,4505
SCO6674,4506
SCO6675,4507
SCO6676,4508
SCO6677,4509
SCO6678,4510
SCO6679,4510
SCO6680,4510
SCO6681,4511
SCO6682,4511
SCO6683,4511
SCO6684,4511
SCO6685,4512
SCO6686,4513
SCO6687,4513
SCO6688,4514
SCO6689,4514
SCO6690,4515
SCO6691,4516
SCO6692,4517
SCO6693,4517
SCO6694,4518
SCO6695,4519
SCO6696,4520
SCO6697,4521
SCO6698,4521
SCO6699,4521
SCO6700,4521
SCO6701,4521
SCO6702,4521
SCO6703,4521
SCO6704,4522
SCO6705,4523
SCO6706,4524
SCO6707,4525
SCO6708,4526
SCO6709,4527
SCO6710,4528
SCO6711,4528
SCO6712,4529
SCO6713,4530
SCO6714,4531
SCO6715,4532
SCO6716,4533
SCO6717,4534
SCO6718,4535
SCO6719,4536
SCO6720,4536
SCO6721,4537
SCO6722,4538
SCO6723,4539
SCO6724,4540
SCO6725,4541
SCO6726,4542
SCO6727,4543
SCO6728,4544
SCO6729,4545
SCO6730,4546
SCO6731,4546
SCO6732,4546
SCO6733,4547
SCO6734,4548
SCO6735,4549
SCO6736,4550
SCO6737,4551
SCO6738,4551
SCO6739,4552
SCO6740,4553
SCO6741,4554
SCO6742,4554
SCO6743,4555
SCO6744,4556
SCO6745,4557
SCO6746,4558
SCO6747,4558
SCO6748,4559
SCO6749,4560
SCO6750,4561
SCO6751,4562
SCO6752,4563
SCO6753,4563
SCO6754,4563
SCO6755,4563
SCO6756,4563
SCO6757,4563
SCO6758,4563
SCO6759,4564
SCO6760,4564
SCO6761,4564
SCO6762,4564
SCO6763,4564
SCO6764,4565
SCO6765,4565
SCO6766,4565
SCO6767,4565
SCO6768,4565
SCO6769,4565
SCO6770,4566
SCO6771,4566
SCO6772,4567
SCO6773,4568
SCO6774,4569
SCO6775,4570
SCO6776,4571
SCO6777,4572
SCO6778,4572
SCO6779,4573
SCO6780,4574
SCO6781,4575
SCO6782,4576
SCO6783,4576
SCO6784,4576
SCO6785,4577
SCO6786,4577
SCO6787,4577
SCO6788,4578
SCO6789,4579
SCO6790,4579
SCO6791,4580
SCO6792,4581
SCO6793,4582
SCO6794,4583
SCO6795,4583
SCO6796,4583
SCO6797,4583
SCO6798,4583
SCO6799,4584
SCO6800,4584
SCO6801,4585
SCO6802,4586
SCO6803,4586
SCO6804,4586
SCO6805,4587
SCO6806,4588
SCO6807,4589
SCO6808,4590
SCO6809,4591
SCO6810,4591
SCO6811,4592
SCO6812,4593
SCO6813,4593
SCO6814,4594
SCO6815,4594
SCO6816,4594
SCO6817,4595
SCO6818,4595
SCO6819,4595
SCO6820,4595
SCO6821,4596
SCO6822,4597
SCO6823,4598
SCO6824,4599
SCO6825,4599
SCO6826,4600
SCO6827,4600
SCO6828,4601
SCO6829,4602
SCO6830,4603
SCO6831,4604
SCO6832,4605
SCO6833,4605
SCO6834,4606
SCO6835,4606
SCO6836,4607
SCO6837,4607
SCO6838,4608
SCO6839,4609
SCO6840,4609
SCO6841,4610
SCO6842,4611
SCO6843,4612
SCO6844,4612
SCO6845,4612
SCO6846,4613
SCO6847,4614
SCO6848,4615
SCO6849,4615
SCO6850,4615
SCO6851,4615
SCO6852,4616
SCO6853,4617
SCO6854,4618
SCO6855,4618
SCO6856,4619
SCO6857,4619
SCO6858,4619
SCO6859,4619
SCO6860,4619
SCO6861,4620
SCO6862,4620
SCO6863,4621
SCO6864,4622
SCO6865,4622
SCO6866,4623
SCO6867,4623
SCO6868,4624
SCO6869,4624
SCO6870,4624
SCO6871,4624
SCO6872,4624
SCO6873,4624
SCO6874,4625
SCO6875,4625
SCO6876,4626
SCO6877,4626
SCO6878,4627
SCO6879,4628
SCO6880,4629
SCO6881,4630
SCO6882,4631
SCO6883,4631
SCO6884,4632
SCO6885,4633
SCO6886,4634
SCO6887,4634
SCO6888,4634
SCO6889,4634
SCO6890,4635
SCO6891,4635
SCO6892,4635
SCO6893,4636
SCO6894,4636
SCO6895,4636
SCO6896,4636
SCO6897,4637
SCO6898,4638
SCO6899,4638
SCO6900,4638
SCO6901,4639
SCO6902,4639
SCO6903,4639
SCO6904,4639
SCO6905,4640
SCO6906,4641
SCO6907,4642
SCO6908,4643
SCO6909,4644
SCO6910,4645
SCO6911,4646
SCO6913,4647
SCO6914,4648
SCO6915,4648
SCO6916,4649
SCO6917,4650
SCO6918,4651
SCO6919,4651
SCO6920,4651
SCO6921,4652
SCO6922,4652
SCO6923,4653
SCO6924,4653
SCO6925,4654
SCO6926,4655
SCO6927,4656
SCO6928,4656
SCO6929,4656
SCO6930,4656
SCO6931,4657
SCO6932,4658
SCO6933,4659
SCO6934,4660
SCO6935,4661
SCO6936,4661
SCO6937,4661
SCO6938,4661
SCO6939,4662
SCO6940,4662
SCO6941,4663
SCO6942,4663
SCO6943,4664
SCO6944,4664
SCO6945,4665
SCO6946,4666
SCO6947,4667
SCO6948,4667
SCO6949,4668
SCO6950,4669
SCO6951,4669
SCO6952,4670
SCO6953,4671
SCO6954,4672
SCO6955,4672
SCO6956,4672
SCO6957,4672
SCO6958,4672
SCO6959,4672
SCO6960,4673
SCO6961,4674
SCO6962,4674
SCO6963,4675
SCO6964,4676
SCO6965,4676
SCO6966,4677
SCO6967,4678
SCO6968,4679
SCO6969,4680
SCO6970,4681
SCO6971,4682
SCO6972,4683
SCO6973,4684
SCO6974,4685
SCO6975,4686
SCO6976,4686
SCO6977,4687
SCO6978,4687
SCO6979,4688
SCO6980,4688
SCO6981,4688
SCO6982,4688
SCO6983,4689
SCO6984,4690
SCO6985,4690
SCO6986,4691
SCO6987,4692
SCO6988,4693
SCO6989,4694
SCO6990,4695
SCO6991,4696
SCO6992,4697
SCO6993,4698
SCO6994,4699
SCO6995,4700
SCO6996,4701
SCO6997,4701
SCO6998,4702
SCO6999,4703
SCO7000,4704
SCO7001,4705
SCO7002,4706
SCO7003,4707
SCO7004,4708
SCO7005,4708
SCO7006,4708
SCO7007,4709
SCO7008,4710
SCO7009,4711
SCO7010,4712
SCO7011,4713
SCO7012,4713
SCO7013,4713
SCO7014,4714
SCO7015,4715
SCO7016,4716
SCO7017,4717
SCO7018,4718
SCO7019,4719
SCO7020,4720
SCO7021,4721
SCO7022,4721
SCO7023,4722
SCO7024,4723
SCO7025,4724
SCO7026,4725
SCO7027,4726
SCO7028,4727
SCO7029,4727
SCO7030,4727
SCO7031,4727
SCO7032,4728
SCO7033,4728
SCO7034,4729
SCO7035,4730
SCO7036,4731
SCO7037,4732
SCO7038,4733
SCO7039,4733
SCO7040,4734
SCO7041,4735
SCO7042,4736
SCO7043,4737
SCO7044,4738
SCO7045,4738
SCO7046,4738
SCO7047,4739
SCO7048,4740
SCO7049,4741
SCO7050,4742
SCO7051,4743
SCO7052,4744
SCO7053,4745
SCO7054,4746
SCO7055,4746
SCO7056,4747
SCO7057,4748
SCO7058,4749
SCO7059,4750
SCO7060,4750
SCO7061,4750
SCO7062,4751
SCO7063,4752
SCO7064,4753
SCO7065,4754
SCO7066,4755
SCO7067,4756
SCO7068,4757
SCO7069,4758
SCO7070,4759
SCO7071,4760
SCO7072,4760
SCO7073,4760
SCO7074,4761
SCO7075,4762
SCO7076,4762
SCO7077,4763
SCO7078,4764
SCO7079,4765
SCO7080,4766
SCO7081,4767
SCO7082,4768
SCO7083,4769
SCO7084,4770
SCO7085,4771
SCO7086,4772
SCO7087,4773
SCO7088,4774
SCO7089,4774
SCO7090,4775
SCO7091,4776
SCO7092,4777
SCO7093,4778
SCO7094,4779
SCO7095,4780
SCO7096,4781
SCO7097,4782
SCO7098,4783
SCO7099,4784
SCO7100,4785
SCO7101,4785
SCO7102,4786
SCO7103,4787
SCO7104,4788
SCO7105,4789
SCO7106,4790
SCO7107,4791
SCO7108,4792
SCO7109,4793
SCO7110,4794
SCO7111,4795
SCO7112,4796
SCO7113,4797
SCO7114,4798
SCO7115,4798
SCO7116,4799
SCO7117,4799
SCO7118,4800
SCO7119,4801
SCO7120,4802
SCO7121,4803
SCO7122,4804
SCO7123,4805
SCO7124,4806
SCO7125,4807
SCO7126,4808
SCO7127,4809
SCO7128,4810
SCO7129,4811
SCO7130,4812
SCO7131,4813
SCO7132,4813
SCO7133,4814
SCO7134,4815
SCO7135,4816
SCO7136,4817
SCO7137,4818
SCO7138,4819
SCO7139,4820
SCO7140,4821
SCO7141,4822
SCO7142,4823
SCO7143,4824
SCO7144,4825
SCO7145,4826
SCO7146,4826
SCO7147,4827
SCO7148,4828
SCO7149,4828
SCO7150,4829
SCO7151,4830
SCO7152,4830
SCO7153,4831
SCO7154,4832
SCO7155,4833
SCO7156,4834
SCO7157,4834
SCO7158,4835
SCO7159,4836
SCO7160,4837
SCO7161,4837
SCO7162,4837
SCO7163,4837
SCO7164,4837
SCO7165,4837
SCO7166,4837
SCO7167,4837
SCO7168,4838
SCO7169,4839
SCO7170,4840
SCO7171,4841
SCO7172,4842
SCO7173,4843
SCO7174,4844
SCO7175,4845
SCO7176,4846
SCO7177,4847
SCO7178,4847
SCO7179,4848
SCO7180,4849
SCO7181,4850
SCO7182,4850
SCO7183,4850
SCO7184,4850
SCO7185,4850
SCO7186,4851
SCO7187,4852
SCO7188,4853
SCO7189,4854
SCO7190,4855
SCO7191,4856
SCO7192,4857
SCO7193,4858
SCO7194,4859
SCO7195,4860
SCO7196,4861
SCO7197,4862
SCO7198,4863
SCO7199,4864
SCO7200,4864
SCO7201,4865
SCO7202,4866
SCO7203,4867
SCO7204,4868
SCO7205,4869
SCO7206,4870
SCO7207,4870
SCO7208,4871
SCO7209,4871
SCO7210,4872
SCO7211,4873
SCO7212,4873
SCO7213,4874
SCO7214,4875
SCO7215,4876
SCO7216,4877
SCO7217,4877
SCO7218,4878
SCO7219,4879
SCO7220,4880
SCO7221,4881
SCO7222,4882
SCO7223,4883
SCO7224,4884
SCO7225,4885
SCO7226,4886
SCO7227,4886
SCO7228,4887
SCO7229,4888
SCO7230,4889
SCO7231,4889
SCO7232,4889
SCO7233,4889
SCO7234,4890
SCO7235,4890
SCO7236,4891
SCO7237,4892
SCO7238,4893
SCO7239,4894
SCO7240,4895
SCO7241,4895
SCO7242,4896
SCO7243,4897
SCO7244,4898
SCO7245,4899
SCO7246,4900
SCO7247,4901
SCO7248,4901
SCO7249,4902
SCO7250,4903
SCO7251,4904
SCO7252,4905
SCO7253,4906
SCO7254,4907
SCO7255,4908
SCO7256,4909
SCO7257,4910
SCO7258,4911
SCO7259,4912
SCO7260,4913
SCO7261,4914
SCO7262,4915
SCO7263,4916
SCO7264,4916
SCO7265,4917
SCO7266,4917
SCO7267,4918
SCO7268,4918
SCO7269,4919
SCO7270,4920
SCO7271,4921
SCO7272,4922
SCO7273,4923
SCO7274,4924
SCO7275,4925
SCO7276,4925
SCO7277,4926
SCO7278,4927
SCO7279,4928
SCO7280,4929
SCO7281,4929
SCO7282,4930
SCO7283,4931
SCO7284,4932
SCO7285,4933
SCO7286,4933
SCO7287,4934
SCO7288,4935
SCO7289,4936
SCO7290,4937
SCO7291,4938
SCO7292,4939
SCO7293,4940
SCO7294,4940
SCO7295,4941
SCO7296,4942
SCO7297,4942
SCO7298,4942
SCO7299,4943
SCO7300,4944
SCO7301,4944
SCO7302,4945
SCO7303,4946
SCO7304,4947
SCO7305,4948
SCO7306,4949
SCO7307,4949
SCO7308,4950
SCO7309,4951
SCO7310,4952
SCO7311,4953
SCO7312,4954
SCO7313,4955
SCO7314,4956
SCO7315,4956
SCO7316,4957
SCO7317,4958
SCO7318,4959
SCO7319,4960
SCO7320,4961
SCO7321,4961
SCO7322,4961
SCO7323,4961
SCO7324,4961
SCO7325,4962
SCO7326,4963
SCO7327,4963
SCO7328,4964
SCO7329,4965
SCO7330,4966
SCO7331,4967
SCO7332,4968
SCO7333,4968
SCO7334,4969
SCO7335,4969
SCO7336,4969
SCO7337,4970
SCO7338,4970
SCO7339,4971
SCO7340,4972
SCO7341,4973
SCO7342,4974
SCO7343,4975
SCO7344,4976
SCO7345,4977
SCO7346,4978
SCO7347,4979
SCO7348,4980
SCO7349,4980
SCO7350,4980
SCO7351,4981
SCO7352,4981
SCO7353,4981
SCO7354,4982
SCO7355,4983
SCO7356,4984
SCO7357,4985
SCO7358,4986
SCO7359,4986
SCO7360,4987
SCO7361,4988
SCO7362,4989
SCO7363,4990
SCO7364,4990
SCO7365,4991
SCO7366,4992
SCO7367,4993
SCO7368,4994
SCO7369,4995
SCO7370,4996
SCO7371,4997
SCO7372,4998
SCO7373,4999
SCO7374,4999
SCO7375,5000
SCO7376,5001
SCO7377,5001
SCO7378,5001
SCO7379,5002
SCO7380,5003
SCO7381,5004
SCO7382,5005
SCO7383,5006
SCO7384,5007
SCO7385,5008
SCO7386,5009
SCO7387,5010
SCO7388,5010
SCO7389,5010
SCO7390,5011
SCO7391,5012
SCO7392,5013
SCO7393,5014
SCO7394,5015
SCO7395,5016
SCO7396,5017
SCO7397,5018
SCO7398,5019
SCO7399,5019
SCO7400,5019
SCO7401,5020
SCO7402,5021
SCO7403,5022
SCO7404,5023
SCO7405,5024
SCO7406,5025
SCO7407,5026
SCO7408,5027
SCO7409,5027
SCO7410,5027
SCO7411,5028
SCO7412,5029
SCO7413,5029
SCO7414,5030
SCO7415,5031
SCO7416,5032
SCO7417,5033
SCO7418,5033
SCO7419,5033
SCO7420,5033
SCO7421,5033
SCO7422,5033
SCO7423,5034
SCO7424,5035
SCO7425,5035
SCO7426,5036
SCO7427,5037
SCO7428,5038
SCO7429,5039
SCO7430,5040
SCO7431,5041
SCO7432,5042
SCO7433,5043
SCO7434,5044
SCO7435,5045
SCO7436,5046
SCO7437,5046
SCO7438,5047
SCO7439,5047
SCO7440,5048
SCO7441,5049
SCO7442,5050
SCO7443,5051
SCO7444,5052
SCO7445,5053
SCO7446,5054
SCO7447,5055
SCO7448,5056
SCO7449,5057
SCO7450,5058
SCO7451,5059
SCO7452,5060
SCO7453,5060
SCO7454,5061
SCO7455,5062
SCO7456,5063
SCO7457,5064
SCO7458,5065
SCO7459,5066
SCO7460,5067
SCO7461,5068
SCO7462,5069
SCO7463,5070
SCO7464,5070
SCO7465,5070
SCO7466,5070
SCO7467,5071
SCO7468,5072
SCO7469,5073
SCO7470,5073
SCO7471,5074
SCO7472,5074
SCO7473,5074
SCO7474,5074
SCO7475,5074
SCO7476,5075
SCO7477,5076
SCO7478,5077
SCO7479,5077
SCO7480,5078
SCO7481,5079
SCO7482,5080
SCO7483,5081
SCO7484,5082
SCO7485,5082
SCO7486,5082
SCO7487,5082
SCO7488,5082
SCO7489,5082
SCO7490,5083
SCO7491,5083
SCO7492,5083
SCO7493,5083
SCO7494,5084
SCO7495,5085
SCO7496,5086
SCO7497,5087
SCO7498,5088
SCO7499,5089
SCO7500,5090
SCO7501,5091
SCO7502,5092
SCO7503,5093
SCO7504,5093
SCO7505,5093
SCO7506,5094
SCO7507,5095
SCO7508,5096
SCO7509,5097
SCO7510,5098
SCO7511,5099
SCO7512,5100
SCO7513,5101
SCO7514,5102
SCO7515,5103
SCO7516,5104
SCO7517,5105
SCO7518,5106
SCO7519,5106
SCO7520,5107
SCO7521,5108
SCO7522,5109
SCO7523,5110
SCO7524,5110
SCO7525,5111
SCO7526,5112
SCO7527,5113
SCO7528,5114
SCO7529,5114
SCO7530,5115
SCO7531,5116
SCO7532,5117
SCO7533,5118
SCO7534,5118
SCO7535,5118
SCO7536,5119
SCO7537,5120
SCO7538,5121
SCO7539,5122
SCO7540,5123
SCO7541,5123
SCO7542,5124
SCO7543,5125
SCO7544,5126
SCO7545,5126
SCO7546,5126
SCO7547,5126
SCO7548,5127
SCO7549,5128
SCO7550,5129
SCO7551,5129
SCO7552,5130
SCO7553,5131
SCO7554,5132
SCO7555,5133
SCO7556,5133
SCO7557,5133
SCO7558,5134
SCO7559,5135
SCO7560,5136
SCO7561,5136
SCO7562,5136
SCO7563,5137
SCO7564,5137
SCO7565,5137
SCO7566,5137
SCO7567,5137
SCO7568,5138
SCO7569,5139
SCO7570,5140
SCO7571,5140
SCO7572,5141
SCO7573,5142
SCO7574,5143
SCO7575,5144
SCO7576,5144
SCO7577,5145
SCO7578,5146
SCO7579,5147
SCO7580,5147
SCO7581,5148
SCO7582,5148
SCO7583,5149
SCO7584,5150
SCO7585,5150
SCO7586,5151
SCO7587,5152
SCO7588,5153
SCO7589,5154
SCO7590,5155
SCO7591,5156
SCO7592,5157
SCO7593,5158
SCO7594,5159
SCO7595,5160
SCO7596,5161
SCO7597,5161
SCO7598,5162
SCO7599,5163
SCO7600,5164
SCO7601,5165
SCO7602,5166
SCO7603,5167
SCO7604,5168
SCO7605,5169
SCO7606,5170
SCO7607,5171
SCO7608,5172
SCO7609,5173
SCO7610,5174
SCO7611,5174
SCO7612,5175
SCO7613,5176
SCO7614,5177
SCO7615,5178
SCO7616,5178
SCO7617,5178
SCO7618,5178
SCO7619,5179
SCO7620,5180
SCO7621,5181
SCO7622,5182
SCO7623,5182
SCO7624,5183
SCO7625,5184
SCO7626,5185
SCO7627,5186
SCO7628,5187
SCO7629,5188
SCO7630,5188
SCO7631,5189
SCO7632,5190
SCO7633,5191
SCO7634,5192
SCO7635,5193
SCO7636,5194
SCO7637,5195
SCO7638,5196
SCO7639,5197
SCO7640,5198
SCO7641,5199
SCO7642,5200
SCO7643,5200
SCO7644,5201
SCO7645,5202
SCO7646,5203
SCO7647,5204
SCO7648,5205
SCO7649,5206
SCO7650,5207
SCO7651,5208
SCO7652,5209
SCO7653,5210
SCO7654,5211
SCO7655,5211
SCO7656,5212
SCO7657,5213
SCO7658,5213
SCO7659,5214
SCO7660,5215
SCO7661,5216
SCO7662,5217
SCO7663,5218
SCO7664,5218
SCO7665,5218
SCO7666,5219
SCO7667,5219
SCO7668,5220
SCO7669,5221
SCO7670,5221
SCO7671,5221
SCO7672,5222
SCO7673,5223
SCO7674,5223
SCO7675,5223
SCO7676,5224
SCO7677,5225
SCO7678,5225
SCO7679,5225
SCO7680,5225
SCO7681,5226
SCO7682,5227
SCO7683,5227
SCO7684,5227
SCO7685,5227
SCO7686,5227
SCO7687,5227
SCO7688,5227
SCO7689,5227
SCO7690,5227
SCO7691,5227
SCO7692,5228
SCO7693,5229
SCO7694,5230
SCO7695,5231
SCO7696,5232
SCO7697,5233
SCO7698,5234
SCO7699,5235
SCO7700,5235
SCO7701,5235
SCO7702,5236
SCO7703,5236
SCO7704,5237
SCO7705,5238
SCO7706,5239
SCO7707,5240
SCO7708,5241
SCO7709,5242
SCO7710,5243
SCO7711,5244
SCO7712,5244
SCO7713,5245
SCO7714,5246
SCO7715,5247
SCO7716,5248
SCO7717,5249
SCO7718,5250
SCO7719,5251
SCO7720,5252
SCO7721,5253
SCO7722,5254
SCO7723,5255
SCO7724,5255
SCO7725,5256
SCO7726,5257
SCO7727,5258
SCO7728,5259
SCO7729,5260
SCO7730,5260
SCO7731,5261
SCO7732,5262
SCO7733,5262
SCO7734,5262
SCO7735,5262
SCO7736,5263
SCO7737,5264
SCO7738,5265
SCO7739,5266
SCO7740,5267
SCO7741,5268
SCO7742,5269
SCO7743,5270
SCO7744,5271
SCO7745,5271
SCO7746,5272
SCO7747,5273
SCO7748,5273
SCO7749,5273
SCO7750,5273
SCO7751,5273
SCO7752,5274
SCO7753,5275
SCO7754,5276
SCO7755,5277
SCO7756,5277
SCO7757,5278
SCO7759,5279
SCO7760,5280
SCO7761,5281
SCO7762,5281
SCO7763,5282
SCO7764,5283
SCO7765,5284
SCO7766,5285
SCO7767,5286
SCO7768,5287
SCO7769,5287
SCO7770,5287
SCO7771,5288
SCO7772,5289
SCO7773,5290
SCO7774,5291
SCO7775,5291
SCO7776,5292
SCO7777,5293
SCO7778,5294
SCO7779,5295
SCO7780,5296
SCO7781,5297
SCO7782,5298
SCO7783,5299
SCO7784,5300
SCO7785,5300
SCO7786,5301
SCO7787,5302
SCO7788,5302
SCO7789,5302
SCO7790,5302
SCO7791,5303
SCO7791a,5303
SCO7792,5304
SCO7793,5305
SCO7794,5306
SCO7795,5307
SCO7796,5308
SCO7797,5308
SCO7798,5309
SCO7799,5309
SCO7800,5310
SCO7801,5310
SCO7802,5311
SCO7803,5312
SCO7804,5313
SCO7805,5314
SCO7806,5315
SCO7807,5315
SCO7808,5315
SCO7809,5316
SCO7810,5317
SCO7811,5318
SCO7812,5318
SCO7813,5319
SCO7814,5320
SCO7815,5321
SCO7816,5322
SCO7817,5323
SCO7818,5324
SCO7819,5325
SCO7820,5326
SCO7821,5327
SCO7822,5328
SCO7823,5329
SCO7824,5330
SCO7825,5331
SCO7826,5332
SCO7827,5333
SCO7828,5334
SCO7829,5335
SCO7830,5336
SCO7831,5336
SCO7832,5337
SCO7833,5338
SCO7834,5339
SCO7835,5340
SCO7836,5340
SCO7837,5341
SCO7838,5342
SCO7839,5343
SCO7840,5343
SCO7841,5344
SCO7842,5344
SCO7843,5344
SCO7844,5344
SCO7845,5345
SCO7846,5346
