gene_id,old_locus_tag,gene_name,chrom,start,end,strand,gff_tss,experimental_tss,tss_source,tss
SC_RS03645,SCO0347,,NC_003888.3,351529,352779,+,351529,,GFF_annotation,351529
SC_RS03650,SCO0348,,NC_003888.3,352776,353795,+,352776,,GFF_annotation,352776
SC_RS03655,SCO0349,,NC_003888.3,353801,354805,+,353801,,GFF_annotation,353801
SC_RS03660,SCO0350,,NC_003888.3,354802,355686,+,354802,,GFF_annotation,354802
SC_RS03665,SCO0351,,NC_003888.3,355713,357158,+,355713,,GFF_annotation,355713
SC_RS03670,SCO0352,,NC_003888.3,357203,358477,+,357203,,GFF_annotation,357203
SC_RS03675,SCO0353,,NC_003888.3,358481,359392,+,358481,,GFF_annotation,358481
SC_RS03680,SCO0354,,NC_003888.3,359389,360231,+,359389,,GFF_annotation,359389
SC_RS03685,SCO0355,,NC_003888.3,360305,360646,+,360305,,GFF_annotation,360305
SC_RS03690,SCO0356,,NC_003888.3,360674,361465,+,360674,,GFF_annotation,360674
SC_RS03695,SCO0357,,NC_003888.3,361759,362508,-,362508,,GFF_annotation,362508
SC_RS03700,SCO0358,,NC_003888.3,362635,363777,+,362635,362600.0,Jeong2016_dRNA-seq,362600
SC_RS03705,SCO0359,,NC_003888.3,363831,364496,+,363831,,GFF_annotation,363831
SC_RS03710,SCO0360,,NC_003888.3,364559,365602,-,365602,,GFF_annotation,365602
SC_RS03715,SCO0361,,NC_003888.3,365623,366795,-,366795,,GFF_annotation,366795
SC_RS03720,SCO0362,,NC_003888.3,366935,368146,+,366935,,GFF_annotation,366935
SC_RS03725,SCO0363,,NC_003888.3,368143,369252,+,368143,,GFF_annotation,368143
SC_RS03730,SCO0364,,NC_003888.3,369249,370055,+,369249,,GFF_annotation,369249
SC_RS03735,SCO0365,,NC_003888.3,370066,370812,+,370066,,GFF_annotation,370066
SC_RS03740,SCO0366,,NC_003888.3,370809,371876,+,370809,,GFF_annotation,370809
SC_RS03745,,,NC_003888.3,371921,372928,-,372928,,GFF_annotation,372928
SC_RS03750,SCO0368,,NC_003888.3,373045,374001,+,373045,,GFF_annotation,373045
SC_RS03755,SCO0369,,NC_003888.3,373998,377255,-,377255,,GFF_annotation,377255
SC_RS03760,SCO0370,,NC_003888.3,377286,380690,-,380690,,GFF_annotation,380690
SC_RS03765,SCO0371,,NC_003888.3,380751,383360,-,383360,,GFF_annotation,383360
SC_RS03770,SCO0372,,NC_003888.3,383578,386592,-,386592,,GFF_annotation,386592
SC_RS03775,SCO0373,,NC_003888.3,386761,387324,-,387324,,GFF_annotation,387324
SC_RS03780,SCO0374,,NC_003888.3,387750,389519,+,387750,387574.0,Jeong2016_dRNA-seq,387574
SC_RS03785,SCO0375,,NC_003888.3,389531,391123,-,391123,,GFF_annotation,391123
SC_RS03790,SCO0376,,NC_003888.3,391232,391834,+,391232,391241.0,Jeong2016_dRNA-seq,391241
SC_RS03795,SCO0377,,NC_003888.3,391950,392483,-,392483,,GFF_annotation,392483
SC_RS03800,SCO0378,,NC_003888.3,392484,393212,-,393212,,GFF_annotation,393212
SC_RS03805,SCO0379,,NC_003888.3,393498,394961,+,393498,393471.0,Jeong2016_dRNA-seq,393471
SC_RS03810,SCO0380,,NC_003888.3,395065,395460,+,395065,,GFF_annotation,395065
SC_RS03815,SCO0381,,NC_003888.3,395939,397414,+,395939,395702.0,Jeong2016_dRNA-seq,395702
SC_RS03820,SCO0382,,NC_003888.3,397485,398810,+,397485,,GFF_annotation,397485
SC_RS03825,SCO0383,,NC_003888.3,398800,400104,+,398800,,GFF_annotation,398800
SC_RS03830,SCO0384,,NC_003888.3,400101,401468,+,400101,,GFF_annotation,400101
SC_RS03835,SCO0385,,NC_003888.3,401465,403030,+,401465,,GFF_annotation,401465
SC_RS03840,SCO0386,asnB,NC_003888.3,403034,404968,+,403034,,GFF_annotation,403034
SC_RS03845,SCO0387,,NC_003888.3,405058,407250,+,405058,,GFF_annotation,405058
SC_RS03850,SCO0388,,NC_003888.3,407247,409214,+,407247,,GFF_annotation,407247
SC_RS03855,SCO0389,,NC_003888.3,409237,410772,+,409237,,GFF_annotation,409237
SC_RS03860,SCO0390,,NC_003888.3,410774,412006,+,410774,,GFF_annotation,410774
SC_RS03865,SCO0391,,NC_003888.3,412009,413250,+,412009,,GFF_annotation,412009
SC_RS03870,SCO0392,,NC_003888.3,413247,414497,+,413247,,GFF_annotation,413247
SC_RS03875,SCO0393,,NC_003888.3,414494,415303,+,414494,,GFF_annotation,414494
SC_RS03880,SCO0394,,NC_003888.3,415300,415947,+,415300,,GFF_annotation,415300
SC_RS03885,SCO0395,,NC_003888.3,415951,416976,+,415951,,GFF_annotation,415951
SC_RS03890,SCO0396,,NC_003888.3,416964,418247,+,416964,,GFF_annotation,416964
SC_RS03895,SCO0397,,NC_003888.3,418253,419542,+,418253,,GFF_annotation,418253
SC_RS03900,SCO0398,,NC_003888.3,419539,420486,+,419539,,GFF_annotation,419539
SC_RS03905,SCO0399,,NC_003888.3,420483,421715,+,420483,,GFF_annotation,420483
SC_RS03910,SCO0400,,NC_003888.3,421712,422263,+,421712,,GFF_annotation,421712
SC_RS03915,SCO0401,,NC_003888.3,422271,423596,+,422271,,GFF_annotation,422271
SC_RS03920,SCO0402,,NC_003888.3,423654,424406,-,424406,424507.0,Jeong2016_dRNA-seq,424507
SC_RS03925,SCO0403,,NC_003888.3,424609,425172,-,425172,,GFF_annotation,425172
SC_RS03930,SCO0404,,NC_003888.3,425291,425983,+,425291,,GFF_annotation,425291
SC_RS03935,SCO0405,,NC_003888.3,426015,426833,-,426833,426833.0,Jeong2016_dRNA-seq,426833
SC_RS03940,SCO0406,,NC_003888.3,426932,427606,+,426932,,GFF_annotation,426932
SC_RS03945,SCO0407,,NC_003888.3,427610,428614,+,427610,427610.0,Jeong2016_dRNA-seq,427610
SC_RS03950,SCO0408,,NC_003888.3,428657,429403,+,428657,428657.0,Jeong2016_dRNA-seq,428657
SC_RS03955,SCO0409,,NC_003888.3,429492,429956,-,429956,,GFF_annotation,429956
SC_RS03960,SCO0410,,NC_003888.3,430071,431162,-,431162,,GFF_annotation,431162
SC_RS03965,SCO0411,,NC_003888.3,431312,431551,+,431312,431312.0,Jeong2016_dRNA-seq,431312
SC_RS03970,SCO0412,,NC_003888.3,431551,431934,+,431551,,GFF_annotation,431551
SC_RS03975,SCO0413,,NC_003888.3,431962,432564,-,432564,432612.0,Jeong2016_dRNA-seq,432612
SC_RS03980,SCO0414,sigJ,NC_003888.3,432617,433513,-,433513,433679.0,Jeong2016_dRNA-seq,433679
SC_RS03985,SCO0415,,NC_003888.3,433615,433977,+,433615,,GFF_annotation,433615
SC_RS03990,SCO0416,,NC_003888.3,433984,434589,-,434589,,GFF_annotation,434589
SC_RS03995,SCO0417,,NC_003888.3,434651,435397,-,435397,,GFF_annotation,435397
SC_RS04000,SCO0418,,NC_003888.3,435489,436103,+,435489,,GFF_annotation,435489
SC_RS04005,SCO0419,,NC_003888.3,436235,437224,+,436235,,GFF_annotation,436235
SC_RS04010,SCO0420,,NC_003888.3,437253,438287,-,438287,438289.0,Jeong2016_dRNA-seq,438289
SC_RS04015,SCO0421,,NC_003888.3,438329,439000,-,439000,,GFF_annotation,439000
SC_RS04020,SCO0422,,NC_003888.3,438997,440190,-,440190,,GFF_annotation,440190
SC_RS04025,SCO0423,,NC_003888.3,440282,442579,-,442579,,GFF_annotation,442579
SC_RS04030,SCO0424,,NC_003888.3,442787,443191,+,442787,,GFF_annotation,442787
SC_RS04035,SCO0425,,NC_003888.3,443293,444243,-,444243,,GFF_annotation,444243
SC_RS04040,SCO0426,,NC_003888.3,444441,444671,+,444441,444441.0,Jeong2016_dRNA-seq,444441
SC_RS04045,SCO0427,,NC_003888.3,444752,445588,+,444752,,GFF_annotation,444752
SC_RS04050,SCO0428,,NC_003888.3,445611,446144,+,445611,,GFF_annotation,445611
SC_RS04055,SCO0429,,NC_003888.3,446214,447161,-,447161,,GFF_annotation,447161
SC_RS04060,SCO0430,,NC_003888.3,447245,447868,+,447245,447193.0,Jeong2016_dRNA-seq,447193
SC_RS04065,SCO0431,,NC_003888.3,447890,449218,-,449218,,GFF_annotation,449218
SC_RS04070,SCO0432,,NC_003888.3,449515,453252,+,449515,,GFF_annotation,449515
SC_RS04075,SCO0433,,NC_003888.3,453370,454374,+,453370,453340.0,Jeong2016_dRNA-seq,453340
SC_RS04080,SCO0434,malX,NC_003888.3,454546,456195,+,454546,,GFF_annotation,454546
SC_RS04085,SCO0435,,NC_003888.3,456192,457397,+,456192,,GFF_annotation,456192
SC_RS04090,SCO0436,rpmF,NC_003888.3,457484,457654,+,457484,,GFF_annotation,457484
SC_RS04095,SCO0437,,NC_003888.3,457670,458695,-,458695,,GFF_annotation,458695
SC_RS04100,SCO0438,pcp,NC_003888.3,458695,459345,-,459345,,GFF_annotation,459345
SC_RS04105,SCO0439,,NC_003888.3,459393,460367,-,460367,,GFF_annotation,460367
SC_RS04110,SCO0440,,NC_003888.3,460364,461083,-,461083,461153.0,Jeong2016_dRNA-seq,461153
SC_RS04115,SCO0441,,NC_003888.3,461350,462102,+,461350,461350.0,Jeong2016_dRNA-seq,461350
SC_RS04120,SCO0442,,NC_003888.3,462099,462857,+,462099,,GFF_annotation,462099
SC_RS04125,SCO0443,,NC_003888.3,462854,463711,+,462854,,GFF_annotation,462854
SC_RS04130,SCO0444,,NC_003888.3,463698,464099,-,464099,,GFF_annotation,464099
SC_RS04135,SCO0445,,NC_003888.3,464207,465502,-,465502,,GFF_annotation,465502
SC_RS04140,SCO0446,,NC_003888.3,465496,465849,-,465849,,GFF_annotation,465849
SC_RS04145,SCO0447,,NC_003888.3,465990,466436,+,465990,465990.0,Jeong2016_dRNA-seq,465990
SC_RS04150,,,NC_003888.3,466429,466764,+,466429,,GFF_annotation,466429
SC_RS04155,SCO0448,,NC_003888.3,466758,467909,+,466758,,GFF_annotation,466758
SC_RS04160,SCO0449,rhaS,NC_003888.3,468153,469232,+,468153,,GFF_annotation,468153
SC_RS04165,SCO0450,,NC_003888.3,469315,470304,-,470304,,GFF_annotation,470304
SC_RS04170,SCO0451,,NC_003888.3,470355,471209,-,471209,471264.0,Jeong2016_dRNA-seq,471264
SC_RS04175,SCO0452,,NC_003888.3,471415,472314,+,471415,,GFF_annotation,471415
SC_RS04180,SCO0453,,NC_003888.3,472458,473747,+,472458,,GFF_annotation,472458
SC_RS04185,SCO0454,,NC_003888.3,473848,474789,+,473848,,GFF_annotation,473848
SC_RS04190,SCO0455,,NC_003888.3,474804,475631,+,474804,,GFF_annotation,474804
SC_RS04195,SCO0456,,NC_003888.3,475628,476671,+,475628,,GFF_annotation,475628
SC_RS04200,SCO0457,,NC_003888.3,476738,478672,+,476738,,GFF_annotation,476738
SC_RS04205,SCO0458,,NC_003888.3,478669,480957,+,478669,,GFF_annotation,478669
SC_RS04210,SCO0459,,NC_003888.3,480973,481791,+,480973,480973.0,Jeong2016_dRNA-seq,480973
SC_RS04215,SCO0460,,NC_003888.3,481810,482319,-,482319,482348.0,Jeong2016_dRNA-seq,482348
SC_RS04220,SCO0461,,NC_003888.3,482456,483325,+,482456,,GFF_annotation,482456
SC_RS04225,SCO0462,,NC_003888.3,483338,484267,-,484267,,GFF_annotation,484267
SC_RS04230,SCO0463,,NC_003888.3,484318,484932,+,484318,,GFF_annotation,484318
SC_RS04235,SCO0464,,NC_003888.3,484973,486670,-,486670,,GFF_annotation,486670
SC_RS04240,SCO0465,,NC_003888.3,486684,487514,-,487514,487546.0,Jeong2016_dRNA-seq,487546
SC_RS04245,SCO0466,,NC_003888.3,487618,488601,+,487618,,GFF_annotation,487618
SC_RS04250,SCO0467,,NC_003888.3,488719,489357,+,488719,,GFF_annotation,488719
SC_RS04255,SCO0468,,NC_003888.3,489373,490350,-,490350,490414.0,Jeong2016_dRNA-seq,490414
SC_RS04260,SCO0469,,NC_003888.3,490451,490972,+,490451,,GFF_annotation,490451
SC_RS04265,SCO0470,,NC_003888.3,490983,491891,+,490983,,GFF_annotation,490983
SC_RS04270,SCO0471,,NC_003888.3,491901,492881,+,491901,,GFF_annotation,491901
SC_RS04275,SCO0472,aztD,NC_003888.3,493055,494263,-,494263,,GFF_annotation,494263
SC_RS04280,SCO0473,aztC,NC_003888.3,494260,495249,-,495249,,GFF_annotation,495249
SC_RS04285,SCO0474,,NC_003888.3,495246,496493,-,496493,,GFF_annotation,496493
SC_RS04290,SCO0475,aztB,NC_003888.3,496508,497359,-,497359,497359.0,Jeong2016_dRNA-seq,497359
SC_RS04295,SCO0476,aztA,NC_003888.3,497375,498133,+,497375,497384.0,Jeong2016_dRNA-seq,497384
SC_RS04300,SCO0477,,NC_003888.3,498238,498630,+,498238,,GFF_annotation,498238
SC_RS04305,SCO0478,,NC_003888.3,498683,499756,-,499756,,GFF_annotation,499756
SC_RS04310,SCO0479,,NC_003888.3,499952,500776,-,500776,,GFF_annotation,500776
SC_RS04315,,,NC_003888.3,500926,501108,-,501108,,GFF_annotation,501108
SC_RS04320,,,NC_003888.3,501119,501412,+,501119,,GFF_annotation,501119
SC_RS04325,SCO0481,,NC_003888.3,501699,502217,+,501699,501511.0,Jeong2016_dRNA-seq,501511
SC_RS04330,SCO0482,,NC_003888.3,502342,503076,+,502342,,GFF_annotation,502342
SC_RS04335,SCO0483,,NC_003888.3,503073,503474,-,503474,,GFF_annotation,503474
SC_RS04340,SCO0484,,NC_003888.3,503539,504705,-,504705,,GFF_annotation,504705
SC_RS04345,SCO0485,,NC_003888.3,504854,505465,+,504854,,GFF_annotation,504854
SC_RS04350,SCO0486,,NC_003888.3,505447,506670,-,506670,,GFF_annotation,506670
SC_RS04355,SCO0487,,NC_003888.3,506842,507348,+,506842,,GFF_annotation,506842
SC_RS04360,SCO0488,,NC_003888.3,507451,510810,+,507451,,GFF_annotation,507451
SC_RS04365,SCO0489,,NC_003888.3,510823,511035,-,511035,510997.0,Jeong2016_dRNA-seq,510997
SC_RS04370,SCO0490,,NC_003888.3,511124,512215,+,511124,511074.0,Jeong2016_dRNA-seq,511074
SC_RS04375,SCO0491,,NC_003888.3,512302,514002,-,514002,,GFF_annotation,514002
SC_RS04380,SCO0492,,NC_003888.3,513989,524920,-,524920,,GFF_annotation,524920
SC_RS04385,SCO0493,,NC_003888.3,524978,526783,-,526783,,GFF_annotation,526783
SC_RS04390,SCO0494,,NC_003888.3,526786,527838,-,527838,527873.0,Jeong2016_dRNA-seq,527873
SC_RS04395,SCO0495,,NC_003888.3,527889,528752,-,528752,528775.0,Jeong2016_dRNA-seq,528775
SC_RS04400,SCO0496,,NC_003888.3,528791,529882,-,529882,,GFF_annotation,529882
SC_RS04405,SCO0497,,NC_003888.3,529894,530958,-,530958,,GFF_annotation,530958
SC_RS04410,SCO0498,,NC_003888.3,530970,532325,-,532325,532356.0,Jeong2016_dRNA-seq,532356
SC_RS04415,SCO0499,,NC_003888.3,532501,533448,+,532501,532473.0,Jeong2016_dRNA-seq,532473
SC_RS04420,SCO0500,,NC_003888.3,533534,533773,-,533773,533799.0,Jeong2016_dRNA-seq,533799
SC_RS04425,SCO0501,,NC_003888.3,533812,535677,-,535677,,GFF_annotation,535677
SC_RS04430,SCO0502,,NC_003888.3,535974,536408,+,535974,,GFF_annotation,535974
SC_RS04435,SCO0503,,NC_003888.3,536532,537512,+,536532,,GFF_annotation,536532
SC_RS04440,SCO0504,,NC_003888.3,537623,538942,+,537623,537545.0,Jeong2016_dRNA-seq,537545
SC_RS04445,SCO0505,,NC_003888.3,539123,542131,+,539123,539051.0,Jeong2016_dRNA-seq,539051
SC_RS04450,SCO0506,nadE,NC_003888.3,542269,543099,+,542269,542235.0,Jeong2016_dRNA-seq,542235
SC_RS04460,SCO0508,,NC_003888.3,543545,544087,+,543545,,GFF_annotation,543545
SC_RS04465,SCO0509,glpK,NC_003888.3,544194,545717,+,544194,544141.0,Jeong2016_dRNA-seq,544141
SC_RS04470,,,NC_003888.3,545730,545981,-,545981,,GFF_annotation,545981
SC_RS04475,SCO0511,,NC_003888.3,546352,547116,+,546352,,GFF_annotation,546352
SC_RS04480,SCO0512,,NC_003888.3,547135,547743,-,547743,,GFF_annotation,547743
SC_RS04485,SCO0513,,NC_003888.3,547809,548900,+,547809,547809.0,Jeong2016_dRNA-seq,547809
SC_RS04490,SCO0514,,NC_003888.3,548968,549621,+,548968,,GFF_annotation,548968
SC_RS04495,SCO0515,,NC_003888.3,549841,550458,+,549841,,GFF_annotation,549841
SC_RS04500,SCO0516,,NC_003888.3,550455,551633,+,550455,,GFF_annotation,550455
SC_RS04510,SCO0519,,NC_003888.3,552403,553140,-,553140,,GFF_annotation,553140
SC_RS04515,SCO0520,,NC_003888.3,553277,553861,+,553277,,GFF_annotation,553277
SC_RS04520,SCO0521,,NC_003888.3,553892,554473,+,553892,553892.0,Jeong2016_dRNA-seq,553892
SC_RS04525,SCO0522,,NC_003888.3,554706,555440,+,554706,,GFF_annotation,554706
SC_RS04530,SCO0523,,NC_003888.3,555468,555905,-,555905,,GFF_annotation,555905
SC_RS04535,SCO0524,,NC_003888.3,555990,556898,+,555990,555961.0,Jeong2016_dRNA-seq,555961
SC_RS04540,SCO0525,,NC_003888.3,557029,557844,+,557029,556992.0,Jeong2016_dRNA-seq,556992
SC_RS04545,SCO0526,,NC_003888.3,557882,558715,+,557882,,GFF_annotation,557882
SC_RS04550,SCO0527,,NC_003888.3,558812,559015,-,559015,559144.0,Jeong2016_dRNA-seq,559144
SC_RS04555,SCO0528,,NC_003888.3,559346,560098,+,559346,,GFF_annotation,559346
SC_RS04560,SCO0529,,NC_003888.3,560127,561545,-,561545,,GFF_annotation,561545
SC_RS04565,SCO0530,,NC_003888.3,561731,562576,-,562576,,GFF_annotation,562576
SC_RS04570,SCO0531,,NC_003888.3,562803,564071,+,562803,,GFF_annotation,562803
SC_RS04575,SCO0532,,NC_003888.3,564117,565049,+,564117,,GFF_annotation,564117
SC_RS04580,SCO0533,,NC_003888.3,565046,565903,+,565046,,GFF_annotation,565046
SC_RS04585,SCO0534,,NC_003888.3,566007,567626,+,566007,,GFF_annotation,566007
SC_RS04590,SCO0535,,NC_003888.3,567623,569044,+,567623,,GFF_annotation,567623
SC_RS04595,SCO0536,,NC_003888.3,569061,569282,-,569282,,GFF_annotation,569282
SC_RS04600,SCO0537,,NC_003888.3,569655,570482,+,569655,569516.0,Jeong2016_dRNA-seq,569516
SC_RS04605,SCO0538,,NC_003888.3,570520,571848,+,570520,,GFF_annotation,570520
SC_RS04610,SCO0539,,NC_003888.3,571863,572813,+,571863,,GFF_annotation,571863
SC_RS04615,SCO0540,,NC_003888.3,572810,573709,+,572810,,GFF_annotation,572810
SC_RS04620,SCO0541,melA,NC_003888.3,573756,575081,+,573756,,GFF_annotation,573756
SC_RS04625,SCO0542,,NC_003888.3,575351,577984,+,575351,,GFF_annotation,575351
SC_RS04630,SCO0543,,NC_003888.3,578092,579228,+,578092,578063.0,Jeong2016_dRNA-seq,578063
SC_RS04635,SCO0544,,NC_003888.3,579257,580789,+,579257,,GFF_annotation,579257
SC_RS04640,SCO0545,,NC_003888.3,580913,583459,+,580913,,GFF_annotation,580913
SC_RS04645,SCO0546,,NC_003888.3,583523,586897,-,586897,586925.0,Jeong2016_dRNA-seq,586925
SC_RS04650,SCO0547,,NC_003888.3,586987,587988,-,587988,,GFF_annotation,587988
SC_RS04655,SCO0548,,NC_003888.3,587985,589271,-,589271,,GFF_annotation,589271
SC_RS04660,SCO0549,,NC_003888.3,589268,589546,-,589546,,GFF_annotation,589546
SC_RS04665,SCO0550,,NC_003888.3,590017,590895,+,590017,,GFF_annotation,590017
SC_RS04670,SCO0551,,NC_003888.3,590981,592309,-,592309,,GFF_annotation,592309
SC_RS04675,SCO0552,,NC_003888.3,592306,592995,-,592995,592995.0,Jeong2016_dRNA-seq,592995
SC_RS04680,SCO0553,,NC_003888.3,593049,593399,-,593399,,GFF_annotation,593399
SC_RS04685,,,NC_003888.3,593392,593613,+,593392,,GFF_annotation,593392
SC_RS04690,SCO0554,,NC_003888.3,593641,595338,-,595338,,GFF_annotation,595338
SC_RS04695,SCO0555,,NC_003888.3,595484,597079,-,597079,,GFF_annotation,597079
SC_RS04700,SCO0556,,NC_003888.3,597132,598655,-,598655,,GFF_annotation,598655
SC_RS04705,SCO0557,,NC_003888.3,598747,599769,+,598747,598727.0,Jeong2016_dRNA-seq,598727
SC_RS04710,SCO0558,,NC_003888.3,599712,599978,-,599978,599978.0,Jeong2016_dRNA-seq,599978
SC_RS04715,SCO0559,,NC_003888.3,600051,601052,-,601052,,GFF_annotation,601052
SC_RS04720,SCO0560,katG,NC_003888.3,601133,603355,-,603355,,GFF_annotation,603355
SC_RS04725,SCO0561,,NC_003888.3,603385,603840,-,603840,603840.0,Jeong2016_dRNA-seq,603840
SC_RS04730,SCO0562,,NC_003888.3,603973,605085,+,603973,,GFF_annotation,603973
SC_RS04735,SCO0563,,NC_003888.3,605122,606555,-,606555,606604.0,Jeong2016_dRNA-seq,606604
SC_RS04740,SCO0564,,NC_003888.3,606677,607837,-,607837,,GFF_annotation,607837
SC_RS04745,SCO0565,,NC_003888.3,607851,608909,-,608909,,GFF_annotation,608909
SC_RS04750,SCO0566,,NC_003888.3,608902,609186,-,609186,,GFF_annotation,609186
SC_RS04755,SCO0567,,NC_003888.3,609517,610356,+,609517,,GFF_annotation,609517
SC_RS04760,SCO0568,,NC_003888.3,610415,611488,-,611488,,GFF_annotation,611488
SC_RS04765,,,NC_003888.3,611653,612003,+,611653,,GFF_annotation,611653
SC_RS04770,SCO0569,ykgO,NC_003888.3,611984,612106,-,612106,,GFF_annotation,612106
SC_RS04775,SCO0570,rpmG,NC_003888.3,612156,612320,-,612320,612374.0,Jeong2016_dRNA-seq,612374
SC_RS04780,SCO0571,,NC_003888.3,612426,613754,-,613754,,GFF_annotation,613754
SC_RS04785,SCO0572,,NC_003888.3,613751,615151,-,615151,,GFF_annotation,615151
SC_RS04790,SCO0573,,NC_003888.3,615154,616107,-,616107,,GFF_annotation,616107
SC_RS04795,SCO0574,,NC_003888.3,616253,617086,+,616253,,GFF_annotation,616253
SC_RS04800,SCO0575,pepE,NC_003888.3,617124,617855,+,617124,,GFF_annotation,617124
SC_RS04805,SCO0576,,NC_003888.3,617913,618788,-,618788,,GFF_annotation,618788
SC_RS04810,SCO0577,,NC_003888.3,618788,619588,-,619588,,GFF_annotation,619588
SC_RS04815,SCO0578,,NC_003888.3,619588,620367,-,620367,,GFF_annotation,620367
SC_RS04820,SCO0579,,NC_003888.3,620367,620879,-,620879,,GFF_annotation,620879
SC_RS04825,SCO0580,,NC_003888.3,620891,622672,-,622672,,GFF_annotation,622672
SC_RS04830,SCO0581,,NC_003888.3,622669,624036,-,624036,,GFF_annotation,624036
SC_RS04835,SCO0582,,NC_003888.3,624273,625034,+,624273,624279.0,Jeong2016_dRNA-seq,624279
SC_RS04840,SCO0583,,NC_003888.3,625127,626350,+,625127,625099.0,Jeong2016_dRNA-seq,625099
SC_RS04845,SCO0584,,NC_003888.3,626369,627631,-,627631,,GFF_annotation,627631
SC_RS04850,SCO0585,,NC_003888.3,627628,628266,-,628266,,GFF_annotation,628266
SC_RS04855,SCO0586,,NC_003888.3,628247,628603,-,628603,,GFF_annotation,628603
SC_RS04860,SCO0587,,NC_003888.3,628600,629019,-,629019,,GFF_annotation,629019
SC_RS04865,SCO0588,,NC_003888.3,629185,630912,-,630912,631018.0,Jeong2016_dRNA-seq,631018
SC_RS04870,SCO0589,,NC_003888.3,631216,632103,-,632103,632103.0,Jeong2016_dRNA-seq,632103
SC_RS04875,SCO0590,,NC_003888.3,632189,633049,+,632189,,GFF_annotation,632189
SC_RS04880,SCO0591,,NC_003888.3,633119,633958,+,633119,,GFF_annotation,633119
SC_RS04885,SCO0592,,NC_003888.3,633986,634708,-,634708,634777.0,Jeong2016_dRNA-seq,634777
SC_RS04890,SCO0593,,NC_003888.3,634879,635670,-,635670,,GFF_annotation,635670
SC_RS04895,SCO0594,,NC_003888.3,635776,636516,-,636516,,GFF_annotation,636516
SC_RS04900,SCO0595,,NC_003888.3,636561,637166,+,636561,636541.0,Jeong2016_dRNA-seq,636541
SC_RS04905,SCO0596,,NC_003888.3,637261,637824,+,637261,637316.0,Jeong2016_dRNA-seq,637316
SC_RS04910,SCO0597,,NC_003888.3,637911,638267,-,638267,638374.0,Jeong2016_dRNA-seq,638374
SC_RS04915,SCO0598,,NC_003888.3,638451,638804,+,638451,638394.0,Jeong2016_dRNA-seq,638394
SC_RS04920,SCO0599,,NC_003888.3,638801,639730,+,638801,,GFF_annotation,638801
SC_RS04925,SCO0600,,NC_003888.3,639859,640704,+,639859,639810.0,Jeong2016_dRNA-seq,639810
SC_RS04930,SCO0601,ku,NC_003888.3,640719,641762,-,641762,,GFF_annotation,641762
SC_RS04935,SCO0602,femY,NC_003888.3,642012,643133,+,642012,,GFF_annotation,642012
SC_RS04940,SCO0603,,NC_003888.3,643179,643880,+,643179,,GFF_annotation,643179
SC_RS04945,SCO0604,,NC_003888.3,643926,645101,-,645101,,GFF_annotation,645101
SC_RS04950,SCO0605,,NC_003888.3,645297,646232,+,645297,,GFF_annotation,645297
SC_RS04955,SCO0606,,NC_003888.3,646345,647319,+,646345,,GFF_annotation,646345
SC_RS04960,SCO0607,,NC_003888.3,647444,647731,+,647444,,GFF_annotation,647444
SC_RS04965,SCO0608,slbR,NC_003888.3,647887,648765,+,647887,647816.0,Jeong2016_dRNA-seq,647816
SC_RS04970,SCO0609,,NC_003888.3,648876,649739,+,648876,,GFF_annotation,648876
SC_RS04975,SCO0610,,NC_003888.3,649840,650610,+,649840,,GFF_annotation,649840
SC_RS04980,SCO0611,,NC_003888.3,650624,651388,+,650624,,GFF_annotation,650624
SC_RS04985,SCO0613,,NC_003888.3,651602,652864,+,651602,,GFF_annotation,651602
SC_RS04990,SCO0614,,NC_003888.3,652881,653165,-,653165,,GFF_annotation,653165
SC_RS04995,SCO0615,,NC_003888.3,653448,653906,+,653448,,GFF_annotation,653448
SC_RS05000,SCO0616,,NC_003888.3,653947,656322,-,656322,,GFF_annotation,656322
SC_RS05005,SCO0617,,NC_003888.3,656319,658709,-,658709,,GFF_annotation,658709
SC_RS05010,SCO0618,,NC_003888.3,659143,660528,+,659143,,GFF_annotation,659143
SC_RS05015,SCO0619,,NC_003888.3,660525,661268,+,660525,,GFF_annotation,660525
SC_RS05020,SCO0620,,NC_003888.3,661329,661607,-,661607,,GFF_annotation,661607
